n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
5.0,5.0,5.0,ER,gauss,0.1,l2,0.7972779023229156,1.1398218251700754,1.1398269764597249,1.0208872474771968,3.209763121958531e-09
5.0,5.0,5.0,ER,exp,0.1,l2,0.7357309937672349,1.3021127586017394,1.3021265762956173,1.282705057099076,5.256937107844806e-09
5.0,5.0,5.0,ER,gumbel,0.1,l2,2.2100277664995405,3.1104779594400216,3.1105485944629767,3.110276663555981,3.758590771951731e-09
5.0,5.0,5.0,ER,uniform,0.1,l2,0.6292028383366812,0.8626873909850817,0.8626958385551197,0.7586247629128521,4.11036982228552e-09
10.0,5.0,5.0,ER,gauss,0.1,l2,2.274413000036209,3.0053370903575183,3.005377553346298,2.942603694107159,8.995886702223288e-09
10.0,5.0,5.0,ER,exp,0.1,l2,1.477500117226439,1.9205644443908292,1.9206021909554463,1.8993173712694065,8.68867822134689e-09
10.0,5.0,5.0,ER,gumbel,0.1,l2,2.853706939008162,3.5275995400010554,3.527629052722942,3.4038801577870155,2.4295152556419453e-09
10.0,5.0,5.0,ER,uniform,0.1,l2,0.8351098029657591,1.2351823359944925,1.2351937380202078,1.118961766244504,4.7753587750776205e-09
20.0,5.0,5.0,ER,gauss,0.1,l2,2.355168050074217,2.8444169654790996,2.8444460588999947,2.830019036766316,2.412194888279373e-09
20.0,5.0,5.0,ER,exp,0.1,l2,2.0354042768080354,2.4371474467893863,2.437171907214968,2.307311589117216,2.2118058495834703e-09
20.0,5.0,5.0,ER,gumbel,0.1,l2,3.149756946395682,4.102616563190018,4.1026481309006915,4.030433294239154,2.5126762892568877e-09
20.0,5.0,5.0,ER,uniform,0.1,l2,0.9085245976340082,1.3825260491008597,1.3825519539067357,1.3488009596481714,7.197889395627044e-09
30.0,5.0,5.0,ER,gauss,0.1,l2,2.564908019221869,3.093637893356007,3.0936701761592564,2.9351643988524723,2.5409763182437928e-09
30.0,5.0,5.0,ER,exp,0.1,l2,2.063960619638233,2.6622729029094305,2.6623178688717193,2.6358854636660043,9.483244411967462e-09
30.0,5.0,5.0,ER,gumbel,0.1,l2,2.9494671830103023,3.6206512799884716,3.6206873738900573,3.563856585903081,2.6867787994433456e-09
30.0,5.0,5.0,ER,uniform,0.1,l2,0.923703207191143,1.4610185047832918,1.4610454005681526,1.4023061704899762,7.334273632864097e-09
5.0,10.0,10.0,ER,gauss,0.1,l2,1.2713500660706885,2.852352290514869,2.8523805458452687,2.684434125020391,2.3771971058295094e-09
5.0,10.0,10.0,ER,exp,0.1,l2,1.3529571388548698,2.0945100630675224,2.0945658631498163,1.3848788782770154,3.340661081097096e-09
5.0,10.0,10.0,ER,gumbel,0.1,l2,3.906079109265344,5.813966735672873,5.814274979245445,4.273249923641172,7.851669536762529e-09
5.0,10.0,10.0,ER,uniform,0.1,l2,1.1901661468741935,2.095781027969049,2.0958071478296594,1.7597128882971862,2.285601041762675e-09
10.0,10.0,10.0,ER,gauss,0.1,l2,3.3625329412537237,4.940307643876461,4.940376468572744,4.0060548428338905,3.7101131056260783e-09
10.0,10.0,10.0,ER,exp,0.1,l2,3.2131376391634277,4.979238904986826,4.979276719520378,4.673493829381114,2.7500739463448554e-09
10.0,10.0,10.0,ER,gumbel,0.1,l2,3.6998524305772906,5.51721950394194,5.517310402908655,4.948023956842116,4.263776887114545e-09
10.0,10.0,10.0,ER,uniform,0.1,l2,1.9500903397249798,3.1451428998611104,3.1451793185069787,2.557685734827306,2.698838486026034e-09
20.0,10.0,10.0,ER,gauss,0.1,l2,5.234347429848646,6.590034695020116,6.590338462375971,6.182339203654962,7.794451306608607e-09
20.0,10.0,10.0,ER,exp,0.1,l2,6.058109824727809,7.09323378802838,7.093376806815291,6.329706300831132,5.3482480666389165e-09
20.0,10.0,10.0,ER,gumbel,0.1,l2,6.860383585615665,8.391651025816323,8.39182731419067,7.90112731543768,5.937817348922181e-09
20.0,10.0,10.0,ER,uniform,0.1,l2,1.7384946656343616,2.6557173315621148,2.6558106910848083,2.3559843736540236,4.3210999223219915e-09
30.0,10.0,10.0,ER,gauss,0.1,l2,5.307667505896188,6.443760583967532,6.443906657885203,5.569681821848204,5.405070169217652e-09
30.0,10.0,10.0,ER,exp,0.1,l2,5.271275713561342,6.5802100715924965,6.580417157390153,5.953877996664548,6.4356164841683494e-09
30.0,10.0,10.0,ER,gumbel,0.1,l2,7.434665523277096,8.707119032849096,8.707453089430643,8.049769827501038,8.173818955015122e-09
30.0,10.0,10.0,ER,uniform,0.1,l2,1.7529704173279743,2.7950202751715434,2.7950700031996396,2.6467298661605154,9.972765724342025e-09
5.0,20.0,20.0,ER,gauss,0.1,l2,3.7375905612742844,6.445771863392766,6.44620805158562,4.1076705008360745,9.340109130562269e-09
5.0,20.0,20.0,ER,exp,0.1,l2,3.970723942758953,6.6495966511788245,6.650096169274491,3.944401387956744,9.995179794941578e-09
