n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h,loss_est_2,loss_l1_2,obj_aug_,obj_dual_2,h_2,loss_est_t,loss_l1_t,obj_aug_t,obj_dual_t,h_t
1.0,2.0,1.0,ER,gumbel,0.0,l2,0.04144399634128912,0.04144399634128912,0.04144466846250726,0.04144717797197917,3.66639119064871e-09,0.04144902125660581,0.04144902125660581,0.04144902125660581,0.04144902125660581,0.0,1.1764601321420245,1.1764601321420245,1.1764601321420245,1.1764601321420245,0.0
2.0,3.0,2.0,ER,gumbel,0.0,l2,1.3420965156063913,1.3420965156063913,1.3421252270566626,1.3422323760607837,7.577789951085379e-09,1.3423108105343282,1.3423108105343282,1.3423108105343282,1.3423108105343282,0.0,3.21247113640648,3.21247113640648,3.21247113640648,3.21247113640648,0.0
3.0,4.0,3.0,ER,gumbel,0.0,l2,0.4349768601169033,0.4349768601169033,0.43498122643589326,0.4349975155112638,2.9551037172836914e-09,0.4392997943589397,0.4392997943589397,0.4392997943589397,0.4392997943638355,8.881784197001252e-16,1.9204550987037314,1.9204550987037314,1.9204550987037314,1.9204550987037314,0.0
4.0,5.0,4.0,ER,gumbel,0.0,l2,1.7658866088533445,1.7658866088533445,1.7659132096572452,1.7660126459689065,7.2939432271823534e-09,1.802274489645245,1.802274489645245,1.802274489645245,1.8022744896573533,8.881784197001252e-16,4.816676907091349,4.816676907091349,4.816676907091349,4.816676907091349,0.0
5.0,6.0,5.0,ER,gumbel,0.0,l2,0.8805426286983891,0.8805426286983891,0.8805751981999099,0.8806973234141596,8.07087374710136e-09,0.9121750256467074,0.9121750256467074,0.9121750256467074,0.9121750256332678,-8.881784197001252e-16,1.887560782484302,1.887560782484302,1.887560782484302,1.887560782484302,0.0
6.0,7.0,6.0,ER,gumbel,0.0,l2,1.583021339155212,1.583021339155212,1.5830380426290027,1.5831002278485358,5.779874356903747e-09,1.585877154277859,1.585877154277859,1.585877154277859,1.585877154277859,0.0,5.848456289174365,5.848456289174365,5.848456289174365,5.848456289174365,0.0
7.0,8.0,7.0,ER,gumbel,0.0,l2,1.4752094364326473,1.4752094364326473,1.475229270257648,1.4753032296215907,6.2982259407817764e-09,1.4753566094617458,1.4753566094617458,1.4753566094617458,1.4753566094408863,-1.7763568394002505e-15,6.108559074823447,6.108559074823447,6.108559074823447,6.108559074823447,0.0
8.0,9.0,8.0,ER,gumbel,0.0,l2,3.440132942366695,3.440132942366695,3.4401641443842554,3.4402801674627836,2.498079965107536e-09,3.5533930206539432,3.5533930206539432,3.5533930206539495,3.553393022304004,3.552713678800501e-14,8.868231361628277,8.868231361628277,8.868231361628277,8.868231361628277,0.0
9.0,10.0,9.0,ER,gumbel,0.0,l2,4.6027386927228315,4.6027386927228315,4.602786187122631,4.602963425348015,3.082025301637259e-09,4.901196982302016,4.901196982302016,4.901196982302016,4.90119698209771,-3.552713678800501e-15,10.353807608831048,10.353807608831048,10.353807608831048,10.353807608831048,0.0
