n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
10.0,10.0,10.0,ER,gauss,0.0,l2,4.391906201532254,4.391906201532254,4.391954015153402,2.5009647202961696,3.092365474799408e-09
10.0,10.0,10.0,ER,exp,0.0,l2,1.2764177391607416,1.2764177391607416,1.2764440268740995,1.26590887157269,7.250891442822649e-09
10.0,10.0,10.0,ER,gumbel,0.0,l2,2.2694429405301415,2.2694429405301415,2.269478855618105,2.206825917312301,8.475268487018184e-09
10.0,10.0,10.0,ER,uniform,0.0,l2,0.6332505133902869,0.6332505133902869,0.6332630443289666,0.5992225204160454,5.006183911859807e-09
10.0,20.0,20.0,ER,gauss,0.0,l2,12.753432662133164,12.753432662133164,12.753480619948045,1.5367322229218263,3.0970248587891547e-09
10.0,20.0,20.0,ER,exp,0.0,l2,3.1141791985022005,3.1141791985022005,3.1142290301207405,0.6954955640387899,3.1569484804094827e-09
10.0,20.0,20.0,ER,gumbel,0.0,l2,5.4015248763275325,5.4015248763275325,5.93079275629951,4.208566549861384,1.0288516705259099e-08
10.0,20.0,20.0,ER,uniform,0.0,l2,0.929177436650932,0.929177436650932,0.929209668883511,0.4117862440112102,8.028976594687265e-09
10.0,40.0,40.0,ER,gauss,0.0,l2,15.327394409530758,15.327394409530758,15.915973953392125,3.722229026870306,1.0849696252535068e-08
10.0,40.0,40.0,ER,exp,0.0,l2,9.299232873115475,9.299232873115475,9.305995709468968,0.7839520906183681,3.677726567730133e-09
10.0,40.0,40.0,ER,gumbel,0.0,l2,14.257135702227252,14.257135702227252,14.258444171502317,1.3201694557662176,5.1156021640963445e-09
10.0,40.0,40.0,ER,uniform,0.0,l2,3.7444584730248267,3.7444584730248267,3.747995497865416,0.503614002712542,8.410736995756452e-09
10.0,60.0,60.0,ER,gauss,0.0,l2,22.010371999008342,22.010371999008342,22.586139238616695,3.7300042107379725,1.0730957455962198e-08
10.0,60.0,60.0,ER,exp,0.0,l2,35.472806830641126,35.472806830641126,35.5040737108483,0.6114297906696154,7.907829058240168e-09
10.0,60.0,60.0,ER,gumbel,0.0,l2,57.63279704745144,57.63279704745144,57.85990072484369,2.9023657617012946,6.739490743257193e-09
10.0,60.0,60.0,ER,uniform,0.0,l2,7.483404117506229,7.483404117506229,7.514873716228162,0.5397476810326307,7.933422807582247e-09
10.0,80.0,80.0,ER,gauss,0.0,l2,30.721975060797515,30.721975060797515,32.143867254216964,5.980384771205017,1.6863523910615186e-08
10.0,80.0,80.0,ER,exp,0.0,l2,31.137730857775935,31.137730857775935,31.15781534024154,0.6571347337298111,6.337899094432942e-09
10.0,80.0,80.0,ER,gumbel,0.0,l2,84.43365612387605,84.43365612387605,85.10777152369216,3.890029376015039,1.1611334116423677e-08
10.0,80.0,80.0,ER,uniform,0.0,l2,20.05033684583181,20.05033684583181,20.36993457388364,1.7918642020345008,7.994970019353786e-09
