n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
5.0,5.0,5.0,ER,gauss,0.01,l2,0.4722502202562959,0.6155262766075045,0.6155306369889103,0.6155087332265348,2.95309376951991e-09
5.0,5.0,5.0,ER,exp,0.01,l2,0.8523268281487252,0.9378926688789662,0.9379374008490691,0.9374325978758005,9.458537952866664e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,1.5423887758682493,1.702462387973546,1.7024913072573324,1.7023763223530481,7.605167162694215e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.5230365797504325,0.6569456227283665,0.6569491290497338,0.36209583680447244,2.6481394854727114e-09
5.0,5.0,5.0,ER,logistic,0.01,l2,0.2805901697171826,0.3332223191049882,0.33322594475005685,0.32847417839145454,2.6928219654109853e-09
5.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
10.0,5.0,5.0,ER,gauss,0.01,l2,1.8947121902912443,1.9890301946873,1.9890649388049153,1.9824593369673382,8.335960366423478e-09
10.0,5.0,5.0,ER,exp,0.01,l2,1.3832574819481396,1.4578688909045339,1.4578919800320906,1.4362837339505945,6.795458418196176e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,2.578097423033939,2.6416545357059062,2.6416986606592223,2.54384941844057,2.9706885840141695e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.5577506311718897,0.6445012371776326,0.6445078944126864,0.6381929973622716,3.6488998489403457e-09
10.0,5.0,5.0,ER,logistic,0.01,l2,0.40737184687872063,0.4375002451074613,0.43750296118888665,0.41646125570610387,2.330700077379788e-09
10.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
20.0,5.0,5.0,ER,gauss,0.01,l2,2.0237513866116426,2.119014444154824,2.119039933775136,2.0682093289476424,7.139974833592078e-09
20.0,5.0,5.0,ER,exp,0.01,l2,1.9568087523173365,2.0441807638626193,2.044194639284697,1.9955213762406507,5.267906999506522e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,3.304491306751372,3.3636214042803263,3.363669323234096,3.1842893090180993,9.789683730332399e-09
