n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h,loss_est_2,loss_l1_2,obj_aug_,obj_dual_2,h_2,loss_est_t,loss_l1_t,obj_aug_t,obj_dual_t,h_t
15.0,15.0,15.0,ER,gauss,0.0,l2,0.02841840380211216,0.02841840380211216,0.028418870001363263,0.028420647516629895,3.053520103435403e-09,0.03511661785889652,0.03511661785889652,0.03511661785889652,0.03511661786096462,3.552713678800501e-15,0.07201377307587854,0.07201377307587854,0.07201377307587854,0.07201377307587854,0.0
15.0,15.0,15.0,ER,exp,0.0,l2,0.05013782053647412,0.05013782053647412,0.05013857741768015,0.05014143201830119,3.890709976417384e-09,0.06825594288898552,0.06825594288898552,0.06825594288898552,0.06825594288898552,0.0,0.15687737973298108,0.15687737973298108,0.15687737973298108,0.15687737973298108,0.0
15.0,15.0,15.0,ER,gumbel,0.0,l2,0.05280744497138263,0.05280744497138263,0.052808707409341404,0.05281339411287531,5.024814342391437e-09,0.057471267865085655,0.057471267865085655,0.057471267865085655,0.057471267870056145,5.329070518200751e-15,0.12416452817948052,0.12416452817948052,0.12416452817948052,0.12416452817948052,0.0
15.0,15.0,15.0,ER,uniform,0.0,l2,0.011010531567509392,0.011010531567509392,0.011010778930802547,0.01101167413118972,7.033680304857626e-09,0.014488441012604646,0.014488441012604646,0.014488441012604646,0.014488441012604646,0.0,0.02446699438451726,0.02446699438451726,0.02446699438451726,0.02446699438451726,0.0
15.0,15.0,15.0,ER,gauss,0.0,l2,0.041191217415708185,0.041191217415708185,0.04119159145070484,0.04119303069956715,2.7350868236908354e-09,0.06334334102960276,0.06334334102960276,0.06334334102960276,0.06334334102773326,-3.552713678800501e-15,0.08230633347814072,0.08230633347814072,0.08230633347814072,0.08230633347814072,0.0
15.0,15.0,15.0,ER,exp,0.0,l2,0.0553643061333316,0.0553643061333316,0.05536538059427068,0.05536931434279183,4.6356465333019514e-09,0.0701223416963146,0.0701223416963146,0.0701223416963146,0.07012234169329981,-3.552713678800501e-15,0.1760374804472268,0.1760374804472268,0.1760374804472268,0.1760374804472268,0.0
15.0,15.0,15.0,ER,gumbel,0.0,l2,0.07006482382338494,0.07006482382338494,0.0700659454687612,0.0700688624166215,1.4977619144929122e-09,0.09028712519029199,0.09028712519029199,0.09028712519029199,0.09028712519029199,0.0,0.1746105207525252,0.1746105207525252,0.1746105207525252,0.1746105207525252,0.0
15.0,15.0,15.0,ER,uniform,0.0,l2,0.01104992369283408,0.01104992369283408,0.011050548575302755,0.011052007924366702,1.1179288605944748e-09,0.015440584830748944,0.015440584830748944,0.01544058483074895,0.015440584826111223,-3.552713678800501e-15,0.025032173448846957,0.025032173448846957,0.025032173448846957,0.025032173448846957,0.0
15.0,25.0,25.0,ER,gauss,0.0,l2,0.03073245659367193,0.03073245659367193,0.03073476584081081,0.03074311168926467,6.79595046904069e-09,0.07250631332481136,0.07250631332481136,0.07250631332481136,0.07250631333790022,1.0658141036401503e-14,0.1293337472113209,0.1293337472113209,0.1293337472113209,0.1293337472113209,0.0
15.0,25.0,25.0,ER,exp,0.0,l2,0.02731434193839904,0.02731434193839904,0.027315614378263766,0.02731893969511208,1.5952679177644313e-09,0.07258886954628109,0.07258886954628109,0.07258886954628171,0.0725888696203376,3.552713678800501e-14,0.24602330367689593,0.24602330367689593,0.24602330367689593,0.24602330367689593,0.0
15.0,25.0,25.0,ER,gumbel,0.0,l2,0.03280175112489078,0.03280175112489078,0.03280265650611074,0.03280500886472578,4.255305441347446e-09,0.0735380895223389,0.0735380895223389,0.0735380895223389,0.07353808952037494,-3.552713678800501e-15,0.18833231116682728,0.18833231116682728,0.18833231116682728,0.18833231116682728,0.0
15.0,25.0,25.0,ER,uniform,0.0,l2,0.01058348420828346,0.01058348420828346,0.010583645609663607,0.010584076860123467,1.7966712562156317e-09,0.018720325079007782,0.018720325079007782,0.018720325079007793,0.018720325075596796,-1.4210854715202004e-14,0.045477019641126715,0.045477019641126715,0.045477019641126715,0.045477019641126715,0.0
15.0,25.0,15.0,ER,gauss,0.0,l2,0.02097267837712696,0.02097267837712696,0.0209731345165187,0.02097427703009243,9.551328616907995e-10,0.034677092480505656,0.034677092480505656,0.034677092480505885,0.03467709250600406,2.1316282072803006e-14,0.12401803019480606,0.12401803019480606,0.12401803019480606,0.12401803019480606,0.0
15.0,25.0,15.0,ER,exp,0.0,l2,0.025627586770191047,0.025627586770191047,0.02572413168489695,0.025935848710060043,4.394198782620151e-09,0.05843363076629317,0.05843363076629317,0.05843363076629323,0.05843363059511982,-3.552713678800501e-15,0.236496617690476,0.236496617690476,0.236496617690476,0.236496617690476,0.0
15.0,25.0,15.0,ER,gumbel,0.0,l2,0.03684192257139444,0.03684192257139444,0.03684289306488959,0.036846358952842564,4.40566338966164e-09,0.06579821466100383,0.06579821466100383,0.06579821466100383,0.06579821465541406,-7.105427357601002e-15,0.23927718321394675,0.23927718321394675,0.23927718321394675,0.23927718321394675,0.0
15.0,25.0,15.0,ER,uniform,0.0,l2,0.009200980110925626,0.009200980110925626,0.009201387066345015,0.009202900770724496,9.021700719813452e-09,0.025973276165531845,0.025973276165531845,0.025973276165531845,0.025973276164339663,-7.105427357601002e-15,0.03899400605557023,0.03899400605557023,0.03899400605557023,0.03899400605557023,0.0
15.0,40.0,40.0,ER,gauss,0.0,l2,0.027233217680243803,0.027233217680243803,0.029694668685796143,0.034856968857246706,7.0163395093914005e-09,0.11645659502042606,0.11645659502042606,0.11645659502042606,0.11645659502042606,0.0,0.18086568610154488,0.18086568610154488,0.18086568610154488,0.18086568610154488,0.0
15.0,40.0,40.0,ER,exp,0.0,l2,0.026406794692400613,0.026406794692400613,0.026494299699886707,0.026694777938532657,4.183419832770596e-09,0.21429874720451955,0.21429874720451955,0.21429874720451955,0.21429874720451955,0.0,0.3701723531068161,0.3701723531068161,0.3701723531068161,0.3701723531068161,0.0
15.0,40.0,40.0,ER,gumbel,0.0,l2,0.05872639103433932,0.05872639103433932,0.0620224856071875,0.06915545758237128,8.119229732983513e-09,0.2270790759265969,0.2270790759265969,0.22707907595034857,0.22707968145519822,6.892264536872972e-13,0.3145131457973038,0.3145131457973038,0.3145131457973038,0.3145131457973038,0.0
