n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
5.0,5.0,5.0,ER,gauss,0.01,l2,0.49004319257644946,0.5929896475915128,0.5929970192809174,0.5929683284034787,3.839710771558202e-09
5.0,5.0,5.0,ER,exp,0.01,l2,0.3172638982173812,0.4440273974396488,0.4440336559829419,0.43181863060818343,3.5379494889298257e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,1.738310402394895,1.9346370987959576,1.9346634380531758,1.7518493318970265,2.2951800460191407e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.3296258311123502,0.45520355230676357,0.4552087983684208,0.45518841929827136,3.2391547222232475e-09
5.0,5.0,5.0,ER,logistic,0.01,l2,0.29490633670480737,0.34529286091933703,0.3453404777219337,0.33223260647428937,9.758770680434736e-09
5.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
10.0,5.0,5.0,ER,gauss,0.01,l2,2.1141169488493032,2.1916271120712025,2.191657078107146,2.117929176878085,7.741580709819118e-09
10.0,5.0,5.0,ER,exp,0.01,l2,0.8295743836338328,0.9258315480317911,0.92584099620967,0.9183439450325542,4.346993875969929e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,1.788025656076612,1.8590522564742715,1.8590817993041846,1.8308854426533645,7.68671970519108e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.5240148253068012,0.6104535639295633,0.6104602487080688,0.6069865247731714,3.6564404837235998e-09
10.0,5.0,5.0,ER,logistic,0.01,l2,0.3038594010622778,0.32950618017981376,0.32951039437290464,0.31249999980042636,9.180624260807235e-09
10.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
20.0,5.0,5.0,ER,gauss,0.01,l2,1.9627993578345864,2.042974045506068,2.0430073590065088,2.022154651880146,8.162536424549671e-09
20.0,5.0,5.0,ER,exp,0.01,l2,2.6902900883792396,2.769538426512008,2.7695653257424184,2.7373070507239876,2.3194495213374466e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,3.678007028854839,3.729401844073029,3.7294377058718147,3.6911354100061575,2.678126165278627e-09
20.0,5.0,5.0,ER,uniform,0.01,l2,0.8433263954782906,0.8973221061113947,0.8973355633331327,0.8479925185855005,5.18791321013623e-09
20.0,5.0,5.0,ER,logistic,0.01,l2,0.4576128619105688,0.47985987134988267,0.4798774972129963,0.45974616064456114,5.93731641629347e-09
20.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
40.0,5.0,5.0,ER,gauss,0.01,l2,2.3931347863130172,2.4550479055407366,2.45507290157425,2.3867337468547483,2.2358905837904786e-09
40.0,5.0,5.0,ER,exp,0.01,l2,1.859265892729291,1.9204849016425989,1.920511897884498,1.8673163869781741,7.3479577977764166e-09
40.0,5.0,5.0,ER,gumbel,0.01,l2,3.846764088666936,3.8986929634352085,3.8987211655207203,3.8353046668350967,2.374956231676606e-09
40.0,5.0,5.0,ER,uniform,0.01,l2,0.8490964416619537,0.9321687198955732,0.9321813697340554,0.8924947049876236,1.5905872174926117e-09
40.0,5.0,5.0,ER,logistic,0.01,l2,0.5454796308099628,0.5630418368541266,0.5630479328549935,0.5311788327731631,3.4917047031512993e-09
40.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
5.0,10.0,10.0,ER,gauss,0.01,l2,0.5515944384774698,0.8697810629175815,0.869789550499557,0.6239951634572406,4.120092711445977e-09
5.0,10.0,10.0,ER,exp,0.01,l2,0.40153631470293033,0.6715816757215101,0.6716056075072032,0.5656417324408946,6.9183503370595645e-09
5.0,10.0,10.0,ER,gumbel,0.01,l2,0.5133967329902899,0.8782669135953542,0.8782919978991354,0.8211605039175445,2.239834984152367e-09
5.0,10.0,10.0,ER,uniform,0.01,l2,0.30285969166285703,0.5065999568171414,0.5066073429052398,0.37359982378822726,3.843458884489337e-09
5.0,10.0,10.0,ER,logistic,0.01,l2,0.32961965857432873,0.45763033361036914,0.45769196308560245,0.411097017466555,3.5108254081706036e-09
5.0,10.0,10.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
10.0,10.0,10.0,ER,gauss,0.01,l2,1.7415000257395423,2.1361118815443247,2.1361495744324803,2.0318891533801864,8.682498275902617e-09
10.0,10.0,10.0,ER,exp,0.01,l2,2.535322349287697,2.8853622003047343,2.8854089231282805,2.3652463581195846,3.056888076002906e-09
10.0,10.0,10.0,ER,gumbel,0.01,l2,2.5105441432566007,2.8855677191574904,2.885611485399284,2.3777763995012404,9.355879626582464e-09
10.0,10.0,10.0,ER,uniform,0.01,l2,0.9196437879421252,1.150661076793777,1.1506866577446266,1.0216106588232294,7.152754832873143e-09
10.0,10.0,10.0,ER,logistic,0.01,l2,0.6710517222122153,0.7705604744143635,0.7705713353040079,0.6961020111691126,4.660662966671225e-09
10.0,10.0,10.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
20.0,10.0,10.0,ER,gauss,0.01,l2,3.417280973463345,3.6113606036055628,3.6114221999071945,3.3150453475876485,3.5098803863320427e-09
20.0,10.0,10.0,ER,exp,0.01,l2,3.486884850444196,3.7171804122244203,3.7172229261025462,3.2399258319920095,2.91595192436489e-09
20.0,10.0,10.0,ER,gumbel,0.01,l2,7.3957861168566525,7.658544596472945,7.658625804172043,5.863280089427447,4.0300793813230484e-09
20.0,10.0,10.0,ER,uniform,0.01,l2,1.7052519483819113,1.9117155960871728,1.9117534377862861,1.6325078421105712,8.699620579477596e-09
20.0,10.0,10.0,ER,logistic,0.01,l2,0.8832150378074716,0.9564783126680898,0.9564862708731775,0.8701199558665361,3.9895375891774165e-09
20.0,10.0,10.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
40.0,10.0,10.0,ER,gauss,0.01,l2,4.993122341391141,5.176510571381018,5.176560634985995,4.689719713470658,3.1642883868698846e-09
40.0,10.0,10.0,ER,exp,0.01,l2,5.025694997313262,5.1831837936947585,5.183236735225736,4.9751725875755515,3.253967761907006e-09
40.0,10.0,10.0,ER,gumbel,0.01,l2,7.634042576308591,7.790541023828219,7.790815787462686,7.52596686660241,7.413010649770513e-09
40.0,10.0,10.0,ER,uniform,0.01,l2,1.6276776862167672,1.7798858254325156,1.7801516308044805,1.529832428582521,2.3056685449773795e-09
40.0,10.0,10.0,ER,logistic,0.01,l2,1.09232822973071,1.15763865605027,1.1576526182785485,1.0297969290247768,5.284359616553047e-09
40.0,10.0,10.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
5.0,20.0,20.0,ER,gauss,0.01,l2,3.233286302825789,3.6515962319196764,4.028508765044101,2.133968322659865,8.68230998207764e-09
5.0,20.0,20.0,ER,exp,0.01,l2,2.3135072332441826,2.7796160425560643,2.7796707409853068,0.7180232094892993,3.3075195915444056e-09
5.0,20.0,20.0,ER,gumbel,0.01,l2,2.9893114399919885,3.5346644777627745,3.5347749388853384,1.178945973381782,4.700236644339384e-09
5.0,20.0,20.0,ER,uniform,0.01,l2,1.0808069243452862,1.4859428968020656,1.4859753356836363,0.5621487421950292,8.054673372726029e-09
5.0,20.0,20.0,ER,logistic,0.01,l2,0.32272710255715903,0.523457894141147,0.5236335988687167,0.4583166456100044,5.927979884745582e-09
5.0,20.0,20.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
10.0,20.0,20.0,ER,gauss,0.01,l2,17.435328128994428,18.07773441262653,18.077800249784094,2.4817163446570136,3.6286955662490072e-09
10.0,20.0,20.0,ER,exp,0.01,l2,16.516674658847364,17.397888637929043,17.39790065575936,3.4881144587368977,1.550343853295999e-09
10.0,20.0,20.0,ER,gumbel,0.01,l2,7.961490509152952,8.850283824885166,8.850405690527674,3.150583929275406,4.9369148769073945e-09
10.0,20.0,20.0,ER,uniform,0.01,l2,1.8033066395680597,2.4409066470340255,2.4409291310085512,1.2384780032445541,6.705814570295843e-09
10.0,20.0,20.0,ER,logistic,0.01,l2,0.5102648685347756,0.8903803136233587,0.8904019697407306,0.801011452711927,6.581203138011915e-09
10.0,20.0,20.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
20.0,20.0,20.0,ER,gauss,0.01,l2,7.082948989906331,7.978695946469941,7.978765500016166,5.590498687973165,3.729706321564663e-09
20.0,20.0,20.0,ER,exp,0.01,l2,8.234566201389837,9.37140559803445,9.371492781268067,6.422939114297306,4.1757211022286356e-09
20.0,20.0,20.0,ER,gumbel,0.01,l2,10.57188721376314,11.581190876282403,11.581306417102095,6.1217466496332715,4.807095166370345e-09
20.0,20.0,20.0,ER,uniform,0.01,l2,2.814941131709631,3.356177572863433,3.3562275288987804,2.212741159510418,9.995602567869355e-09
20.0,20.0,20.0,ER,logistic,0.01,l2,1.4331179901968627,1.7519775210912707,1.752001010005184,1.4171613768354712,6.854037337689078e-09
20.0,20.0,20.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
40.0,20.0,20.0,ER,gauss,0.01,l2,9.197710476838324,9.797396558777157,9.797509674032232,7.472063559035355,4.756369520464432e-09
40.0,20.0,20.0,ER,exp,0.01,l2,10.488950369694502,10.99935381668169,10.999503135235809,7.67172996660321,5.464769969876215e-09
40.0,20.0,20.0,ER,gumbel,0.01,l2,16.236034723938598,16.823368845868544,16.823596659065714,13.730311686904466,6.750010328460121e-09
40.0,20.0,20.0,ER,uniform,0.01,l2,4.852890047069099,5.302876475448569,5.302972986536765,3.0077740438031153,1.3893242112317239e-09
40.0,20.0,20.0,ER,logistic,0.01,l2,1.8951774920718727,2.097428283492601,2.0974820056068104,1.8122404979644404,3.2778686431811366e-09
40.0,20.0,20.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
5.0,40.0,40.0,ER,gauss,0.01,l2,6.089938246382666,6.7635344716856,6.777763745719174,1.1251889694051234,5.334655384103826e-09
5.0,40.0,40.0,ER,exp,0.01,l2,11.16932507685977,11.96712900839356,12.443861024058819,2.817437448449436,9.764548281054886e-09
5.0,40.0,40.0,ER,gumbel,0.01,l2,17.882112123218832,18.592658172410218,19.374605899509984,4.166066897079417,1.2505580571087194e-08
5.0,40.0,40.0,ER,uniform,0.01,l2,3.222279234033216,3.7562952007135224,3.7686417905930476,0.9236646211187522,4.969223255102406e-09
5.0,40.0,40.0,ER,logistic,0.01,l2,0.18991333730251028,0.5866799283913167,0.6792695487344524,0.7686584971597885,4.3032457597291796e-09
5.0,40.0,40.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
10.0,40.0,40.0,ER,gauss,0.01,l2,7.711076143577149,8.956200958205038,8.956289702643733,2.216578687321666,4.2129428834414284e-09
10.0,40.0,40.0,ER,exp,0.01,l2,6.142219993203156,7.421399275236093,7.440222464179538,2.2334201583009023,6.135664420980902e-09
10.0,40.0,40.0,ER,gumbel,0.01,l2,22.099377512484008,23.648556392240458,23.65179271869478,3.8543538700541644,2.5441408979531843e-09
10.0,40.0,40.0,ER,uniform,0.01,l2,2.716947103542357,3.7047201771217395,3.706527590313015,1.64223405448381,6.012342623762379e-09
10.0,40.0,40.0,ER,logistic,0.01,l2,0.945768646336061,1.5867869935261611,1.5868380063501073,1.1858466316152576,3.194145392626524e-09
10.0,40.0,40.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
20.0,40.0,40.0,ER,gauss,0.01,l2,14.846919340002177,16.875318722836955,16.875328965532816,5.958663595941189,4.5260790670909046e-09
20.0,40.0,40.0,ER,exp,0.01,l2,7.78095525472374,9.583017300672553,9.58308592490067,4.177404101314204,3.704705875406944e-09
20.0,40.0,40.0,ER,gumbel,0.01,l2,26.966826274483754,29.484870034858158,29.48519000762685,7.670008309269656,7.999659601409803e-09
20.0,40.0,40.0,ER,uniform,0.01,l2,5.127785236532185,6.4304031765663,6.431149078878769,3.352075792126832,1.2213945410621818e-09
20.0,40.0,40.0,ER,logistic,0.01,l2,2.2794527164832474,3.2095566020720865,3.209568294609732,2.1275347690749076,4.83581175103609e-10
20.0,40.0,40.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
40.0,40.0,40.0,ER,gauss,0.01,l2,16.62698298538537,18.458765255337422,18.459004901066447,11.553457318987286,6.923087880750245e-09
40.0,40.0,40.0,ER,exp,0.01,l2,26.26485731269799,28.56491250408411,28.565074854190293,11.488340038193815,5.698247207419627e-09
40.0,40.0,40.0,ER,gumbel,0.01,l2,52.77497490462625,55.43173201620795,55.432317144354926,18.073919002927575,3.4209008958896447e-09
40.0,40.0,40.0,ER,uniform,0.01,l2,7.2711615108031555,8.504037305951297,8.50416776823087,4.815990534318875,5.108077516524645e-09
40.0,40.0,40.0,ER,logistic,0.01,l2,3.846332932977668,4.5864263738010855,4.5865536824056035,3.254863420983961,1.5956729271238146e-09
40.0,40.0,40.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
5.0,5.0,5.0,ER,gauss,0.01,logistic,-4212.638852052939,-4194.46035530471,4.572935390916233e+18,1.3718806172748708e+19,30.242140767201775
5.0,5.0,5.0,ER,exp,0.01,logistic,-1845.91400174334,-1836.4962239385393,4.093760642311617e+17,1.2281281926934892e+18,9.048492296854361
5.0,5.0,5.0,ER,gumbel,0.01,logistic,-15403.010915087681,-15360.638045444373,1.504383559896951e+19,4.513150679690857e+19,54.852229852521994
5.0,5.0,5.0,ER,uniform,0.01,logistic,-2277.10675337212,-2265.798294699605,5.352629591288522e+18,1.605788877386557e+19,32.718892375166135
5.0,5.0,5.0,ER,logistic,0.01,logistic,1.5962735260159684,1.8295816148413508,1.8295819163565359,1.8295808691983404,2.4556676692100154e-09
5.0,5.0,5.0,ER,poisson,0.01,logistic,3.465735902799726,3.465735902799726,3.465735902799726,3.465735902799726,0.0
10.0,5.0,5.0,ER,gauss,0.01,logistic,-7018.344911869789,-6999.539675782562,2.590009551038847e+18,7.770028653116555e+18,22.759655318298886
10.0,5.0,5.0,ER,exp,0.01,logistic,-7136.573959103393,-7117.808612368654,4.931408749383769e+18,1.4794226248151323e+19,31.405122987766745
10.0,5.0,5.0,ER,gumbel,0.01,logistic,-6397.758229673837,-6375.616304319158,1.6085363160369098e+18,4.825608948110743e+18,17.936199798379345
10.0,5.0,5.0,ER,uniform,0.01,logistic,-1113.2073936189008,-1087.8775576412481,9.486187905085892e+17,2.8458563715257697e+18,13.774024760458289
10.0,5.0,5.0,ER,logistic,0.01,logistic,2.576563853105819,2.7058215664782366,2.7058229269171683,2.7027222951640875,5.2162034691605186e-09
10.0,5.0,5.0,ER,poisson,0.01,logistic,3.465735902799727,3.465735902799727,3.465735902799727,3.465735902799727,0.0
20.0,5.0,5.0,ER,gauss,0.01,logistic,-7186.229456632231,-7135.026972362183,7.488501707626968e+17,2.246550512288105e+18,12.238056796425681
20.0,5.0,5.0,ER,exp,0.01,logistic,-4166.558500721821,-4152.035131063059,1.6406760221523505e+18,4.92202806645706e+18,18.114502599587738
20.0,5.0,5.0,ER,gumbel,0.01,logistic,-1368.3091748791633,-1357.0286592068346,2.1385987036178826e+17,6.415796110853676e+17,6.540028598741593
20.0,5.0,5.0,ER,uniform,0.01,logistic,-1406.8132960454352,-1384.3828896795142,1.6652703031865766e+18,4.995810909559733e+18,18.249768783119297
20.0,5.0,5.0,ER,logistic,0.01,logistic,3.0624954908747632,3.1365023475220415,3.136503715803266,3.132892090849913,5.23121634898871e-09
20.0,5.0,5.0,ER,poisson,0.01,logistic,3.465735902799727,3.465735902799727,3.465735902799727,3.465735902799727,0.0
40.0,5.0,5.0,ER,gauss,0.01,logistic,-3384.6932983145875,-3368.143584494616,9.643782625443072e+17,2.8931347876329283e+18,13.887967904227821
40.0,5.0,5.0,ER,exp,0.01,logistic,-30095.063774923576,-30058.878104436295,1.907780979673053e+19,5.723342939019166e+19,61.77023522171591
40.0,5.0,5.0,ER,gumbel,0.01,logistic,-4238.3134553521795,-4219.450128296403,2.1632236339644739e+18,6.48967090189343e+18,20.800113624518872
40.0,5.0,5.0,ER,uniform,0.01,logistic,-219.78836694307597,-206.47678984472594,1.853135825159373e+17,5.559407475478123e+17,6.087915612357607
40.0,5.0,5.0,ER,logistic,0.01,logistic,2.8907231213669076,2.9700423721325535,2.9700440619189434,2.9628313665334938,5.8134093094963646e-09
40.0,5.0,5.0,ER,poisson,0.01,logistic,3.465735902799726,3.465735902799726,3.465735902799726,3.465735902799726,0.0
5.0,10.0,10.0,ER,gauss,0.01,logistic,-2008.6646902099558,-1997.8119407752504,553134.4813496635,1663400.3442691378,1.053690935037821e-05
5.0,10.0,10.0,ER,exp,0.01,logistic,-6246.870680277444,-6235.57024869465,43433970069.35751,130301937250.44243,0.0029473369778472147
5.0,10.0,10.0,ER,gumbel,0.01,logistic,-10346.64649730288,-10335.821630072263,812998177959.6735,2438994554815.5093,0.01275145629561969
5.0,10.0,10.0,ER,uniform,0.01,logistic,-1150.90235274288,-1144.523751327732,591404706.5194135,1774216411.6827934,0.00034392029630225807
5.0,10.0,10.0,ER,logistic,0.01,logistic,2.1720452247461153,3.0624580664540773,3.062459864033472,3.0617817548151947,1.896090395803185e-09
5.0,10.0,10.0,ER,poisson,0.01,logistic,6.931471805599454,6.931471805599454,6.931471805599454,6.931471805599454,0.0
10.0,10.0,10.0,ER,gauss,0.01,logistic,-2192.3154510596955,-2180.7939886859544,5.4810122340330104e+16,1.644303670209947e+17,3.310894813802827
10.0,10.0,10.0,ER,exp,0.01,logistic,-41213.87229678263,-41194.86882859245,1006863348077585.0,3020590044315146.5,0.4487456625124704
10.0,10.0,10.0,ER,gumbel,0.01,logistic,-1940.5110756347754,-1935.3160382831034,26604607.228046637,80616547.511225,7.294729953066792e-05
10.0,10.0,10.0,ER,uniform,0.01,logistic,-44.99665888517607,-40.52947595102855,399264166.3058878,1198591108.393739,0.00028258245056456133
10.0,10.0,10.0,ER,logistic,0.01,logistic,3.8945169171367193,4.595886182134512,4.595888145220657,4.58332933171517,6.265917562586765e-09
