n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,5.0,5.0,ER,gauss,0.01,l2,0.013652147537038676,0.1106608839246493,0.11066361822668018,0.11065305407612004,7.395001055954253e-09
2.0,5.0,5.0,ER,exp,0.01,l2,0.013887993155362745,0.12426938337263685,0.12427248592808508,0.12426063915216227,7.877252627963571e-09
2.0,5.0,5.0,ER,gumbel,0.01,l2,0.040029518806287315,0.09396379493073732,0.09396571158996168,0.07204256306352828,6.191379853248691e-09
2.0,5.0,5.0,ER,uniform,0.01,l2,0.16442787848287024,0.2225232637071117,0.22254347223384918,0.22245762319002846,6.357440796023184e-09
5.0,5.0,5.0,ER,gauss,0.01,l2,0.4162754856995631,0.5299263100411856,0.5299314257995505,0.5256643879178536,3.198674214388575e-09
5.0,5.0,5.0,ER,exp,0.01,l2,0.2723846803901868,0.38776700716929313,0.38777139462353577,0.3877238735599691,9.367448150499058e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,1.0363593459324814,1.2627993238688033,1.2628147717541276,1.2627577956936284,5.558396409810484e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.23412500354346785,0.32038503300112825,0.3203897668234807,0.31698732631349325,3.0769538028607712e-09
7.0,5.0,5.0,ER,gauss,0.01,l2,3.0901118665973972,3.212742396145418,3.212785721246126,2.8947962504882714,9.308608994729184e-09
7.0,5.0,5.0,ER,exp,0.01,l2,1.1104280527095252,1.2079964157169316,1.2080413561280363,1.1871126004833803,9.480549678642092e-09
7.0,5.0,5.0,ER,gumbel,0.01,l2,1.2137144379127667,1.2858445946573678,1.2858636908111274,1.2596318869899372,6.1799925177297155e-09
7.0,5.0,5.0,ER,uniform,0.01,l2,0.4974071582352214,0.5731343678770008,0.5731426948837697,0.5495932352403213,4.080932924921399e-09
10.0,5.0,5.0,ER,gauss,0.01,l2,1.7336647674840195,1.8172640344911033,1.8172823246481797,1.728433794088747,1.9125980799117315e-09
10.0,5.0,5.0,ER,exp,0.01,l2,1.887211657915825,1.9536771666699049,1.9536934921103324,1.9011955370894524,1.8069554741373395e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,6.097594208682114,6.193376910167768,6.193551659528183,6.187864032325318,5.911841682859631e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.5603684302914382,0.6263077769060352,0.6263178772464827,0.588094083884683,4.494516758768441e-09
15.0,5.0,5.0,ER,gauss,0.01,l2,1.924565628136678,1.9922882365871586,1.9923182753799058,1.9601880898369997,7.750973196607447e-10
15.0,5.0,5.0,ER,exp,0.01,l2,1.7062899953444814,1.800940942942808,1.800954573237831,1.8008900484733488,5.2211674983482226e-09
15.0,5.0,5.0,ER,gumbel,0.01,l2,3.1713445101793223,3.233465771381821,3.2334949747073622,3.103995585353386,2.4167468026803363e-09
15.0,5.0,5.0,ER,uniform,0.01,l2,0.7028049890705544,0.7746853289363315,0.7746927149493291,0.7443595745025166,3.8434393445641035e-09
20.0,5.0,5.0,ER,gauss,0.01,l2,1.886994848586803,1.9654605638196987,1.965499548378104,1.9078284584969705,8.830012276916932e-09
20.0,5.0,5.0,ER,exp,0.01,l2,2.0767135069113887,2.1591764149496426,2.159220849922782,1.4221532161142365,9.427085778668243e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,2.3013774322276674,2.3714955278830394,2.3715358157063187,2.2776553743675527,8.97639385044613e-09
20.0,5.0,5.0,ER,uniform,0.01,l2,0.8959922035604994,0.9852488196532839,0.9852571172832808,0.9371865775425265,4.073728021580791e-09
2.0,10.0,10.0,ER,gauss,0.01,l2,0.05579440927380744,0.1563812281111584,0.1566687166109446,0.12292911879219297,7.582723782206813e-09
2.0,10.0,10.0,ER,exp,0.01,l2,0.09457310415238795,0.21119345614869522,0.21151029389540002,0.1510990871018319,7.960373693549627e-09
2.0,10.0,10.0,ER,gumbel,0.01,l2,0.19906138615870583,0.3011799166382202,0.3013753107249402,0.12416580309046366,6.251305251225858e-09
2.0,10.0,10.0,ER,uniform,0.01,l2,0.058693829314889055,0.17277652861432372,0.17331140927101155,0.144367413778715,3.27072058325939e-09
5.0,10.0,10.0,ER,gauss,0.01,l2,0.6584486505198073,0.8856949668422734,0.8857163832569235,0.7457728630719999,6.544679465037007e-09
5.0,10.0,10.0,ER,exp,0.01,l2,0.6012204389624035,0.9170152967146561,0.9170404648166259,0.6615248474317152,7.0948011909877096e-09
5.0,10.0,10.0,ER,gumbel,0.01,l2,0.593158647163118,0.8628403296572891,0.8628526649863403,0.6374985086967685,4.9669566237753315e-09
5.0,10.0,10.0,ER,uniform,0.01,l2,0.3738027082757008,0.5812444670402224,0.5812570104585626,0.5193239257092883,5.008676140505486e-09
7.0,10.0,10.0,ER,gauss,0.01,l2,1.0033264834749538,1.3061987273022257,1.3062198699983874,0.9493781434335655,6.502721916490373e-09
7.0,10.0,10.0,ER,exp,0.01,l2,4.3286694033935715,4.661230384415364,4.661422205442376,3.258077285107055,6.193884516392245e-09
7.0,10.0,10.0,ER,gumbel,0.01,l2,5.185348266256761,5.649790889671267,5.649951746973055,3.8463239679838535,5.671989100619612e-09
7.0,10.0,10.0,ER,uniform,0.01,l2,0.8134438543846416,1.0225346314615655,1.0225548246664942,0.7794818948487366,6.355030279792118e-09
10.0,10.0,10.0,ER,gauss,0.01,l2,2.1936506817528603,2.5466312323711007,2.5466706318201844,2.2615947388563242,8.87687434669715e-09
10.0,10.0,10.0,ER,exp,0.01,l2,1.4331366960191074,1.708195871559711,1.7082406037062323,1.4481995029715031,9.458556604613477e-09
10.0,10.0,10.0,ER,gumbel,0.01,l2,2.341631177549586,2.7511504164096166,2.7511747354797107,2.6349561898788845,2.205405635891111e-09
