n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
10.0,10.0,10.0,ER,gauss,0.0,l2,2.751985750309257,2.751985750309257,2.752020532223278,2.4795965961008553,2.637495555291025e-09
10.0,10.0,10.0,ER,exp,0.0,l2,1.9550211323494293,1.9550211323494293,1.9550482237156308,1.7100017703844865,2.327718462424855e-09
10.0,10.0,10.0,ER,gumbel,0.0,l2,2.9033093832911616,2.9033093832911616,2.903344781050731,2.760509461404964,2.660742737248256e-09
10.0,10.0,10.0,ER,uniform,0.0,l2,0.5117847181251869,0.5117847181251869,0.511791465937565,0.49644481736863244,3.673639170642673e-09
10.0,20.0,20.0,ER,gauss,0.0,l2,3.5181225713838624,3.5181225713838624,3.7521779623757507,2.9098305385248895,6.841862187911829e-09
10.0,20.0,20.0,ER,exp,0.0,l2,3.1574819088183985,3.1574819088183985,3.1575065030108838,0.9196915594254556,2.217845462837431e-09
10.0,20.0,20.0,ER,gumbel,0.0,l2,4.548397195595787,4.548397195595787,4.548790552690833,1.9505653239143579,2.804842580417244e-09
10.0,20.0,20.0,ER,uniform,0.0,l2,4.21769201898577,4.21769201898577,4.217885050686512,0.6021117485242705,1.96484961634269e-09
10.0,40.0,40.0,ER,gauss,0.0,l2,9.142593516736705,9.142593516736705,9.560674353737516,2.7865267119653794,9.144187629317457e-09
10.0,40.0,40.0,ER,exp,0.0,l2,10.676733576758577,10.676733576758577,11.087252237052185,2.635256322922538,9.061110972652386e-09
10.0,40.0,40.0,ER,gumbel,0.0,l2,13.459117306607807,13.459117306607807,14.070396945319615,4.229727420381903,1.1056940252274217e-08
10.0,40.0,40.0,ER,uniform,0.0,l2,4.178036126747736,4.178036126747736,4.319142648661421,1.1446157444322922,5.312372763910389e-09
10.0,60.0,60.0,ER,gauss,0.0,l2,18.761527474027854,18.761527474027854,18.76730113512933,1.4034292130686248,3.398135106635891e-09
10.0,60.0,60.0,ER,exp,0.0,l2,35.87883190613451,35.87883190613451,35.927363436688935,1.1022796692799843,9.8520587243911e-09
10.0,60.0,60.0,ER,gumbel,0.0,l2,25.671079046785692,25.671079046785692,27.507950617290412,8.762589504851935,1.9167011089393782e-08
10.0,60.0,60.0,ER,uniform,0.0,l2,7.046735752411101,7.046735752411101,7.0470428938733285,0.5180089548050506,7.837620330519712e-09
10.0,80.0,80.0,ER,gauss,0.0,l2,84.24078908659843,84.24078908659843,85.22664616713159,4.403081413802878,1.404177396580053e-08
10.0,80.0,80.0,ER,exp,0.0,l2,44.54971731985676,44.54971731985676,44.5963115728857,0.6714864704301717,9.653419397182006e-09
10.0,80.0,80.0,ER,gumbel,0.0,l2,80.4946553691576,80.4946553691576,82.76444270162165,9.511320991483963,2.1306277631083503e-08
10.0,80.0,80.0,ER,uniform,0.0,l2,15.319150815138341,15.319150815138341,15.64003368606827,1.7457242774224127,8.011028285181965e-09
100.0,10.0,10.0,ER,gauss,0.0,l2,7.992946760878046,7.992946760878046,7.993022281699773,5.010911611897196,3.886407640152356e-09
100.0,10.0,10.0,ER,exp,0.0,l2,4.468787281051458,4.468787281051458,4.468844503974096,4.3437371918762215,3.3829845591526464e-09
100.0,10.0,10.0,ER,gumbel,0.0,l2,8.946246489115708,8.946246489115708,8.9463301252341,7.831669040743658,4.089892868819334e-09
100.0,10.0,10.0,ER,uniform,0.0,l2,1.6819269785781623,1.6819269785781623,1.6819587854942897,1.6137476883076822,7.97582799805241e-09
500.0,10.0,10.0,ER,gauss,0.0,l2,5.111170511879427,5.111170511879427,5.111253592054148,5.071678941666847,4.076277093645331e-09
