n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h,loss_est_2,loss_l1_2,obj_aug_,obj_dual_2,h_2,loss_est_t,loss_l1_t,obj_aug_t,obj_dual_t,h_t
15.0,15.0,15.0,ER,gauss,0.0,l2,0.029298914584501578,0.029298914584501578,0.029299334468665422,0.02930038230313134,9.163887426666406e-10,0.04297365786678166,0.04297365786678166,0.04297365786678166,0.04297365786678166,0.0,0.06668305897849557,0.06668305897849557,0.06668305897849557,0.06668305897849557,0.0
15.0,15.0,15.0,ER,exp,0.0,l2,0.03528082082903503,0.03528082082903503,0.03528145275233424,0.03528374710074124,3.555062022542188e-09,0.04570705683606258,0.04570705683606258,0.04570705683606259,0.04570705682918409,-1.0658141036401503e-14,0.12690811664930973,0.12690811664930973,0.12690811664930973,0.12690811664930973,0.0
15.0,15.0,15.0,ER,gumbel,0.0,l2,0.05914639239890954,0.05914639239890954,0.05914752881792937,0.05915167383589918,4.767429118146538e-09,0.0862418618620322,0.0862418618620322,0.0862418618620322,0.08624186186512109,3.552713678800501e-15,0.14829007802051972,0.14829007802051972,0.14829007802051972,0.14829007802051972,0.0
15.0,15.0,15.0,ER,uniform,0.0,l2,0.014667635952882351,0.014667635952882351,0.014669734784128832,0.01467423544324859,2.048819780497979e-09,0.01819598661440696,0.01819598661440696,0.01819598661440696,0.01819598661050482,-1.7763568394002505e-15,0.026680557666320128,0.026680557666320128,0.026680557666320128,0.026680557666320128,0.0
15.0,15.0,15.0,ER,gauss,0.0,l2,0.027169508089980133,0.027169508089980133,0.02717025830134638,0.027172183560412556,3.873529053066704e-09,0.038154874319698884,0.038154874319698884,0.038154874319698884,0.03815487432323049,7.105427357601002e-15,0.07058971990014218,0.07058971990014218,0.07058971990014218,0.07058971990014218,0.0
15.0,15.0,15.0,ER,exp,0.0,l2,0.020936836025293643,0.020936836025293643,0.020937170804707153,0.020938061959123122,2.587583480817557e-09,0.06612090138767587,0.06612090138767587,0.06612090138767594,0.06612090137544052,-3.552713678800501e-14,0.14911029232944728,0.14911029232944728,0.14911029232944728,0.14911029232944728,0.0
15.0,15.0,15.0,ER,gumbel,0.0,l2,0.05071842089186426,0.05071842089186426,0.05071924568513544,0.05072230888700662,4.0615102392393965e-09,0.06312368537846257,0.06312368537846257,0.06312368537846257,0.06312368537712283,-1.7763568394002505e-15,0.13193498725199043,0.13193498725199043,0.13193498725199043,0.13193498725199043,0.0
15.0,15.0,15.0,ER,uniform,0.0,l2,0.011457758541752074,0.011457758541752074,0.011457995725565743,0.01145859984576029,2.1779982262160047e-09,0.015900924304308985,0.015900924304308985,0.015900924304308985,0.015900924304308985,0.0,0.02503793341103991,0.02503793341103991,0.02503793341103991,0.02503793341103991,0.0
15.0,25.0,25.0,ER,gauss,0.0,l2,0.027430739257447677,0.027430739257447677,0.027431215255691876,0.02743244770848761,9.757030738910544e-10,0.07674483962186347,0.07674483962186347,0.07674483962186347,0.07674483961737588,-3.552713678800501e-15,0.11135321536919872,0.11135321536919872,0.11135321536919872,0.11135321536919872,0.0
15.0,25.0,25.0,ER,exp,0.0,l2,0.03464353996536508,0.03464353996536508,0.03465310687386484,0.03468927509162704,4.374221873604256e-09,0.07590319140015583,0.07590319140015583,0.07590319140015593,0.07590319151765827,1.4210854715202004e-14,0.22045992147294163,0.22045992147294163,0.22045992147294163,0.22045992147294163,0.0
15.0,25.0,25.0,ER,gumbel,0.0,l2,0.059632281358721874,0.059632281358721874,0.05963237208409997,0.05965023544649133,4.2597037008818006e-10,0.36509123283246264,0.36509123283246264,0.36509123283246264,0.36509123283246264,0.0,0.19733873039327687,0.19733873039327687,0.19733873039327687,0.19733873039327687,0.0
15.0,25.0,25.0,ER,uniform,0.0,l2,0.011611073998160077,0.011611073998160077,0.011612348206908535,0.0116155007351763,1.596376364432217e-09,0.02436977782224327,0.02436977782224327,0.02436977782224327,0.02436977782224327,0.0,0.04251947546052541,0.04251947546052541,0.04251947546052541,0.04251947546052541,0.0
15.0,25.0,15.0,ER,gauss,0.0,l2,0.024481676600651446,0.024481676600651446,0.024489752682182748,0.024509332002927032,4.0189753747199575e-09,0.03661760876264077,0.03661760876264077,0.03661760876264078,0.03661760874533296,-3.552713678800501e-15,0.11841682754760272,0.11841682754760272,0.11841682754760272,0.11841682754760272,0.0
15.0,25.0,15.0,ER,exp,0.0,l2,0.02164297058205918,0.02164297058205918,0.0216435183068943,0.021645550066818762,3.30975780116205e-09,0.1419146894697968,0.1419146894697968,0.14191468946979682,0.14191468948070135,1.7763568394002505e-14,0.28263789453414834,0.28263789453414834,0.28263789453414834,0.28263789453414834,0.0
15.0,25.0,15.0,ER,gumbel,0.0,l2,0.04415041256319189,0.04415041256319189,0.04415185120747735,0.04415711136555086,5.364036326227506e-09,0.07763902723870837,0.07763902723870837,0.07763902723870839,0.07763902722477273,-1.4210854715202004e-14,0.23294013578993802,0.23294013578993802,0.23294013578993802,0.23294013578993802,0.0
