n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,5.0,5.0,ER,gauss,0.01,l2,0.022745640666946763,0.08225972866862137,0.08226314713537847,0.0822486407791254,8.26857515789925e-09
2.0,5.0,5.0,ER,exp,0.01,l2,0.018460494138405045,0.04608940925547465,0.0460898424762307,0.04552141326016279,2.9435378579023563e-09
2.0,5.0,5.0,ER,gumbel,0.01,l2,0.01158791918631457,0.146255239651072,0.14625987330449475,0.1462416457616511,9.626685226749032e-09
2.0,5.0,5.0,ER,uniform,0.01,l2,0.05503735462903229,0.1095791058399532,0.10958314752355346,0.10957210789685234,8.990754807314261e-10
5.0,5.0,5.0,ER,gauss,0.01,l2,0.871221147035432,1.0163156183820856,1.0163272018658354,1.0162817515789047,4.813207610254722e-09
5.0,5.0,5.0,ER,exp,0.01,l2,0.32848077284076055,0.43181294728192554,0.43181633874613834,0.39860601188888,2.6044055800866772e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,1.157865730554985,1.4460264523712052,1.446048375418416,1.4459680962503405,6.621638348747183e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.33237056971355117,0.4621440131907232,0.46214827389686475,0.45580221740061616,2.919145813962132e-09
7.0,5.0,5.0,ER,gauss,0.01,l2,0.9438309422707134,1.0248622908132445,1.0248938810048256,1.0158015551765396,7.94860888220228e-09
7.0,5.0,5.0,ER,exp,0.01,l2,1.32607852538103,1.4179155744106071,1.4179448057117707,1.4095337393195004,2.4179040991612055e-09
7.0,5.0,5.0,ER,gumbel,0.01,l2,1.7716065588709022,1.8425455653901421,1.84257655501533,1.7874923280931523,2.4895632222410313e-09
7.0,5.0,5.0,ER,uniform,0.01,l2,0.40957500509932215,0.5100984011330505,0.5101046047437858,0.5100802061293502,3.5223886030166796e-09
10.0,5.0,5.0,ER,gauss,0.01,l2,1.1917373350200329,1.2615190270517727,1.261555264935576,1.2588231622673993,8.513270088883473e-09
10.0,5.0,5.0,ER,exp,0.01,l2,1.5475756614566454,1.6410024148105675,1.6410359813360305,1.5612156674979003,8.193476119799925e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,2.0834594722117203,2.151584524013547,2.1516140280300524,2.1168148700562726,7.681668634518246e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.5434190293186467,0.6303536952668398,0.6303595554510801,0.6240627397643366,3.4235023704809464e-09
15.0,5.0,5.0,ER,gauss,0.01,l2,1.8430783441720076,1.9146084364949671,1.9146534655156806,1.854538512213567,9.489891539260498e-09
15.0,5.0,5.0,ER,exp,0.01,l2,1.5923318816029421,1.655056367968511,1.6550722920077614,1.6447949737390628,5.643410183608921e-09
