n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
5.0,5.0,5.0,ER,gauss,0.1,l2,0.5361658561676623,1.129784912299981,1.1297937087823642,1.1297434557367056,4.19439682985967e-09
5.0,5.0,5.0,ER,exp,0.1,l2,1.912153373501347,2.492568946178869,2.4925988865915434,2.492464853227188,2.447055891252603e-09
5.0,5.0,5.0,ER,gumbel,0.1,l2,1.1745625618109885,2.109276537282594,2.1093052069588345,2.092256448326654,7.57227525127746e-09
5.0,5.0,5.0,ER,uniform,0.1,l2,0.5802523324165174,0.8858194714936358,0.8858278537654066,0.8602105556174369,4.094452776826074e-09
10.0,5.0,5.0,ER,gauss,0.1,l2,1.7616891890944235,2.4850910720994386,2.4851182640595053,2.3957484801919215,7.37454541877014e-09
10.0,5.0,5.0,ER,exp,0.1,l2,1.7160234117772803,2.386657557394117,2.3866837169646393,2.3090838767708206,7.233197152345383e-09
10.0,5.0,5.0,ER,gumbel,0.1,l2,2.3242744816452396,2.8953945712327496,2.895443142950377,2.8396502381861612,3.1167841640922234e-09
10.0,5.0,5.0,ER,uniform,0.1,l2,0.7405316869812353,1.1926724189423803,1.1926861041847236,1.1452507281967166,5.231680866302213e-09
20.0,5.0,5.0,ER,gauss,0.1,l2,2.133576072573091,2.492322943493757,2.4923611197972395,2.438172985045935,8.737997880814419e-09
20.0,5.0,5.0,ER,exp,0.1,l2,2.7089225372691494,3.351003544603379,3.3510476373200966,3.222325329623727,2.969603229985296e-09
20.0,5.0,5.0,ER,gumbel,0.1,l2,2.520821014243371,3.2569565765402215,3.256981317191206,3.137054557169619,2.224439299425285e-09
20.0,5.0,5.0,ER,uniform,0.1,l2,0.8556303591924825,1.464283200323119,1.464296442124148,1.4452695584807294,5.146222115115506e-09
30.0,5.0,5.0,ER,gauss,0.1,l2,2.900465273846247,3.576202629921587,3.576230780055803,3.458354572236381,2.372767760050465e-09
30.0,5.0,5.0,ER,exp,0.1,l2,2.8673224867683818,3.3869732004407322,3.387080011438311,3.292277517038194,4.621925953074424e-09
30.0,5.0,5.0,ER,gumbel,0.1,l2,2.9815202547398294,3.6499068446378042,3.6499367215984693,3.5664625449312872,2.444461522088659e-09
30.0,5.0,5.0,ER,uniform,0.1,l2,1.4315002062183264,1.8537435672581801,1.8537659657270122,1.228002791412338,6.693051446404752e-09
5.0,10.0,10.0,ER,gauss,0.1,l2,1.322112853421195,3.0117318987623944,3.0117556043781026,2.688823633767977,2.1774120284590026e-09
5.0,10.0,10.0,ER,exp,0.1,l2,1.1243246328531,2.630197861023621,2.6302301434791415,2.261845923668898,8.035229370761954e-09
5.0,10.0,10.0,ER,gumbel,0.1,l2,1.5535970595356476,3.1090762047407114,3.1091213596056835,2.7985835388027596,9.503143161282424e-09
5.0,10.0,10.0,ER,uniform,0.1,l2,1.0703142756041595,1.9108630866455754,1.9108877357879277,1.7585044743458713,2.220321704271555e-09
10.0,10.0,10.0,ER,gauss,0.1,l2,3.0739167514339383,4.4091677496313375,4.409211673180717,3.5812774886205143,2.963901124530821e-09
10.0,10.0,10.0,ER,exp,0.1,l2,4.022028065801767,5.744071336124844,5.7441417218303235,4.424014145041639,3.7519516382644724e-09
10.0,10.0,10.0,ER,gumbel,0.1,l2,3.7545576115323067,5.6382889054683085,5.638376045907796,5.444763976560488,4.174696144332302e-09
10.0,10.0,10.0,ER,uniform,0.1,l2,1.4459678746665436,2.3597899726877802,2.3598133352751978,2.132458039290414,2.161600676231501e-09
20.0,10.0,10.0,ER,gauss,0.1,l2,4.685748469585798,5.8289796539327945,5.8290702411945725,5.296586903052568,4.256460073293056e-09
20.0,10.0,10.0,ER,exp,0.1,l2,4.0119618543070255,5.290957191113484,5.2910432741058795,4.873250752685302,4.14928891245836e-09
20.0,10.0,10.0,ER,gumbel,0.1,l2,7.801652890257961,9.606158639555062,9.606347098432762,9.144554613443496,6.139362795920533e-09
20.0,10.0,10.0,ER,uniform,0.1,l2,1.5411829582387844,2.2945253260938547,2.2945505659683514,2.1990138756954645,2.2467698812533854e-09
30.0,10.0,10.0,ER,gauss,0.1,l2,4.1824875717414205,5.382575680981661,5.383773701779294,4.917310110998177,4.894937788435527e-09
30.0,10.0,10.0,ER,exp,0.1,l2,4.629990561140327,5.660821428785618,5.661023134557858,5.153384208719563,6.35146868432912e-09
30.0,10.0,10.0,ER,gumbel,0.1,l2,7.07954352794217,8.589838994764031,8.59004834739976,8.151792491285414,6.470743940667489e-09
30.0,10.0,10.0,ER,uniform,0.1,l2,1.773966090252444,2.7000277293217425,2.7000681747570754,2.5653379564929777,2.8441320409910986e-09
5.0,20.0,20.0,ER,gauss,0.1,l2,3.1659193547669138,5.789124593116489,5.789247938466351,3.5796350171386955,4.9667967516597855e-09
5.0,20.0,20.0,ER,exp,0.1,l2,2.412546600232822,5.135020759751585,5.135127072726223,3.7397448449239343,4.611138137988746e-09
5.0,20.0,20.0,ER,gumbel,0.1,l2,2.55582675463251,5.587204351726434,5.587570578388479,4.122585193263993,8.558348696396934e-09
5.0,20.0,20.0,ER,uniform,0.1,l2,2.045910570779828,3.6940862815909203,3.694169936817641,2.5475805099558952,4.090360050668096e-09
10.0,20.0,20.0,ER,gauss,0.1,l2,5.896926894829581,8.992373453507735,8.992600672367871,6.45770844392468,6.741199598536696e-09
10.0,20.0,20.0,ER,exp,0.1,l2,16.35615866607085,19.983390865809632,19.983889151758447,6.892205059149142,9.982844773048782e-09
10.0,20.0,20.0,ER,gumbel,0.1,l2,6.842335859255974,10.770433079959098,10.770663022332103,7.563728508100265,6.781480266226936e-09
10.0,20.0,20.0,ER,uniform,0.1,l2,3.1739301432046223,5.4896451967580875,5.489910811305156,4.20760727261991,2.304840762690219e-09
20.0,20.0,20.0,ER,gauss,0.1,l2,8.923539919318854,12.219759650900658,12.220868142942692,9.835115616386409,4.708486045501559e-09
20.0,20.0,20.0,ER,exp,0.1,l2,9.184940390172185,12.741593318457053,12.744632011146571,9.791529838354144,7.795758705242406e-09
20.0,20.0,20.0,ER,gumbel,0.1,l2,15.742397240313023,20.349179879055615,20.349710836992124,13.167775644134178,1.0304930242455157e-09
20.0,20.0,20.0,ER,uniform,0.1,l2,3.98771496133511,5.526724052884511,5.533301878444408,4.646005249197829,3.6270719760977954e-09
30.0,20.0,20.0,ER,gauss,0.1,l2,9.820787202108843,12.613580240882946,12.614679330185016,9.970168167917926,1.4826255778643826e-09
30.0,20.0,20.0,ER,exp,0.1,l2,7.385322485889347,9.931723737346855,9.932084277949697,8.594223059294396,8.491650049791133e-09
30.0,20.0,20.0,ER,gumbel,0.1,l2,14.538180596038417,18.35715464440224,18.357453997238416,15.512521306997625,2.446846281145554e-09
30.0,20.0,20.0,ER,uniform,0.1,l2,3.5455692446287363,5.7663403340071255,5.766533205886411,5.2628046435674,1.9640360449102445e-09
5.0,30.0,30.0,ER,gauss,0.1,l2,3.3566161310903917,6.297663422163283,6.297985879424811,4.089973209403037,8.030657028257338e-09
5.0,30.0,30.0,ER,exp,0.1,l2,7.009146828397639,10.373964559033693,10.374128340308852,4.337598465609705,5.723308049709885e-09
5.0,30.0,30.0,ER,gumbel,0.1,l2,9.542255411098669,13.296216358779969,13.645108937640716,6.942406195132305,8.353353564416466e-09
5.0,30.0,30.0,ER,uniform,0.1,l2,3.486514864485308,6.020396968053551,6.020603496804369,3.6994603247079656,6.426954968219434e-09
10.0,30.0,30.0,ER,gauss,0.1,l2,23.73111539973205,29.639957183911537,29.744810972236166,9.718668855834746,4.579383983127627e-09
10.0,30.0,30.0,ER,exp,0.1,l2,7.413307137688169,12.261296805234508,12.261540827160793,7.653936894997559,6.9860135454291594e-09
10.0,30.0,30.0,ER,gumbel,0.1,l2,11.059493211076493,17.613326219728023,17.61364154923088,10.655889106277517,2.511292507278995e-09
10.0,30.0,30.0,ER,uniform,0.1,l2,5.4270657466065835,8.825163606921649,8.825296196711195,6.080557425335882,5.14955900143832e-09
20.0,30.0,30.0,ER,gauss,0.1,l2,14.662188097004487,20.37308817518899,20.373451759278563,12.896240540945026,2.696605605478908e-09
20.0,30.0,30.0,ER,exp,0.1,l2,12.158069856038823,17.99374879842902,17.995430124967108,13.216391305316755,5.798838742521184e-09
20.0,30.0,30.0,ER,gumbel,0.1,l2,24.818076374577913,32.679871215690014,32.680283786798746,19.165174422136005,2.872528881425751e-09
20.0,30.0,30.0,ER,uniform,0.1,l2,5.780211825950668,8.856534950483733,8.857484252875473,7.073803400974106,1.3778986840407015e-09
30.0,30.0,30.0,ER,gauss,0.1,l2,14.842174946734897,19.24856910266579,19.251036534805834,14.219315686366935,7.024858916793164e-09
30.0,30.0,30.0,ER,exp,0.1,l2,14.937122158999273,20.041268515801935,20.043766891591233,15.95525555244981,7.068770457863138e-09
30.0,30.0,30.0,ER,gumbel,0.1,l2,25.914358474349974,33.34475218588126,33.35167560360308,23.534018182895117,3.7211336234577175e-09
30.0,30.0,30.0,ER,uniform,0.1,l2,5.538300002984378,8.753768612107073,8.754112266524569,7.715775036248782,2.6216575577109325e-09
5.0,5.0,5.0,ER,gauss,1.0,l2,3.018411490397947,4.495182441912869,4.495325712808817,4.1681117861701775,5.352959853155426e-09
5.0,5.0,5.0,ER,exp,1.0,l2,1.6755851074290904,2.002190987896311,2.0022078661400364,2.0019112255017735,5.810033343323084e-09
5.0,5.0,5.0,ER,gumbel,1.0,l2,3.1547107090590956,9.628844546011944,9.629065812377597,9.628093361277175,6.652313366828366e-09
5.0,5.0,5.0,ER,uniform,1.0,l2,2.5995993188502515,3.5110185602436985,3.5110306896351844,3.349110762223475,4.925320595816629e-09
10.0,5.0,5.0,ER,gauss,1.0,l2,5.269088680225814,10.193703748392277,10.193738748153653,8.756479365420784,2.6457422919179407e-09
10.0,5.0,5.0,ER,exp,1.0,l2,3.9131032570788786,5.16966598169005,5.169709224714815,4.515276021716368,9.299787606664722e-09
10.0,5.0,5.0,ER,gumbel,1.0,l2,6.686635554175585,8.941461686091989,8.941491959830458,8.759835365641415,2.4606396920034967e-09
10.0,5.0,5.0,ER,uniform,1.0,l2,2.2399539091492353,3.7106355899158423,3.7106582674808943,3.551006567407586,6.7346217491603966e-09
20.0,5.0,5.0,ER,gauss,1.0,l2,4.0464003076223625,6.8306016269579075,6.830661503161933,6.830194931880108,3.460526087906146e-09
20.0,5.0,5.0,ER,exp,1.0,l2,3.932516307129317,5.880729923499007,5.880766119724449,5.8448832426252375,8.508375337612506e-09
20.0,5.0,5.0,ER,gumbel,1.0,l2,6.484967302607067,9.882869559519099,9.882921147248855,9.882494683439454,3.212093702131824e-09
20.0,5.0,5.0,ER,uniform,1.0,l2,2.2762707411612455,3.5850494709099054,3.5850598069641606,3.54581261625531,4.546659049253776e-09
30.0,5.0,5.0,ER,gauss,1.0,l2,4.31900413421601,4.528962318706683,4.528974021898513,4.291289907840812,4.838014433516946e-09
30.0,5.0,5.0,ER,exp,1.0,l2,3.532287251547433,6.346812014993478,6.34684330335752,6.1216706322562615,2.5015340909817496e-09
30.0,5.0,5.0,ER,gumbel,1.0,l2,4.8541704490906605,7.316492234860849,7.316528120711857,7.132506403920535,2.679024113660944e-09
30.0,5.0,5.0,ER,uniform,1.0,l2,2.234642375526658,2.8272181698067143,2.8272236250943785,2.8271062624313177,3.3031160029395323e-09
5.0,10.0,10.0,ER,gauss,1.0,l2,5.648144765622703,9.394710647588772,9.394820408400358,8.562879924996396,4.6853134705315824e-09
5.0,10.0,10.0,ER,exp,1.0,l2,4.761580966496513,8.519490402334384,8.519555526458467,8.066344543103256,3.6089922161863797e-09
5.0,10.0,10.0,ER,gumbel,1.0,l2,7.947479594918569,15.108932943225636,15.109070024314011,12.789158242229476,5.236049815948718e-09
5.0,10.0,10.0,ER,uniform,1.0,l2,2.585054138657217,2.585054138657217,2.585054138657217,2.585054138657217,0.0
10.0,10.0,10.0,ER,gauss,1.0,l2,7.554006007102832,12.470526501730287,12.470582995050083,11.622026236410754,3.3613485328487513e-09
10.0,10.0,10.0,ER,exp,1.0,l2,7.90109228806368,13.760220060084094,13.76045777575119,12.10428491792505,6.895152893093837e-09
10.0,10.0,10.0,ER,gumbel,1.0,l2,9.137841998040658,12.676770142066083,12.676832205738666,11.145351472353951,3.5231710882044354e-09
10.0,10.0,10.0,ER,uniform,1.0,l2,4.231556338351706,6.978254109494458,6.978289985886185,6.844803860324635,8.470701473584086e-09
20.0,10.0,10.0,ER,gauss,1.0,l2,8.840341983898949,13.586327202963712,13.586439654848624,11.951480875127288,4.742402026636228e-09
20.0,10.0,10.0,ER,exp,1.0,l2,7.029977063441691,12.446783169486306,12.447081367684802,11.531309662513571,7.722670503085283e-09
20.0,10.0,10.0,ER,gumbel,1.0,l2,12.72503878462618,21.53916467104579,21.539369602067865,19.46304821492836,6.4020468926173635e-09
20.0,10.0,10.0,ER,uniform,1.0,l2,4.817357889016254,6.682818913943959,6.682849568931435,6.368589803701116,2.476085114722082e-09
30.0,10.0,10.0,ER,gauss,1.0,l2,10.351371543829602,16.983339783331626,16.983445671616952,15.19159570597536,4.601918845992259e-09
30.0,10.0,10.0,ER,exp,1.0,l2,8.21877870256709,15.750606677513431,15.750726430557533,14.831918125028348,4.8939359231781054e-09
30.0,10.0,10.0,ER,gumbel,1.0,l2,12.597355990162898,21.386172420774717,21.386393079874427,18.837581423264467,6.6431784517817505e-09
30.0,10.0,10.0,ER,uniform,1.0,l2,4.078411715907585,5.89859825729642,5.898628085334049,5.24659464739676,7.723734540832083e-09
5.0,20.0,20.0,ER,gauss,1.0,l2,13.025762940284501,23.381460536194535,23.387990474842695,18.494598770634312,3.613845223071621e-09
5.0,20.0,20.0,ER,exp,1.0,l2,25.523783209797,36.53187515366808,36.53483161014994,19.974205514440683,7.689546777100986e-09
