n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h,loss_est_2,loss_l1_2,obj_aug_,obj_dual_2,h_2,loss_est_t,loss_l1_t,obj_aug_t,obj_dual_t,h_t
15.0,15.0,15.0,ER,gauss,0.0,l2,0.034850641463492565,0.034850641463492565,0.034851267382869804,0.03485360648929761,3.5381333418627037e-09,0.046219395828903415,0.046219395828903415,0.046219395828903415,0.046219395828903415,0.0,0.07240026685484253,0.07240026685484253,0.07240026685484253,0.07240026685484253,0.0
15.0,15.0,15.0,ER,exp,0.0,l2,0.031159195059060917,0.031159195059060917,0.03116020968504371,0.031163885960858916,4.504721928810795e-09,0.04217843603351919,0.04217843603351919,0.04217843603351919,0.04217843603351919,0.0,0.15023937007121677,0.15023937007121677,0.15023937007121677,0.15023937007121677,0.0
15.0,15.0,15.0,ER,gumbel,0.0,l2,0.057368920490185916,0.057368920490185916,0.05736988173744199,0.05737347281646755,4.384625995612623e-09,0.07627129176116706,0.07627129176116706,0.07627129176116706,0.07627129175389274,-8.881784197001252e-15,0.16005194428282277,0.16005194428282277,0.16005194428282277,0.16005194428282277,0.0
15.0,15.0,15.0,ER,uniform,0.0,l2,0.01197633778297671,0.01197633778297671,0.011976826178250804,0.011977989256340487,3.1253648558049463e-09,0.01469015801447466,0.01469015801447466,0.01469015801447466,0.01469015801447466,0.0,0.02413632897174874,0.02413632897174874,0.02413632897174874,0.02413632897174874,0.0
15.0,15.0,15.0,ER,gauss,0.0,l2,0.03414428094704503,0.03414428094704503,0.03414465827456683,0.034146099368835836,2.74709854863886e-09,0.05389006799032744,0.05389006799032744,0.05389006799032744,0.05389006799219115,3.552713678800501e-15,0.0767204795324624,0.0767204795324624,0.0767204795324624,0.0767204795324624,0.0
15.0,15.0,15.0,ER,exp,0.0,l2,0.036627308111460505,0.036627308111460505,0.036628639259693646,0.03663351718432484,5.159744631555441e-09,0.09010102264897031,0.09010102264897031,0.09010102264897031,0.09010102264393231,-5.329070518200751e-15,0.14324322836849734,0.14324322836849734,0.14324322836849734,0.14324322836681802,-1.7763568394002505e-15
15.0,15.0,15.0,ER,gumbel,0.0,l2,0.07479848925996971,0.07479848925996971,0.0747998323546816,0.07480478502481029,5.182846152251841e-09,0.09321889670518209,0.09321889670518209,0.09321889670518209,0.09321889670518209,0.0,0.15857227054093712,0.15857227054093712,0.15857227054093712,0.15857227054093712,0.0
15.0,15.0,15.0,ER,uniform,0.0,l2,0.01287420267390109,0.01287420267390109,0.012874519252223401,0.012875688116750387,7.957114078749328e-09,0.0171477513856854,0.0171477513856854,0.0171477513856854,0.0171477513856854,0.0,0.026427223477756803,0.026427223477756803,0.026427223477756803,0.026427223477756803,0.0
15.0,25.0,25.0,ER,gauss,0.0,l2,0.02775239052240903,0.02775239052240903,0.02775467008187754,0.027760162291326326,2.1352093426685315e-09,0.09779953896254626,0.09779953896254626,0.09779953896254767,0.09779953909962262,5.3290705182007514e-14,0.13367641441119535,0.13367641441119535,0.13367641441119535,0.13367641441119535,0.0
15.0,25.0,25.0,ER,exp,0.0,l2,0.03489441369317765,0.03489441369317765,0.034895431782688884,0.03489810303276017,1.4269474490902212e-09,0.2910678029325382,0.2910678029325382,0.29106780293253837,0.2910678029657918,1.7763568394002505e-14,0.27488902574303675,0.27488902574303675,0.27488902574303675,0.27488902574303675,0.0
15.0,25.0,25.0,ER,gumbel,0.0,l2,0.05040907062673055,0.05040907062673055,0.050410350097858506,0.050414986359686505,5.0585988731199905e-09,0.08624772928762049,0.08624772928762049,0.08624772928762049,0.08624772929738879,1.0658141036401503e-14,0.28741544891306037,0.28741544891306037,0.28741544891306037,0.28741544891306037,0.0
15.0,25.0,25.0,ER,uniform,0.0,l2,0.011527776340509735,0.011527776340509735,0.011528156093775964,0.011529373453305007,2.7559146076328034e-09,0.020936565088864174,0.020936565088864174,0.020936565088864174,0.020936565088864174,0.0,0.04345572010852801,0.04345572010852801,0.04345572010852801,0.04345572010852801,0.0
15.0,25.0,15.0,ER,gauss,0.0,l2,0.030064998699024275,0.030064998699024275,0.030067295556436502,0.03007266067356406,2.1432953190014814e-09,0.055989174069332376,0.055989174069332376,0.055989174069332376,0.055989174069332376,0.0,0.13016623351194545,0.13016623351194545,0.13016623351194545,0.13016623351194545,0.0
15.0,25.0,15.0,ER,exp,0.0,l2,0.02627670763002378,0.02627670763002378,0.02627718651194551,0.026278972392251843,3.094775991030474e-09,0.06545336448186163,0.06545336448186163,0.06545336448186163,0.06545336447776136,-7.105427357601002e-15,0.2551765090689307,0.2551765090689307,0.2551765090689307,0.2551765090689307,0.0
15.0,25.0,15.0,ER,gumbel,0.0,l2,0.037207720989966296,0.037207720989966296,0.03723955970684311,0.03735111864113693,7.979814142800024e-09,0.08522515442004354,0.08522515442004354,0.08522515442004357,0.08522515451937845,7.105427357601002e-15,0.20103707315372912,0.20103707315372912,0.20103707315372912,0.20103707315372912,0.0
15.0,25.0,15.0,ER,uniform,0.0,l2,0.009258666335582602,0.009258666335582602,0.009259032894657963,0.00925994179082932,2.7076154651695106e-09,0.013741406446575337,0.013741406446575337,0.013741406446575339,0.013741406444190179,-7.105427357601002e-15,0.04462456807660872,0.04462456807660872,0.04462456807660872,0.04462456807660872,0.0
15.0,40.0,40.0,ER,gauss,0.0,l2,0.027028383634318143,0.027028383634318143,0.027031158072926744,0.027041523040227562,2.3556054884465993e-09,0.1595212178271477,0.1595212178271477,0.1595212178271477,0.1595212178271477,0.0,0.19783276598881366,0.19783276598881366,0.19783276598881366,0.19783276598881366,0.0
15.0,40.0,40.0,ER,exp,0.0,l2,0.032771546694064256,0.032771546694064256,0.0337034148943839,0.035738808070610084,4.3171013430765015e-09,0.13267772276324885,0.13267772276324885,0.13267772276324885,0.13267772276324885,0.0,0.39069021488473704,0.39069021488473704,0.39069021488473704,0.39069021488473704,0.0
15.0,40.0,40.0,ER,gumbel,0.0,l2,0.06045558465920113,0.06045558465920113,0.06295582948762733,0.06843092004275923,2.2361774654200417e-09,0.19992435755871138,0.19992435755871138,0.19992435755871138,0.19992435755871138,0.0,0.39531333479785785,0.39531333479785785,0.39531333479785785,0.39531333479785785,0.0
15.0,40.0,40.0,ER,uniform,0.0,l2,0.009700717479530002,0.009700717479530002,0.00970499057231742,0.009719324974020924,2.92338597773778e-09,0.11676812754883677,0.11676812754883677,0.1167681275488368,0.11676812758367723,7.105427357601002e-15,0.06593209926593338,0.06593209926593338,0.06593209926593338,0.06593209926593338,0.0
15.0,40.0,15.0,ER,gauss,0.0,l2,0.021383789471922092,0.021383789471922092,0.02175357639529729,0.02255048063552493,8.599847944879002e-09,0.06638310850152733,0.06638310850152733,0.06638310850152733,0.06638310850152733,0.0,0.19478386353640254,0.19478386353640254,0.19478386353640254,0.19478386353640254,0.0
15.0,40.0,15.0,ER,exp,0.0,l2,0.029374132368876288,0.029374132368876288,0.03083234556759839,0.03393576244182658,5.40039479801635e-09,0.13287439302911402,0.13287439302911402,0.13287439302911402,0.13287439302911402,0.0,0.40854637106350905,0.40854637106350905,0.40854637106350905,0.40854637106350905,0.0
15.0,40.0,15.0,ER,gumbel,0.0,l2,0.023565582670114105,0.023565582670114105,0.023570245539354995,0.0235822472263801,9.656986321715522e-10,0.10192765501527713,0.10192765501527713,0.10192765501527713,0.10192765501527713,0.0,0.3673440155070349,0.3673440155070349,0.3673440155070349,0.3673440155070349,0.0
15.0,40.0,15.0,ER,uniform,0.0,l2,0.008201614748490791,0.008201614748490791,0.008202060390396313,0.008203584085369578,2.9854376748517097e-09,0.027480917163052124,0.027480917163052124,0.027480917163052124,0.027480917163052124,0.0,0.06430261263237613,0.06430261263237613,0.06430261263237613,0.06430261263237613,0.0
15.0,60.0,60.0,ER,gauss,0.0,l2,0.03538165974867624,0.03538165974867624,0.03829587224097317,0.04456086020560067,7.634412213519681e-09,0.477157146036239,0.477157146036239,0.477157146036239,0.477157146036239,0.0,0.3052346809060996,0.3052346809060996,0.3052346809060996,0.3052346809060996,0.0
15.0,60.0,60.0,ER,exp,0.0,l2,0.03261041281274237,0.03261041281274237,0.03463867488184272,0.039037041467175085,6.3690848151054524e-09,0.35640528063050114,0.35640528063050114,0.35640528063050114,0.35640528063050114,0.0,0.5754724868887893,0.5754724868887893,0.5754724868887893,0.5754724868887893,0.0
15.0,60.0,60.0,ER,gumbel,0.0,l2,0.08402496501598566,0.08402496501598566,0.1463660065759328,0.2751180364005329,3.5310350199324603e-09,0.6233182321486335,0.6233182321486335,0.6233182321486335,0.6233182321486335,0.0,0.6067267299968574,0.6067267299968574,0.6067267299968574,0.6067267299968574,0.0
15.0,60.0,60.0,ER,uniform,0.0,l2,0.010762138066275719,0.010762138066275719,0.010939411066615608,0.011330627248312642,5.95437654737907e-09,0.0859570343969498,0.0859570343969498,0.08595703439695004,0.0859570348637929,7.105427357601002e-15,0.0991156456824122,0.0991156456824122,0.0991156456824122,0.0991156456824122,0.0
15.0,60.0,15.0,ER,gauss,0.0,l2,0.022727220232510437,0.022727220232510437,0.022727476833231824,0.0227540642291203,2.265394982714497e-09,0.1310799131088405,0.1310799131088405,0.1310799131088405,0.1310799131088405,0.0,0.3015895114495997,0.3015895114495997,0.3015895114495997,0.3015895114495997,0.0
15.0,60.0,15.0,ER,exp,0.0,l2,0.02930216100396009,0.02930216100396009,0.03262166167435175,0.03967437876681415,8.148006713781797e-09,0.1711829462363363,0.1711829462363363,0.17118294625544314,0.1711834813302969,6.181721801112872e-13,0.6555405344162695,0.6555405344162695,0.6555405344162695,0.6555405344162695,0.0
15.0,60.0,15.0,ER,gumbel,0.0,l2,0.041546045232939526,0.041546045232939526,0.04353019529695871,0.04782712674059955,6.299444521573605e-09,0.18990192177149579,0.18990192177149579,0.1899019253884142,0.1899077268914439,8.5051965470484e-12,0.6589086516723086,0.6589086516723086,0.6589086516723086,0.6589086516723086,0.0
15.0,60.0,15.0,ER,uniform,0.0,l2,0.011933695376108366,0.011933695376108366,0.012628447949592446,0.014128876689274865,3.727606667780492e-09,0.03848260595896849,0.03848260595896849,0.03848260595899121,0.0384826145391782,2.1316282072803006e-14,0.1007640873333473,0.1007640873333473,0.1007640873333473,0.1007640873333473,0.0
15.0,80.0,80.0,ER,gauss,0.0,l2,0.06341463789414396,0.06341463789414396,0.07243935646336824,0.09173668097756038,4.248462914802076e-09,0.5700210388105227,0.5700210388105227,0.5700210388105227,0.5700210388105227,0.0,0.41491674636292825,0.41491674636292825,0.41491674636292825,0.41491674636292825,0.0
15.0,80.0,80.0,ER,exp,0.0,l2,0.045349870373847925,0.045349870373847925,0.054168454357468754,0.07275940338009924,4.199662839710072e-09,0.8598435293603811,0.8598435293603811,0.8598435293603811,0.8598435293603811,0.0,0.7775805910848833,0.7775805910848833,0.7775805910848833,0.7775805910848833,0.0
15.0,80.0,80.0,ER,gumbel,0.0,l2,0.04140505489175285,0.04140505489175285,0.04310040555931146,0.04676618732105035,1.8413857105770148e-09,0.7265489643328831,0.7265489643328831,0.7265489643328831,0.7265489643328831,0.0,0.7345829065269447,0.7345829065269447,0.7345829065269447,0.7345829065269447,0.0
15.0,80.0,80.0,ER,uniform,0.0,l2,0.014507974538053853,0.014507974538053853,0.014726747574332202,0.015374431565769153,6.614726544285077e-09,0.13959249280991584,0.13959249280991584,0.13959249280991584,0.13959249280991584,0.0,0.13195889862178617,0.13195889862178617,0.13195889862178617,0.13195889862178617,0.0
15.0,80.0,15.0,ER,gauss,0.0,l2,0.02775229216912406,0.02775229216912406,0.031179798401533638,0.03844076659119877,2.618207872728817e-09,0.17354211500452466,0.17354211500452466,0.17354211500462563,0.17354215441500442,1.4210854715202004e-14,0.37986663893222794,0.37986663893222794,0.37986663893222794,0.37986663893222794,0.0
15.0,80.0,15.0,ER,exp,0.0,l2,0.025946190584438564,0.025946190584438564,0.03481539664415864,0.05339425369690207,4.211699433653848e-09,0.2549281645275815,0.2549281645275815,0.2549281645275815,0.2549281645275815,0.0,0.7795251062929702,0.7795251062929702,0.7795251062929702,0.7795251062929702,0.0
15.0,80.0,15.0,ER,gumbel,0.0,l2,0.03556937059603597,0.03556937059603597,0.03839597209284186,0.044441375204099694,2.3776465241098776e-09,0.3253309037259775,0.3253309037259775,0.3253309037259775,0.3253309037259775,0.0,0.7995418658318514,0.7995418658318514,0.7995418658318514,0.7995418658318514,0.0
15.0,80.0,15.0,ER,uniform,0.0,l2,0.014494448330579618,0.014494448330579618,0.01784363993885686,0.02485636481260721,2.5881234932967345e-09,0.06474660602762189,0.06474660602762189,0.06474660602802579,0.06474668303889068,2.842170943040401e-14,0.1300719424634761,0.1300719424634761,0.1300719424634761,0.1300719424634761,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
