n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,5.0,5.0,ER,gauss,0.01,l2,0.014456281522830194,0.12695832509705432,0.12696109401269426,0.12381611986110862,7.44166062105478e-09
2.0,5.0,5.0,ER,exp,0.01,l2,0.06066807699974108,0.12628591127876143,0.12629111478209332,0.1262691956704065,3.2259892535080326e-09
2.0,5.0,5.0,ER,gumbel,0.01,l2,0.01121681494391361,0.09314260450498658,0.09314410409065266,0.09313755440700841,5.476469056020505e-09
2.0,5.0,5.0,ER,uniform,0.01,l2,0.033390123478976276,0.09293922380093667,0.09294099986746739,0.07731725671802422,5.959977400493699e-09
5.0,5.0,5.0,ER,gauss,0.01,l2,1.0542699855282078,1.188773705132448,1.1887847825015068,1.0690679732043575,4.70688199527558e-09
5.0,5.0,5.0,ER,exp,0.01,l2,1.1280323807079682,1.325857958680945,1.3258773847659182,1.318083545966745,6.233150884327188e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,0.9445949029567156,1.0874779818353368,1.0875089628876589,1.0873996566674349,7.87160114867902e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.4458712646062004,0.5412435023705047,0.5412534693802327,0.5340278799630378,4.46475301174587e-09
7.0,5.0,5.0,ER,gauss,0.01,l2,0.9799965875924755,1.036010363840634,1.0360222698290282,1.0083929514420304,4.8797517138154944e-09
7.0,5.0,5.0,ER,exp,0.01,l2,2.3537461616944784,2.4681918939219747,2.468227232145265,2.153103801450052,8.406928486692777e-09
7.0,5.0,5.0,ER,gumbel,0.01,l2,2.0059225883579725,2.1930100999020823,2.1930548901511835,2.1912550789799448,9.464697470207284e-09
7.0,5.0,5.0,ER,uniform,0.01,l2,0.6188615516854657,0.7484729470283679,0.7484802150995465,0.6425622678130704,3.812629323363126e-09
10.0,5.0,5.0,ER,gauss,0.01,l2,1.609769001136706,1.6739000392687653,1.6739333100164282,1.6126207693867363,8.15729706005186e-09
10.0,5.0,5.0,ER,exp,0.01,l2,3.5704889595054876,3.673774193682275,3.6738374158227876,3.3858226612324627,3.555900462970385e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,4.1815685956162465,4.2761321581171465,4.276188218093205,4.09470298424566,3.3484317540910524e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.7682602487355318,0.8143741410676523,0.8143841703652867,0.7861604127256029,4.478682313902027e-09
15.0,5.0,5.0,ER,gauss,0.01,l2,1.5241165428044123,1.5790988214106279,1.5791298313860707,1.5648042586757431,7.875274654622899e-09
15.0,5.0,5.0,ER,exp,0.01,l2,2.511384504331789,2.580566260415724,2.580598122860587,1.6725143348377818,2.5243789281148565e-09
15.0,5.0,5.0,ER,gumbel,0.01,l2,2.955151658710443,3.0245804894322923,3.024604141527711,2.993057773540491,2.174952662414853e-09
15.0,5.0,5.0,ER,uniform,0.01,l2,0.7784849476703907,0.8229952482623001,0.8230061663272613,0.8099316151595208,4.672914499792569e-09
20.0,5.0,5.0,ER,gauss,0.01,l2,1.7490737359303115,1.8135711750146735,1.813597196163021,1.7681982899044404,7.214034702940353e-09
20.0,5.0,5.0,ER,exp,0.01,l2,2.3956086352889674,2.4442960415467723,2.444339490827103,2.3891514296954712,2.9478561813789383e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,4.18417063779843,4.250853828427145,4.250986845013919,4.244093077549788,5.157840377023604e-09
20.0,5.0,5.0,ER,uniform,0.01,l2,0.9212321231253222,1.0096340844973462,1.009656624051458,0.9474464476620845,6.714097722237966e-09
2.0,10.0,10.0,ER,gauss,0.01,l2,0.03819457252744224,0.14276989483428554,0.1430837152949997,0.12359131270670584,7.922379197111695e-09
2.0,10.0,10.0,ER,exp,0.01,l2,0.1501306995542429,0.2835680591682789,0.2838113615332754,0.15796492660567565,2.2059118975903402e-09
2.0,10.0,10.0,ER,gumbel,0.01,l2,0.16876765011906267,0.27792776940468855,0.2821202486265208,0.17850063508056827,9.156941871424351e-09
2.0,10.0,10.0,ER,uniform,0.01,l2,0.035698157753984355,0.15395425351363595,0.15405781174192001,0.137060586939203,4.551004906261369e-09
5.0,10.0,10.0,ER,gauss,0.01,l2,4.873188320791476,5.224763191247589,5.224806104887119,0.9921974739155874,9.264301326084023e-09
5.0,10.0,10.0,ER,exp,0.01,l2,0.31749065990767183,0.6465300804010243,0.6465390367323709,0.4728050923097115,4.232335371057161e-09
5.0,10.0,10.0,ER,gumbel,0.01,l2,1.2497814391781399,1.560656747309181,1.560691387858016,0.9853993219651893,8.323526756726096e-09
5.0,10.0,10.0,ER,uniform,0.01,l2,0.3427203835790708,0.5226556500049738,0.5226739725270382,0.4379784499170186,6.053515022585998e-09
7.0,10.0,10.0,ER,gauss,0.01,l2,1.0258461475726481,1.4300202366875934,1.4300655054019977,1.2369579136757791,9.515115806379981e-09
7.0,10.0,10.0,ER,exp,0.01,l2,0.9425979262002471,1.2575139493125764,1.2575278381474533,1.0048685562531345,5.2704525188573825e-09
7.0,10.0,10.0,ER,gumbel,0.01,l2,1.7695897726745353,2.2208746814606752,2.220915031183366,1.753937427201466,8.983287003161422e-09
7.0,10.0,10.0,ER,uniform,0.01,l2,0.38293480461998186,0.5902357832241145,0.5902440597083827,0.5142133356996269,4.068533954182385e-09
10.0,10.0,10.0,ER,gauss,0.01,l2,2.140648461203732,2.4414518115673918,2.441491190015637,1.7919945672450914,8.874508239387069e-09
10.0,10.0,10.0,ER,exp,0.01,l2,1.2851898495305694,1.5868439008757549,1.5868808126266833,1.5051061967549826,8.592060396495071e-09
10.0,10.0,10.0,ER,gumbel,0.01,l2,3.2218589470953414,3.7293435590422694,3.7293978592051173,3.3250283292606,3.2954563522480385e-09
10.0,10.0,10.0,ER,uniform,0.01,l2,0.9038356928597342,1.1860973157511772,1.1861142520056718,1.025389282267103,5.820009363333156e-09
15.0,10.0,10.0,ER,gauss,0.01,l2,2.5214670200867224,2.8382020841577784,2.838241510922631,2.5034521484964514,8.879950996742991e-09
