n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
10.0,10.0,10.0,ER,gauss,0.0,l2,2.0541844021351103,2.0541844021351103,2.0542077338225697,1.6775371049496808,2.1601707089757838e-09
10.0,10.0,10.0,ER,exp,0.0,l2,1.0266751976552784,1.0266751976552784,1.0266854740661508,0.8841163263385519,4.533522002247992e-09
10.0,10.0,10.0,ER,gumbel,0.0,l2,4.004878464461839,4.004878464461839,4.004937131788386,3.390066398888279,3.4254146186185608e-09
10.0,10.0,10.0,ER,uniform,0.0,l2,1.868804303200905,1.868804303200905,1.8688367381049806,0.9441236115258206,8.054179545524676e-09
10.0,20.0,20.0,ER,gauss,0.0,l2,1.8223345434081502,1.8223345434081502,1.8223749767756092,1.1137143085457986,8.99259333664304e-10
10.0,20.0,20.0,ER,exp,0.0,l2,2.974116282019592,2.974116282019592,2.974356093552632,0.7792271433089766,6.9254824097697565e-09
10.0,20.0,20.0,ER,gumbel,0.0,l2,5.229812829282931,5.229812829282931,5.230066010006501,2.5093257430179188,7.115907862953463e-10
10.0,20.0,20.0,ER,uniform,0.0,l2,2.6119555984930836,2.6119555984930836,2.612174442740851,0.6663830767415423,6.615803016529753e-09
10.0,40.0,40.0,ER,gauss,0.0,l2,12.949457539762685,12.949457539762685,13.470892976234937,3.6463644137150784,1.0212104939455457e-08
10.0,40.0,40.0,ER,exp,0.0,l2,5.956376956455216,5.956376956455216,5.956944262010383,0.5330376814805282,3.368398893144331e-09
10.0,40.0,40.0,ER,gumbel,0.0,l2,17.259526631163386,17.259526631163386,17.85169871848692,4.146383680508073,1.0882757806029986e-08
10.0,40.0,40.0,ER,uniform,0.0,l2,3.31460698831777,3.31460698831777,3.349857873597296,0.5970433628214973,8.396533246468607e-09
10.0,60.0,60.0,ER,gauss,0.0,l2,23.42429436532781,23.42429436532781,23.44031690384749,1.3666745378430163,5.660837132381857e-09
10.0,60.0,60.0,ER,exp,0.0,l2,21.03666014978605,21.03666014978605,21.33023675651011,2.4097473857546015,7.662592338419927e-09
10.0,60.0,60.0,ER,gumbel,0.0,l2,37.322310977386174,37.322310977386174,37.515874014212365,2.5511362975446046,6.221945625384251e-09
10.0,60.0,60.0,ER,uniform,0.0,l2,28.54191197796452,28.54191197796452,28.71107587688704,1.4915072751906253,5.816595205487829e-09
10.0,80.0,80.0,ER,gauss,0.0,l2,32.42702375131229,32.42702375131229,32.723982427705224,2.2353462640423785,7.706603355472907e-09
10.0,80.0,80.0,ER,exp,0.0,l2,24.38975593846689,24.38975593846689,24.410762239812076,0.6102541200061782,6.481712944150786e-09
10.0,80.0,80.0,ER,gumbel,0.0,l2,44.51276970532351,44.51276970532351,45.337718803925064,4.9267278687627485,1.2844836305703211e-08
10.0,80.0,80.0,ER,uniform,0.0,l2,18.65322548571864,18.65322548571864,18.69581386823104,0.6475034874710222,9.22912590795022e-09
100.0,10.0,10.0,ER,gauss,0.0,l2,5.216763482800952,5.216763482800952,5.216817978367057,4.525422447754813,3.3013805023074383e-09
100.0,10.0,10.0,ER,exp,0.0,l2,5.436148966643257,5.436148966643257,5.4362485862661485,5.0297574458871255,4.463622360617592e-09
100.0,10.0,10.0,ER,gumbel,0.0,l2,8.205550797178454,8.205550797178454,8.205652690820841,7.485959280203112,4.514280504963608e-09
100.0,10.0,10.0,ER,uniform,0.0,l2,1.6488710975161769,1.6488710975161769,1.6488874690657622,1.5665801662074197,1.8095054343802985e-09
500.0,10.0,10.0,ER,gauss,0.0,l2,4.96752420188243,4.96752420188243,4.967882250070844,4.933728957491731,8.46224779138538e-09
500.0,10.0,10.0,ER,exp,0.0,l2,5.318755808245992,5.318755808245992,5.318824552298378,5.234084219455646,3.7079388448546524e-09
500.0,10.0,10.0,ER,gumbel,0.0,l2,8.133909101219997,8.133909101219997,8.134094859341168,8.004563142865605,6.095213223034079e-10
500.0,10.0,10.0,ER,uniform,0.0,l2,1.652087983527967,1.652087983527967,1.6521327009003555,1.6370399975557757,2.990564240690219e-09
1000.0,10.0,10.0,ER,gauss,0.0,l2,5.089437507787523,5.089437507787523,5.089558626170955,5.055381778975194,4.921755447639953e-09
1000.0,10.0,10.0,ER,exp,0.0,l2,4.904408197818019,4.904408197818019,4.904642526014988,4.875050121870566,6.845848332659443e-09
1000.0,10.0,10.0,ER,gumbel,0.0,l2,7.8658625016154025,7.8658625016154025,7.866035300961122,7.83361083423175,1.8590284867059381e-09
1000.0,10.0,10.0,ER,uniform,0.0,l2,1.7381789213815042,1.7381789213815042,1.7382225828676223,1.6917989961526032,9.344676143996367e-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
