n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,80.0,80.0,ER,gauss,0.0,l2,63.416358011715495,63.416358011715495,63.41636284534412,1.5334901828712252e-05,3.109221324848477e-09
2.0,80.0,80.0,ER,exp,0.0,l2,77.48459235369174,77.48459235369174,77.48459632054565,1.2898278389565507e-05,8.907136361813173e-09
2.0,80.0,80.0,ER,gumbel,0.0,l2,206.3003472430687,206.3003472430687,206.3003513082298,1.309606611243088e-05,9.016829949359817e-09
2.0,80.0,80.0,ER,uniform,0.0,l2,56.46222522125723,56.46222522125723,56.46222763480449,9.444992666441852e-06,6.947729502826405e-09
2.0,80.0,10.0,ER,gauss,0.0,l2,26.83946503369151,26.83946503369151,26.839468002946422,9.43030406874963e-06,2.43690578827227e-09
2.0,80.0,10.0,ER,exp,0.0,l2,15.089935735735867,15.089935735735867,15.08993846234554,8.51768061260629e-06,2.3352129119302845e-09
2.0,80.0,10.0,ER,gumbel,0.0,l2,30.242695136857044,30.242695136857044,30.242698462917676,1.0510394146998081e-05,2.5791706548261573e-09
2.0,80.0,10.0,ER,uniform,0.0,l2,10.873137558787647,10.873137558787647,10.873138042361441,1.93194425977793e-06,9.834366210270673e-09
5.0,80.0,80.0,ER,gauss,0.0,l2,32.757074686336225,32.757074686336225,32.75718818194695,0.0003517240919191909,4.764359573528054e-09
5.0,80.0,80.0,ER,exp,0.0,l2,25.85811771612814,25.85811771612814,25.924022572596066,0.19927400905283965,3.6305607409303775e-09
5.0,80.0,80.0,ER,gumbel,0.0,l2,93.76341955017259,93.76341955017259,94.0633205458091,0.9113680183234486,7.744688446109649e-09
5.0,80.0,80.0,ER,uniform,0.0,l2,15.157401148643425,15.157401148643425,15.170968374929842,0.05097884778207937,5.209074060985586e-09
5.0,80.0,10.0,ER,gauss,0.0,l2,7.73559793843443,7.73559793843443,7.817284194340147,0.24998094550465338,4.041936563226045e-09
5.0,80.0,10.0,ER,exp,0.0,l2,7.593886113020557,7.593886113020557,7.728193834964811,0.4125325553758833,5.182812401471892e-09
5.0,80.0,10.0,ER,gumbel,0.0,l2,20.777284864058988,20.777284864058988,20.77731003677383,7.91792564414088e-05,7.09545133759093e-09
5.0,80.0,10.0,ER,uniform,0.0,l2,4.326169071402709,4.326169071402709,4.326612689787099,0.0013628517050014383,2.9786519917252008e-09
7.0,80.0,80.0,ER,gauss,0.0,l2,26.284707112031718,26.284707112031718,26.569487888638243,1.0558903655160825,7.546930191892898e-09
7.0,80.0,80.0,ER,exp,0.0,l2,34.19932137462061,34.19932137462061,34.40946361072614,0.8493631778749642,6.482935077656293e-09
7.0,80.0,80.0,ER,gumbel,0.0,l2,60.27057098476148,60.27057098476148,60.577697410969066,1.1838147582264549,7.837428483981057e-09
7.0,80.0,80.0,ER,uniform,0.0,l2,9.08627163328951,9.08627163328951,9.109554218436173,0.10868420864719401,6.8238676931287046e-09
7.0,80.0,10.0,ER,gauss,0.0,l2,9.16455199470168,9.16455199470168,9.478863653483323,1.031939489184803,7.928576906124363e-09
7.0,80.0,10.0,ER,exp,0.0,l2,10.843021700251134,10.843021700251134,10.871676582231506,0.14213255241296877,7.57032125875412e-09
