n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
5.0,5.0,5.0,ER,gauss,0.1,l2,0.9737165369962346,1.620023948149822,1.620033966392029,1.5996383167323538,4.476213177895261e-09
5.0,5.0,5.0,ER,exp,0.1,l2,1.2881659905063554,2.252522867536507,2.2525566240557344,2.2468034356555537,8.216631819379927e-09
5.0,5.0,5.0,ER,gumbel,0.1,l2,2.3573304481142654,3.403652397635147,3.4036800555307245,3.2533207742131687,7.4374586489511785e-09
5.0,5.0,5.0,ER,uniform,0.1,l2,0.507678949170949,0.7721498501194453,0.772155779392753,0.7404269423191305,3.4436240525792527e-09
10.0,5.0,5.0,ER,gauss,0.1,l2,1.0772148744921597,1.4942404347836538,1.4942552859973868,1.4736277895497567,5.449993345507664e-09
10.0,5.0,5.0,ER,exp,0.1,l2,1.268590218288737,1.7264769647013314,1.726503445312937,1.6624911905935962,7.277446201214843e-09
10.0,5.0,5.0,ER,gumbel,0.1,l2,3.427854074560355,4.126399761381025,4.126439941532681,3.9934166129986464,2.834789292194273e-09
10.0,5.0,5.0,ER,uniform,0.1,l2,0.643346829914416,0.8870651990990748,0.8870698155051828,0.8022868330271877,3.038554297063456e-09
20.0,5.0,5.0,ER,gauss,0.1,l2,2.9842810966601347,3.484369419050182,3.4844056802844396,3.384992507314246,2.6929996010949253e-09
20.0,5.0,5.0,ER,exp,0.1,l2,1.7974914739348151,2.478334698439266,2.478358267214717,2.341132500400656,2.1711183961770075e-09
20.0,5.0,5.0,ER,gumbel,0.1,l2,4.56505054102831,5.204660878475644,5.204712863207264,5.061405279361737,3.224429612203039e-09
20.0,5.0,5.0,ER,uniform,0.1,l2,0.817905624512907,1.2251555695982053,1.2251716061976305,1.161633922683232,5.663320479243339e-09
30.0,5.0,5.0,ER,gauss,0.1,l2,2.633599444942346,2.9984265867909166,2.998458038648695,2.8140610145950675,2.508061314188126e-09
30.0,5.0,5.0,ER,exp,0.1,l2,1.7122868368643518,2.167047540609177,2.167067790043204,2.1557302746814733,6.363872095960232e-09
30.0,5.0,5.0,ER,gumbel,0.1,l2,4.530123551569746,5.130420409644325,5.130478706751593,4.987557654975101,3.4145895000392557e-09
30.0,5.0,5.0,ER,uniform,0.1,l2,0.8271654273735836,1.2349732819986796,1.234987241026206,1.2166111178826144,5.283753878870812e-09
5.0,10.0,10.0,ER,gauss,0.1,l2,2.210853095474498,3.8771946921540854,3.8772524162102777,3.0833994605064734,3.397765624413296e-09
5.0,10.0,10.0,ER,exp,0.1,l2,4.255918220354707,5.293144255743573,5.2932765562656074,1.811619373217583,5.143938608398457e-09
5.0,10.0,10.0,ER,gumbel,0.1,l2,1.636118104177248,3.2343595977091364,3.2343988295046446,2.688065075231445,2.8011353236934156e-09
5.0,10.0,10.0,ER,uniform,0.1,l2,0.8274801580526389,1.5869183234341944,1.586942099581971,1.3169602959002606,6.895817250551772e-09
10.0,10.0,10.0,ER,gauss,0.1,l2,3.4349872464034656,4.875703461892192,4.875738331942481,4.236898888265619,2.6408351061490976e-09
10.0,10.0,10.0,ER,exp,0.1,l2,4.705232158194491,6.623406704636326,6.623467566436768,5.142297933573808,3.4888909539176893e-09
10.0,10.0,10.0,ER,gumbel,0.1,l2,4.6317105513443035,6.768243930286761,6.76831486416927,4.746481733157284,3.766533751559109e-09
10.0,10.0,10.0,ER,uniform,0.1,l2,1.1781877241576892,2.004136544416199,2.0041836580097705,1.7948628853842514,9.707068926445572e-09
20.0,10.0,10.0,ER,gauss,0.1,l2,4.04368290163936,5.483526105832998,5.4837146671291235,4.965158973096502,6.14103079499273e-09
20.0,10.0,10.0,ER,exp,0.1,l2,4.949437691417629,6.06529932653405,6.065358419711833,5.287217729215056,3.437824247498611e-09
20.0,10.0,10.0,ER,gumbel,0.1,l2,7.500222588347855,9.019534103838403,9.019689969093136,8.364337278198661,5.583283169130482e-09
20.0,10.0,10.0,ER,uniform,0.1,l2,1.6480493976199293,2.826066400485801,2.8261232906130704,2.7298914128678997,3.3731328841213326e-09
30.0,10.0,10.0,ER,gauss,0.1,l2,4.153176254182406,5.319939099166435,5.319985686769267,4.784606112624863,3.0524613947591206e-09
30.0,10.0,10.0,ER,exp,0.1,l2,4.199101209582065,5.312390122461667,5.31250309683116,4.74122868167196,4.753406557256312e-09
30.0,10.0,10.0,ER,gumbel,0.1,l2,7.795881021120624,9.418442126628404,9.418561464663156,8.532382089133776,4.885448490199451e-09
30.0,10.0,10.0,ER,uniform,0.1,l2,1.778155763473852,2.719028874284037,2.719064568387935,2.634936364752561,8.44915426512216e-09
5.0,20.0,20.0,ER,gauss,0.1,l2,3.02958196602018,5.19332786153959,5.193511617276596,3.3786506156805447,6.062272461804241e-09
5.0,20.0,20.0,ER,exp,0.1,l2,2.620133617899723,5.2646272400775675,5.264743209274099,3.757007293063671,4.8159982668494195e-09
5.0,20.0,20.0,ER,gumbel,0.1,l2,9.891226186000655,13.088874351415335,13.089586681457396,5.2711634693160505,3.774466961203871e-09
5.0,20.0,20.0,ER,uniform,0.1,l2,1.7371515576111909,3.162313439588501,3.1626037224262866,2.4560848218516766,2.4094930495266453e-09
10.0,20.0,20.0,ER,gauss,0.1,l2,5.895395819918357,9.7185873647197,9.718742620125193,7.000608585024816,5.572349692783973e-09
10.0,20.0,20.0,ER,exp,0.1,l2,5.397182644870861,10.160424588005709,10.16122872884128,8.219672354910472,4.0103387277667935e-09
10.0,20.0,20.0,ER,gumbel,0.1,l2,7.297688672655514,11.312910485345984,11.313095727581421,7.382618278995716,6.086743553623819e-09
10.0,20.0,20.0,ER,uniform,0.1,l2,3.0839647860679635,5.087501573096469,5.08750252492317,4.03584950816181,4.363087668934895e-11
20.0,20.0,20.0,ER,gauss,0.1,l2,9.11921201240158,12.522164690712268,12.524519274090729,9.51228247906836,2.1700614638575644e-09
20.0,20.0,20.0,ER,exp,0.1,l2,6.689460772445331,9.901015787973954,9.901643492301343,8.29504407742384,3.5431746425729216e-09
20.0,20.0,20.0,ER,gumbel,0.1,l2,12.29139338353462,16.315158690031883,16.315634869942496,12.122549925094713,3.086032762666946e-09
20.0,20.0,20.0,ER,uniform,0.1,l2,3.7264506086694773,6.049589122499697,6.049858120607219,5.343409530433345,7.334822527127471e-09
30.0,20.0,20.0,ER,gauss,0.1,l2,10.666758048086589,13.799049084353443,13.801741298696722,11.380405174481888,2.320437175740153e-09
30.0,20.0,20.0,ER,exp,0.1,l2,9.375789321951506,12.427682685810197,12.427974081835693,10.33799364413411,7.634081811147553e-09
30.0,20.0,20.0,ER,gumbel,0.1,l2,20.439163598100965,23.91817040004625,23.918242884384156,18.984346823924405,3.807475223993606e-09
30.0,20.0,20.0,ER,uniform,0.1,l2,3.722658888876611,5.5054380911837235,5.505833117156618,4.9601863367448535,2.810786270401877e-09
5.0,30.0,30.0,ER,gauss,0.1,l2,6.855603225476677,10.353811120304945,10.355887835046158,5.266205873613129,2.0379964382755134e-09
5.0,30.0,30.0,ER,exp,0.1,l2,5.944468398174424,9.357126268652108,9.357462360635765,4.594902787243832,8.198682621696207e-09
5.0,30.0,30.0,ER,gumbel,0.1,l2,9.972467344990093,14.245600544052525,14.481928555504627,6.9268615094457475,6.874998348394001e-09
5.0,30.0,30.0,ER,uniform,0.1,l2,3.3487923850981844,5.68865493648056,5.6889762495396194,3.5515854609107413,8.016396435550632e-09
10.0,30.0,30.0,ER,gauss,0.1,l2,7.99504559121518,13.370716046459034,13.372132646984443,8.626267552207917,5.3227822149892745e-09
10.0,30.0,30.0,ER,exp,0.1,l2,10.227181960729332,15.647679477176377,15.647951184898766,8.66583959857058,2.331127291199664e-09
10.0,30.0,30.0,ER,gumbel,0.1,l2,17.60713941580992,25.073482355847112,25.077402095745214,12.224869937226593,8.854083688447645e-09
