n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,5.0,5.0,ER,gauss,0.01,l2,0.18437703870754865,0.24724685053405834,0.24726775144362892,0.2049273515742874,6.465432633717683e-09
2.0,5.0,5.0,ER,exp,0.01,l2,0.024896380710283574,0.07610763795173726,0.07611217484837049,0.07609262183988963,9.525646049723946e-09
2.0,5.0,5.0,ER,gumbel,0.01,l2,0.6883908148202369,0.7481353340664968,0.7481588873020858,0.5717138003487894,2.1704025243707292e-09
2.0,5.0,5.0,ER,uniform,0.01,l2,0.01117119690245969,0.08142021711060513,0.08142142950037076,0.08141584739478311,4.924205043721486e-09
5.0,5.0,5.0,ER,gauss,0.01,l2,1.976394046651391,2.092479926239383,2.092525312551343,1.931403938316081,9.527466815484331e-09
5.0,5.0,5.0,ER,exp,0.01,l2,1.2117081008078714,1.2964538033323212,1.2964880438368465,1.291377564443446,8.27532531388897e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,1.5083546188687544,1.6325964969874065,1.6326326277463457,1.6005320042616673,8.500677495248965e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.30612871077963494,0.4339191174292172,0.4339226012966294,0.4339077154484,2.6396467234235388e-09
7.0,5.0,5.0,ER,gauss,0.01,l2,1.1260851922292245,1.2328488575570715,1.2328649044345128,1.2327997540122224,5.665135027754786e-09
7.0,5.0,5.0,ER,exp,0.01,l2,0.48763430775355665,0.6177972729950123,0.6178036998584578,0.6145125412509648,3.5852094626420694e-09
7.0,5.0,5.0,ER,gumbel,0.01,l2,2.043625377317387,2.1240203773779665,2.124061853459803,2.123253266766322,9.10780784124654e-09
7.0,5.0,5.0,ER,uniform,0.01,l2,0.360119362125944,0.4429411379000471,0.4429440688265948,0.43235586678576104,2.4211264104678776e-09
10.0,5.0,5.0,ER,gauss,0.01,l2,2.523260445773563,2.608871219157612,2.6089125912087723,2.5518677077351906,2.876527460671241e-09
10.0,5.0,5.0,ER,exp,0.01,l2,2.9024070020307127,3.00174408211824,3.0017765135923575,2.7733979216344595,2.5468205322454196e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,2.5018848339821242,2.6217558219971098,2.621795537850918,2.5833604818591867,8.91244678058456e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.58587634940835,0.6717001515573569,0.6717111927524243,0.6691000433548882,4.699190370160977e-09
15.0,5.0,5.0,ER,gauss,0.01,l2,2.3300489450654784,2.4129193220020584,2.4129595737572207,2.2952922052772937,8.972374843096986e-09
15.0,5.0,5.0,ER,exp,0.01,l2,1.4500448813204114,1.5264633960877403,1.5264847847085854,1.4823508069457931,6.540431307655581e-09
15.0,5.0,5.0,ER,gumbel,0.01,l2,3.4545914878281923,3.5261585408159326,3.526194249355637,3.3225676597344784,2.672397414471561e-09
15.0,5.0,5.0,ER,uniform,0.01,l2,0.7614546017287547,0.8200077525221207,0.820015466064617,0.8003150704331555,3.927732805664164e-09
20.0,5.0,5.0,ER,gauss,0.01,l2,2.427855329767437,2.5031587586427806,2.503193362959852,2.457582316033065,2.6307533929070814e-09
20.0,5.0,5.0,ER,exp,0.01,l2,1.6110664469897795,1.6870267955949025,1.6870579271723882,1.5924675639650987,7.890700537416251e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,3.10820077937901,3.175505950382045,3.1755532049839243,3.1694532014079266,9.721584426358731e-09
20.0,5.0,5.0,ER,uniform,0.01,l2,0.7075736055454511,0.7771632622284077,0.777178795629346,0.7771147248168224,5.573760120114457e-09
2.0,10.0,10.0,ER,gauss,0.01,l2,0.06644264549415993,0.17932229572255404,0.1796416072040279,0.13182428089729098,7.991388883965556e-09
2.0,10.0,10.0,ER,exp,0.01,l2,0.054578685494290735,0.1369181893114951,0.13694550927806198,0.10333205632670549,2.337518623107826e-09
2.0,10.0,10.0,ER,gumbel,0.01,l2,0.07849323864009018,0.20452815563162818,0.20479417648054357,0.15036449411685776,2.306602908674904e-09
2.0,10.0,10.0,ER,uniform,0.01,l2,0.12722556737617757,0.2185806692561541,0.21862309604685504,0.10940208970214349,9.211600371372697e-09
5.0,10.0,10.0,ER,gauss,0.01,l2,0.3534378833212119,0.7735212844622565,0.773528469694853,0.6676764849240607,3.790839642192623e-09
5.0,10.0,10.0,ER,exp,0.01,l2,0.4384273551581968,0.7174080445221604,0.717422807174617,0.66901009719128,5.433719252323499e-09
