n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,5.0,5.0,ER,gauss,0.01,l2,0.06801963707009702,0.13178247711673247,0.1317895985499886,0.13176216958094042,3.773972245824098e-09
2.0,5.0,5.0,ER,exp,0.01,l2,0.024428218686339993,0.06724614094090106,0.06724771626864724,0.06626748831519151,5.613070008791965e-09
2.0,5.0,5.0,ER,gumbel,0.01,l2,0.018516518713228222,0.08977281784463378,0.08977587007637573,0.08976351311616172,7.813106606135989e-09
2.0,5.0,5.0,ER,uniform,0.01,l2,0.015532584717760277,0.05944279193067397,0.059443633974802665,0.05900962955440836,4.10376443937821e-09
5.0,5.0,5.0,ER,gauss,0.01,l2,1.0244089059695827,1.1383865345004678,1.1384076913087187,1.1285065147306548,6.5048917363697e-09
5.0,5.0,5.0,ER,exp,0.01,l2,0.5349205530289781,0.6817414867188136,0.6817489819464064,0.6817211414739057,3.871750919870465e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,1.453018545944184,1.6206004115757409,1.6206364625212049,1.6204955587616956,8.491283232103797e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.35997674066541996,0.4365240195386497,0.4365298302433925,0.39509367800072037,3.4090188449908965e-09
7.0,5.0,5.0,ER,gauss,0.01,l2,1.7883796984327462,1.8890162337024807,1.8890351596301875,1.8762874630507989,6.152386156088596e-09
7.0,5.0,5.0,ER,exp,0.01,l2,1.9272368137852574,1.9844925275130327,1.9845209662039667,1.8459924289257836,7.5417094791419e-09
7.0,5.0,5.0,ER,gumbel,0.01,l2,0.5596599616698905,0.6564340380793643,0.6564468511104136,0.6484244807431362,5.062219088358688e-09
7.0,5.0,5.0,ER,uniform,0.01,l2,0.521497215973357,0.5857585809697151,0.5857660754064035,0.575486650270931,3.871546638833934e-09
10.0,5.0,5.0,ER,gauss,0.01,l2,1.1210914711454554,1.2118514955197026,1.211870357125861,1.2117968363906628,6.141922526126109e-09
10.0,5.0,5.0,ER,exp,0.01,l2,0.8417402866820183,0.997979869684212,0.997989909287173,0.9944667151470684,4.4809826960090504e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,2.2176846215361237,2.285782222470756,2.285830406552561,2.2672921424941,9.816728763212268e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.522396610464988,0.5722999546274491,0.5723040911683257,0.5480412649148801,2.876296534282119e-09
15.0,5.0,5.0,ER,gauss,0.01,l2,2.282807295360913,2.3863428334073093,2.3863766922831697,2.3862461941525437,8.229079639932024e-09
15.0,5.0,5.0,ER,exp,0.01,l2,1.285147872550824,1.3476532483572934,1.3476632202967438,1.3442544311839155,4.465857017521557e-09
15.0,5.0,5.0,ER,gumbel,0.01,l2,3.2948224341592964,3.3786760514759457,3.378715848856236,3.182376620756622,2.821254341256463e-09
15.0,5.0,5.0,ER,uniform,0.01,l2,0.7369251134571778,0.8270611815633526,0.827074731357635,0.8196508287073645,5.205726516521736e-09
20.0,5.0,5.0,ER,gauss,0.01,l2,1.8066875197492829,1.8673658701091893,1.8673954966654132,1.6874072584377962,7.697604331724506e-09
20.0,5.0,5.0,ER,exp,0.01,l2,3.0168905401720236,3.102542131921462,3.1025915826692665,2.641204180853657,9.944923107241266e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,4.515319838600965,4.594581052057228,4.594631434198102,4.5355577212391225,3.174339013867211e-09
20.0,5.0,5.0,ER,uniform,0.01,l2,0.840569035506214,0.9026767356460371,0.9026867619167417,0.8960338168906424,4.478006410124635e-09
