n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
5.0,5.0,5.0,ER,gauss,0.01,l2,0.22536375692747357,0.33039662489993155,0.3304003644899277,0.32561503515804496,8.648225247043229e-09
5.0,5.0,5.0,ER,exp,0.01,l2,0.5693484917656565,0.8235590086769314,0.8235665808862715,0.8235371702943555,3.891583055803949e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,0.7229668912358942,0.81138318227293,0.8113982509016363,0.7532925191164102,5.489741106146084e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.19701891067662225,0.2607996426519551,0.26080294498380646,0.2461930349191603,2.569954027364929e-09
5.0,5.0,5.0,ER,logistic,0.01,l2,0.29072880782385885,0.326787451777206,0.3267920866316658,0.31015683824588436,3.044619667491588e-09
5.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
10.0,5.0,5.0,ER,gauss,0.01,l2,1.8725239762894799,1.980899082419488,1.9809407683613924,1.9797560583358178,9.13082054410097e-09
10.0,5.0,5.0,ER,exp,0.01,l2,1.2772423641757493,1.3688635672724587,1.3688982432565378,1.3686755887385704,8.3277829077133e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,3.138354275649853,3.244731922754529,3.2447967039976233,3.236414930828638,3.5994789371329716e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.41442631559811255,0.4730017533793304,0.4730060289339433,0.44369907604345565,2.924227970879656e-09
10.0,5.0,5.0,ER,logistic,0.01,l2,0.39512166921652425,0.439313505885337,0.43931743625670644,0.43030217707481216,8.866082978897794e-09
10.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
20.0,5.0,5.0,ER,gauss,0.01,l2,2.369590811227689,2.433306863617905,2.4333477227385663,2.310571085854839,9.039814230504817e-09
20.0,5.0,5.0,ER,exp,0.01,l2,1.7382208196920192,1.8110063884520091,1.8110482299386859,1.7999454791041558,9.147839818979264e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,4.751450107118038,4.829380259870631,4.829460182342224,4.071172642201071,1.2642979996257964e-09
20.0,5.0,5.0,ER,uniform,0.01,l2,0.7186742729369553,0.7928763426818835,0.7928880716399203,0.7863615052421614,4.843337286786209e-09
20.0,5.0,5.0,ER,logistic,0.01,l2,0.3897733631410935,0.42565381598007607,0.4256569566988636,0.41197651487868636,2.5062796282782074e-09
20.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
40.0,5.0,5.0,ER,gauss,0.01,l2,2.415193496376314,2.472487593685546,2.472512484598574,2.439957975222028,2.2311841263444876e-09
40.0,5.0,5.0,ER,exp,0.01,l2,2.168143663938601,2.2271793339597448,2.22723509167985,1.9829673125859448,3.3393927623137643e-09
40.0,5.0,5.0,ER,gumbel,0.01,l2,3.402000960679601,3.466617238685673,3.466646927360615,3.3507576727983857,2.4367468043351437e-09
40.0,5.0,5.0,ER,uniform,0.01,l2,0.9435034760465663,1.037748424042029,1.0377665836779748,1.0005901294239,6.026547261228643e-09
40.0,5.0,5.0,ER,logistic,0.01,l2,0.5770748857532274,0.5869721710995042,0.5869761813862299,0.5654391873616522,2.832061696267374e-09
40.0,5.0,5.0,ER,poisson,0.01,l2,0.0,0.0,0.0,0.0,0.0
100.0,5.0,5.0,ER,gauss,0.01,l2,2.4975617081632016,2.549398454110168,2.5494250945805783,2.534136395259117,2.3082664668550024e-09
