n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,5.0,5.0,ER,gauss,0.01,l2,0.3044210329690891,0.3666762910332828,0.36669581843978116,0.210262111955259,6.2493850094824666e-09
2.0,5.0,5.0,ER,exp,0.01,l2,0.021497342016578533,0.04552653666611896,0.04552704999549618,0.040851273696497145,3.2041516107028656e-09
2.0,5.0,5.0,ER,gumbel,0.01,l2,0.13044252296340353,0.21800669024483474,0.2180110195203563,0.11230884405785964,9.305133552572897e-09
2.0,5.0,5.0,ER,uniform,0.01,l2,0.11952959099740439,0.1741670205959812,0.17418162462747486,0.16694009762871045,5.404448444323862e-09
5.0,5.0,5.0,ER,gauss,0.01,l2,0.6573697213730069,0.816704136723388,0.8167216281980163,0.7611525762216351,5.914638556703267e-09
5.0,5.0,5.0,ER,exp,0.01,l2,0.7947967499186736,1.358257495179296,1.3582690960046042,1.358228614339652,4.816809173746606e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,0.9476241243082963,1.1521501029303538,1.1521730507705545,1.152097504643071,6.774635075146307e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.30135816831418066,0.3973441663710636,0.39734790576396883,0.3775601714801549,2.7347368813934736e-09
7.0,5.0,5.0,ER,gauss,0.01,l2,1.53587348957176,1.6284829787710342,1.6284996121069117,1.4693567027281735,5.767726740657508e-09
7.0,5.0,5.0,ER,exp,0.01,l2,0.9175421857727486,0.9926949870425055,0.9927402671328327,0.9705914635855081,9.516311294532898e-09
7.0,5.0,5.0,ER,gumbel,0.01,l2,1.1347695075188904,1.2123632637422241,1.2123760256985088,1.212325747262355,5.052119611548278e-09
7.0,5.0,5.0,ER,uniform,0.01,l2,0.32766806037607915,0.3898148583405483,0.3898207759206632,0.3688828329688433,3.4402267701238998e-09
10.0,5.0,5.0,ER,gauss,0.01,l2,1.4907553269920029,1.5968301182658318,1.5968530355087645,1.5869239147676684,2.1408990136251305e-09
10.0,5.0,5.0,ER,exp,0.01,l2,0.7916641202730523,0.9002514867274132,0.9002623083645905,0.8791696302722569,4.652233265289851e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,2.2520673604108707,2.416521762425923,2.416558354224282,2.4164230722670252,2.7052466933241703e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.7863334081989136,0.8575582961206905,0.8575678684613162,0.8198409007481041,4.375463547034997e-09
15.0,5.0,5.0,ER,gauss,0.01,l2,1.8010943868037599,1.88205564476894,1.882094639837173,1.8043151136465971,8.83120243599933e-09
15.0,5.0,5.0,ER,exp,0.01,l2,2.631593489291268,2.7114481691199392,2.711493587314191,2.587530132265366,9.530812583591342e-09
15.0,5.0,5.0,ER,gumbel,0.01,l2,1.9070454793896323,1.9664297494231417,1.9664552424680175,1.9567259517232385,7.140454449938716e-09
15.0,5.0,5.0,ER,uniform,0.01,l2,0.7025401588815287,0.7791295356443021,0.7791425100164907,0.7648835486101662,5.093991006788201e-09
20.0,5.0,5.0,ER,gauss,0.01,l2,2.114033329698722,2.184536122353506,2.1845619736647475,2.0753812578450885,7.1904535658973145e-09
20.0,5.0,5.0,ER,exp,0.01,l2,4.084526789291494,4.151852489270367,4.15191360925364,3.7436749994849916,3.4962832629048535e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,4.987800411579713,5.081867388747558,5.082021094817545,4.742919058488363,5.544475989438524e-09
20.0,5.0,5.0,ER,uniform,0.01,l2,0.7731925611344741,0.852302001951709,0.8523140855716542,0.8429385066503565,4.91601870322711e-09
2.0,10.0,10.0,ER,gauss,0.01,l2,0.031055949336033856,0.14733586942394528,0.1473761677723331,0.1290781833956573,2.8389557371610863e-09
2.0,10.0,10.0,ER,exp,0.01,l2,0.09098691197576274,0.20513341473002136,0.20540243459685148,0.13892600240562897,7.335119178719651e-09
2.0,10.0,10.0,ER,gumbel,0.01,l2,0.0579231123367754,0.16720557074274944,0.16767126037558006,0.12746434363022546,9.65079927084389e-09
2.0,10.0,10.0,ER,uniform,0.01,l2,0.03819834568512122,0.13653657156872973,0.13700952538474642,0.11679542332230947,3.0755611390986815e-09
5.0,10.0,10.0,ER,gauss,0.01,l2,0.497274203998951,0.7474114179719833,0.7474274615337382,0.7387108721551157,5.664549718176204e-09
5.0,10.0,10.0,ER,exp,0.01,l2,0.8235124475574245,1.1417275903745636,1.1417440206373533,0.908057483810119,5.732410102154972e-09
5.0,10.0,10.0,ER,gumbel,0.01,l2,1.4762842193285035,1.6474221732923087,1.6475903467397868,1.299823956116696,5.7995421798295865e-09
5.0,10.0,10.0,ER,uniform,0.01,l2,0.3479816364910657,0.615218095224644,0.6152356683195205,0.5397128817645649,5.928422197598593e-09
7.0,10.0,10.0,ER,gauss,0.01,l2,1.0767903646708652,1.411306345890204,1.4113356684301093,1.3449869306099203,7.658007561417435e-09
7.0,10.0,10.0,ER,exp,0.01,l2,0.6405052712785538,0.9214182806061835,0.9214306992861002,0.8315207253345247,4.983709445127715e-09
7.0,10.0,10.0,ER,gumbel,0.01,l2,0.9372685328859912,1.2811162177192612,1.2811356956793296,1.2387754508437048,6.24146778704926e-09
7.0,10.0,10.0,ER,uniform,0.01,l2,0.6611440146238139,0.9101951074602499,0.9102041284963632,0.6565351055967501,4.2475960526644485e-09
10.0,10.0,10.0,ER,gauss,0.01,l2,2.1015733847869673,2.5220721250985907,2.522100043635676,2.3201454194625115,7.472420904264254e-09
10.0,10.0,10.0,ER,exp,0.01,l2,1.5926932319572513,1.8779246869187098,1.8779637047683255,1.6983134431819025,8.83378170613014e-09
10.0,10.0,10.0,ER,gumbel,0.01,l2,3.45823332746021,3.8471040547945714,3.8471463107498924,3.2870642154948855,2.907093232806801e-09
10.0,10.0,10.0,ER,uniform,0.01,l2,1.034773705207765,1.2527729646177708,1.252789161257885,0.7959494585855448,5.6915094859277815e-09
15.0,10.0,10.0,ER,gauss,0.01,l2,3.4207800579166308,3.7460351074560325,3.7460815844226145,3.340750739962903,9.64126201097315e-09
15.0,10.0,10.0,ER,exp,0.01,l2,3.840829921099847,4.089231359726609,4.089293102196217,3.4733943279634953,3.5140423904067575e-09
15.0,10.0,10.0,ER,gumbel,0.01,l2,3.936437743630896,4.1523832711183015,4.152419785517266,3.9678039882577836,2.702384094277477e-09
15.0,10.0,10.0,ER,uniform,0.01,l2,1.1702115176425576,1.3706975137607142,1.3707133200526598,1.087061642695246,5.622506904501279e-09
20.0,10.0,10.0,ER,gauss,0.01,l2,4.380745783449526,4.604584870412744,4.604622539461289,4.145822417256011,2.7447786266066032e-09
20.0,10.0,10.0,ER,exp,0.01,l2,3.393477630117412,3.6010366627656465,3.6010727904657003,3.1495098552831893,2.688036460085641e-09
20.0,10.0,10.0,ER,gumbel,0.01,l2,5.133606103588085,5.405100414788254,5.405154320706246,4.882994767826052,3.283471272652605e-09
20.0,10.0,10.0,ER,uniform,0.01,l2,1.0677247115586277,1.2531383447574425,1.2531578817787095,1.1704670323514272,6.250923334505387e-09
2.0,20.0,20.0,ER,gauss,0.01,l2,0.7302828763216462,0.866456863817011,1.0095695300520584,0.5921309105869608,5.350003107196244e-09
2.0,20.0,20.0,ER,exp,0.01,l2,2.2275514897315727,2.3573219742718967,2.386012153596739,0.2574140283506624,7.574982419100706e-09
2.0,20.0,20.0,ER,gumbel,0.01,l2,1.2793137353755921,1.3977427374282319,1.399922900222634,0.16759958134247308,6.603276148098303e-09
2.0,20.0,20.0,ER,uniform,0.01,l2,0.570014176002775,0.6869499976730493,0.6883551284531549,0.14627682044502485,1.6763834764788044e-09
5.0,20.0,20.0,ER,gauss,0.01,l2,1.88129872244426,2.398895691401524,2.4044716947605944,1.1470772664223245,3.339462040230501e-09
5.0,20.0,20.0,ER,exp,0.01,l2,1.5860672197527919,2.046140626345298,2.046144874030381,0.71176367528456,2.914681829224719e-09
5.0,20.0,20.0,ER,gumbel,0.01,l2,3.361894096572783,3.892699230011675,4.15571097860162,1.9832702746028876,7.252747735719822e-09
5.0,20.0,20.0,ER,uniform,0.01,l2,1.5964756043601436,1.9498306959681584,1.9606525108227897,0.7417906346811437,4.652271456961898e-09
7.0,20.0,20.0,ER,gauss,0.01,l2,3.964902534769172,4.571588616162291,4.571614660682309,1.270540039850661,2.2823023471119086e-09
7.0,20.0,20.0,ER,exp,0.01,l2,4.491094582604996,5.361848629664032,5.361920793229735,1.3085108519503363,3.799041081720134e-09
7.0,20.0,20.0,ER,gumbel,0.01,l2,5.150277733469174,5.780001157097036,5.780092119923693,1.7962498453585445,4.26527435593016e-09
7.0,20.0,20.0,ER,uniform,0.01,l2,0.661908967646846,1.0885876838417503,1.0886175372070233,0.7730585104546044,2.443496072146445e-09
10.0,20.0,20.0,ER,gauss,0.01,l2,5.059650322753413,5.859603809265758,5.859639065327296,2.1656198409377834,2.655411890373216e-09
10.0,20.0,20.0,ER,exp,0.01,l2,3.59917091871853,4.479066672974756,4.479097179300686,2.3715259451296102,2.4700739231775515e-09
10.0,20.0,20.0,ER,gumbel,0.01,l2,4.402354305965988,5.333664186634113,5.333709265653043,2.5508589263177446,3.002632809057104e-09
10.0,20.0,20.0,ER,uniform,0.01,l2,1.1439565876990059,1.763185214003544,1.7652339351804769,1.3128310588227792,6.401126739774554e-09
15.0,20.0,20.0,ER,gauss,0.01,l2,4.129114092832279,5.118644822748972,5.118669659274546,3.3714374543391488,2.228745188403991e-09
15.0,20.0,20.0,ER,exp,0.01,l2,6.498199150911652,7.435739976769929,7.4357978733328105,3.7437999638316346,3.402838899546623e-09
15.0,20.0,20.0,ER,gumbel,0.01,l2,8.707194464111364,9.608234709774397,9.60836627447677,5.161606761372364,5.129614066845534e-09
15.0,20.0,20.0,ER,uniform,0.01,l2,1.7378350970900214,2.3527328575088022,2.3527788232979066,1.6796888944471915,9.588095650769901e-09
20.0,20.0,20.0,ER,gauss,0.01,l2,4.931036435120409,5.7400439039608315,5.740082858150822,4.496763872020082,2.7912072653180076e-09
20.0,20.0,20.0,ER,exp,0.01,l2,6.458230886881458,7.391548779432356,7.391609863243965,4.831077204785205,3.495248535045903e-09
20.0,20.0,20.0,ER,gumbel,0.01,l2,9.514728916657118,10.449926702098773,10.450030526144515,7.661996482552885,4.556842014835638e-09
20.0,20.0,20.0,ER,uniform,0.01,l2,2.660693511780529,3.199278137263949,3.199344302278261,2.0225386425621235,3.6377194589931605e-09
2.0,5.0,5.0,ER,gauss,0.1,l2,0.30607808838571804,0.5626295691344323,0.562635104795789,0.5626082062492834,3.327359721083667e-09
2.0,5.0,5.0,ER,exp,0.1,l2,0.16388547317314314,0.5358850810897202,0.535889652696435,0.48675532827052653,9.562015179653827e-09
2.0,5.0,5.0,ER,gumbel,0.1,l2,0.15735050316682794,0.3120841016358503,0.31208893882199584,0.31196427190362835,3.1103652986530506e-09
2.0,5.0,5.0,ER,uniform,0.1,l2,0.16066357532790987,0.3175887136790453,0.31759075725253944,0.2949580517204671,6.393079843292071e-09
5.0,5.0,5.0,ER,gauss,0.1,l2,1.5859599915963098,2.211256452136255,2.2113044565911464,1.9708466916627305,9.798413636019632e-09
5.0,5.0,5.0,ER,exp,0.1,l2,0.5463659088050016,0.8859274733162429,0.8859368806012771,0.8796783458635332,4.3375765201858485e-09
5.0,5.0,5.0,ER,gumbel,0.1,l2,2.0600261391049624,2.80780983891926,2.8078469414309883,2.2982701710843267,8.614233770742885e-09
5.0,5.0,5.0,ER,uniform,0.1,l2,0.6849832661760114,1.2550106880120628,1.25502457048605,1.2213466859810365,5.26924548438501e-09
7.0,5.0,5.0,ER,gauss,0.1,l2,1.0919534421757864,1.6460332072169876,1.6460590940999646,1.6172265330543816,7.195398943338205e-09
7.0,5.0,5.0,ER,exp,0.1,l2,1.0751329461906074,1.7402483963717148,1.7402907048498806,1.7400999861673596,9.198747541461216e-09
7.0,5.0,5.0,ER,gumbel,0.1,l2,2.821680176479607,3.7010972266640607,3.701120705837717,3.570894682748869,2.1669874783469822e-09
7.0,5.0,5.0,ER,uniform,0.1,l2,0.5785260205624871,1.1451085757835782,1.1451176406654489,1.1247251299383034,4.2579060277603276e-09
10.0,5.0,5.0,ER,gauss,0.1,l2,1.7077124036088795,2.22934864629205,2.2293880928881964,2.2001168193897103,2.80879319802807e-09
10.0,5.0,5.0,ER,exp,0.1,l2,1.1625581944531895,1.8430821773340316,1.8431017413581314,1.8365361772324087,6.255241657981969e-09
10.0,5.0,5.0,ER,gumbel,0.1,l2,2.904194863377467,3.675103595368871,3.6751464600684964,3.5983478654781442,2.9279583202423964e-09
10.0,5.0,5.0,ER,uniform,0.1,l2,0.6572253860642121,1.217219898865789,1.2172384714785844,1.2171461009927595,6.094688309588037e-09
15.0,5.0,5.0,ER,gauss,0.1,l2,1.9868678505980581,2.4943841946837737,2.494404374491118,2.4287519888121536,6.3529217442237496e-09
15.0,5.0,5.0,ER,exp,0.1,l2,1.9035907104138272,2.5783656944421467,2.5784590766098687,2.5502848739764445,4.3216239475896145e-09
15.0,5.0,5.0,ER,gumbel,0.1,l2,3.8323015714160404,4.595248062480437,4.595285852250523,4.538664284627062,2.7491733334272794e-09
15.0,5.0,5.0,ER,uniform,0.1,l2,0.8782274439596872,1.2065271622051008,1.2065527110393082,1.1324982936507373,7.148263314604719e-09
20.0,5.0,5.0,ER,gauss,0.1,l2,1.9557242002122406,2.58942705435723,2.5894588086231165,2.262026786849395,2.5200899145261246e-09
20.0,5.0,5.0,ER,exp,0.1,l2,1.9015299432007584,2.5367225448036987,2.536765333742757,2.525546137034094,9.250831212170851e-09
20.0,5.0,5.0,ER,gumbel,0.1,l2,5.310747207322802,5.859319624131642,5.859358450307603,5.721755954795856,2.7866171592449973e-09
20.0,5.0,5.0,ER,uniform,0.1,l2,0.9769941119274371,1.5569656749757836,1.5569855954111362,1.542722380606077,6.3119625082208586e-09
2.0,10.0,10.0,ER,gauss,0.1,l2,0.44198311910934585,1.2090650056313863,1.2091115538769222,0.8977119786364356,3.051171759693716e-09
2.0,10.0,10.0,ER,exp,0.1,l2,0.4141749361522847,0.901362106477809,0.901383962812509,0.6543029833831385,6.611555747326747e-09
2.0,10.0,10.0,ER,gumbel,0.1,l2,0.9869080581384256,1.7196421739098633,1.7196914706971742,0.8575452063156989,9.929429722888017e-09
2.0,10.0,10.0,ER,uniform,0.1,l2,0.2122369767059143,0.853628563222572,0.8540666664306447,0.823474459468069,2.9600784046124318e-09
5.0,10.0,10.0,ER,gauss,0.1,l2,1.6697847532177013,3.321334014514566,3.3214269302896153,2.813606779951482,4.310818368935543e-09
5.0,10.0,10.0,ER,exp,0.1,l2,1.5619175025852388,2.836773288047316,2.8368331215364146,2.3267375980586316,3.459291519902763e-09
5.0,10.0,10.0,ER,gumbel,0.1,l2,1.64963502661915,2.728476443140903,2.7286073693202226,2.235807380762297,5.1171511472603015e-09
5.0,10.0,10.0,ER,uniform,0.1,l2,0.6217016232838795,1.4285861040805365,1.4286301601106208,1.2995189220718117,9.386802446442744e-10
7.0,10.0,10.0,ER,gauss,0.1,l2,2.082146683340867,3.3017764898996482,3.3018395601553454,3.132885834448719,3.551626548414788e-09
7.0,10.0,10.0,ER,exp,0.1,l2,2.521749330994043,4.407999081670115,4.408057906697747,4.023820491604303,3.4300153828326074e-09
7.0,10.0,10.0,ER,gumbel,0.1,l2,4.169984502080758,6.271317551914249,6.271395924337333,5.42585118361134,3.959101491091133e-09
7.0,10.0,10.0,ER,uniform,0.1,l2,1.6492288884974267,2.2605150485943497,2.2605425093294227,1.6308267285562619,7.410902114202145e-09
10.0,10.0,10.0,ER,gauss,0.1,l2,2.8289480080700726,4.069295408861161,4.06936618332686,3.485649195017017,3.762298916853979e-09
10.0,10.0,10.0,ER,exp,0.1,l2,2.4608908023714395,3.8450967825447044,3.845143994756933,3.521447655602281,3.072855747632275e-09
10.0,10.0,10.0,ER,gumbel,0.1,l2,6.151048818379479,8.335565599546419,8.335648774749203,7.482177274491898,4.078607673818624e-09
10.0,10.0,10.0,ER,uniform,0.1,l2,1.6316684266894868,2.6626485894597325,2.662684153856312,2.5023142324482386,8.433788778461349e-09
15.0,10.0,10.0,ER,gauss,0.1,l2,4.138117629132485,5.806409427828168,5.80648660428367,5.213400416847709,3.928777303485731e-09
15.0,10.0,10.0,ER,exp,0.1,l2,6.211707848405357,7.814251095042816,7.814455014384049,4.981523622006444,6.3862248822488255e-09
15.0,10.0,10.0,ER,gumbel,0.1,l2,5.693795652405053,7.214336870718961,7.214504896993715,6.694334064551043,1.8331736129084675e-09
15.0,10.0,10.0,ER,uniform,0.1,l2,1.728114905918429,2.8915328031504286,2.8915974665106257,2.730093005449679,3.596202446942698e-09
20.0,10.0,10.0,ER,gauss,0.1,l2,3.991003095830358,5.056004210340348,5.056175413236323,4.54918466302625,5.851545026303029e-09
20.0,10.0,10.0,ER,exp,0.1,l2,4.022749248478788,5.438831192289231,5.438920045274602,4.784332001785202,4.215518600858559e-09
20.0,10.0,10.0,ER,gumbel,0.1,l2,5.925591358941645,7.553087475568317,7.553241815727283,6.678319757925623,5.555900628451127e-09
20.0,10.0,10.0,ER,uniform,0.1,l2,1.833435048685384,3.0336729765174217,3.0347678664976403,2.7137320258596604,1.4797905123486998e-09
2.0,20.0,20.0,ER,gauss,0.1,l2,1.1279080374838706,2.008612779653385,2.009401080444498,1.3060707524514372,3.9706442578335555e-09
2.0,20.0,20.0,ER,exp,0.1,l2,4.970489109539823,6.392931221254594,6.430003708976636,1.666335055560082,8.610747670445562e-09
2.0,20.0,20.0,ER,gumbel,0.1,l2,2.003779355515946,3.1277221265501782,3.1449259122314013,1.3884312822449387,5.865796737225537e-09
2.0,20.0,20.0,ER,uniform,0.1,l2,0.7468087180068677,1.4688284817605801,1.4688478925909196,0.8491063061869655,6.230703064602494e-09
5.0,20.0,20.0,ER,gauss,0.1,l2,7.968438876394096,10.788767899032543,10.789318599301355,3.9993185221816963,3.3187355086283787e-09
5.0,20.0,20.0,ER,exp,0.1,l2,4.36026011750202,6.524996496575124,6.525377295151796,3.3055342297162036,8.726953382165448e-09
5.0,20.0,20.0,ER,gumbel,0.1,l2,3.0317572786907068,5.750445318877658,5.750569406810216,3.8172242043746496,4.981725254538105e-09
5.0,20.0,20.0,ER,uniform,0.1,l2,1.7743270016379442,3.2168339041809553,3.216940019843484,2.4065885675412733,4.6068571180057916e-09
7.0,20.0,20.0,ER,gauss,0.1,l2,3.1709020475706464,6.564216595740332,6.564343717308717,5.338010795911629,5.042252837483829e-09
7.0,20.0,20.0,ER,exp,0.1,l2,4.620843201426845,8.028077194019307,8.028224634121788,5.406837365794115,5.430287330909778e-09
7.0,20.0,20.0,ER,gumbel,0.1,l2,4.546406648941303,7.669201784233479,7.669505698648749,5.435819234913538,7.79633779757205e-09
7.0,20.0,20.0,ER,uniform,0.1,l2,3.058000042304272,5.27185192313278,5.271941162632537,3.842959565328286,4.2246774967225065e-09
10.0,20.0,20.0,ER,gauss,0.1,l2,7.8912741325795,11.893529179182195,11.893728331177732,7.326211353882355,6.311132949576859e-09
10.0,20.0,20.0,ER,exp,0.1,l2,5.369009016656605,9.429383968492232,9.444316328692167,7.095794396322799,5.464862340431864e-09
10.0,20.0,20.0,ER,gumbel,0.1,l2,9.425142552120128,13.7190600882594,13.719401663555859,8.295859114476624,8.265292450460038e-09
10.0,20.0,20.0,ER,uniform,0.1,l2,3.2536296415524215,5.227190157754098,5.227553862565064,4.247745110174941,2.6970532474024367e-09
