n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,5.0,5.0,ER,gauss,0.01,l2,0.012985772502488243,0.16509243402220738,0.165095149170108,0.16508484501941376,2.3302995089125034e-09
2.0,5.0,5.0,ER,exp,0.01,l2,0.6504029728456682,0.7125701181297184,0.7126432864364776,0.6215277289489247,3.825396888146315e-09
2.0,5.0,5.0,ER,gumbel,0.01,l2,3.9385026226799402,4.003119853740552,4.003446643550122,3.0840377870892133,2.5565203287669647e-09
2.0,5.0,5.0,ER,uniform,0.01,l2,0.06722892208641394,0.12334500967524652,0.12335152031837814,0.11878288370940827,3.608501941698705e-09
5.0,5.0,5.0,ER,gauss,0.01,l2,1.2363455999497575,1.3528257594416775,1.3528435205410563,0.9909431703475058,5.960050231124114e-09
5.0,5.0,5.0,ER,exp,0.01,l2,0.3785952482556125,0.52308182846706,0.5230850604067595,0.5090696308604439,2.5424160554621267e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,1.4025697882237673,1.57541796276915,1.5754577283975324,1.5035635920313708,8.918029870130795e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.4357603555389024,0.5342023185823762,0.5342096293393418,0.5341783690986164,3.823808825131891e-09
7.0,5.0,5.0,ER,gauss,0.01,l2,0.9852160477472087,1.1132395023402548,1.1132592019481364,1.0227902274015708,6.276879460642704e-09
7.0,5.0,5.0,ER,exp,0.01,l2,0.7958492503107789,0.9033587314202084,0.9033786653294144,0.8970508968314079,6.314096800963398e-09
7.0,5.0,5.0,ER,gumbel,0.01,l2,2.5410689250653684,2.667958886922096,2.6679851618826134,2.256679432811783,2.292376954926567e-09
7.0,5.0,5.0,ER,uniform,0.01,l2,0.2830418906282564,0.3414627222375512,0.34146591965747203,0.3413689033260324,2.528802056644963e-09
10.0,5.0,5.0,ER,gauss,0.01,l2,1.6722963801344026,1.7633179293926358,1.763352779561932,1.6599777021340925,8.348672864144646e-09
10.0,5.0,5.0,ER,exp,0.01,l2,0.9800458135635988,1.0596050266217787,1.0596281448016773,1.029231294667702,6.799732332751773e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,3.217850149068641,3.2838942678892016,3.283941253709753,3.2797018070602544,3.0654794258566653e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.6403189650709237,0.7659990937451051,0.7660039106394774,0.7659845375536398,3.1038345227329955e-09
15.0,5.0,5.0,ER,gauss,0.01,l2,1.9634635050291536,2.0328075852367187,2.032856217650343,1.9802175825431307,9.862293204321304e-09
15.0,5.0,5.0,ER,exp,0.01,l2,2.652360515814983,2.730059100786468,2.7300860096795443,2.7018434949269787,2.319866077016286e-09
15.0,5.0,5.0,ER,gumbel,0.01,l2,3.5255638891097396,3.602496494676684,3.60252223356186,3.52893896198976,2.2688713130492033e-09
15.0,5.0,5.0,ER,uniform,0.01,l2,0.9271426820225634,1.012427398380847,1.01244465097594,0.8767649044390889,5.87411186359077e-09
20.0,5.0,5.0,ER,gauss,0.01,l2,1.8512386507467182,1.9099287019168991,1.9099678938191327,1.8289396506001898,8.853462851732274e-09
20.0,5.0,5.0,ER,exp,0.01,l2,2.0112956054000906,2.094968378755824,2.095014041469946,1.9883299927069409,9.556433866464431e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,4.200252620334543,4.259457741224151,4.259499514104126,3.6610513247075995,2.8904283411179676e-09
20.0,5.0,5.0,ER,uniform,0.01,l2,0.686280917214939,0.7506940314926102,0.7507063772704086,0.7430673049933176,4.9690598302731814e-09
2.0,10.0,10.0,ER,gauss,0.01,l2,0.30562679700779366,0.4097950462221438,0.41242242668352375,0.14817412683115644,7.248972977436097e-09
2.0,10.0,10.0,ER,exp,0.01,l2,0.1356997217800087,0.27068871943352163,0.27100194777133624,0.15785648030004396,2.5029116557107045e-09
2.0,10.0,10.0,ER,gumbel,0.01,l2,0.031059689716950153,0.15066879477077272,0.15112532142175358,0.13519251014138078,9.555382263215506e-09
2.0,10.0,10.0,ER,uniform,0.01,l2,0.039893306019818754,0.14501758608442034,0.1453509328888126,0.1244732775653936,8.165130793713615e-10
