n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,80.0,80.0,ER,gauss,0.0,l2,61.83553957877308,61.83553957877308,61.83554414500027,1.4724334956967622e-05,3.021995098606567e-09
2.0,80.0,80.0,ER,exp,0.0,l2,95.17985984081892,95.17985984081892,95.1798615503053,6.674580250709119e-06,5.8471982811170164e-09
2.0,80.0,80.0,ER,gumbel,0.0,l2,70.66325385945018,70.66325385945018,70.66325742425886,1.1410570494191886e-05,2.6701343358581653e-09
2.0,80.0,80.0,ER,uniform,0.0,l2,48.57979746637247,48.57979746637247,48.57979971939866,7.203317538531532e-06,2.1227464230832993e-09
2.0,80.0,10.0,ER,gauss,0.0,l2,21.911112795077166,21.911112795077166,21.911113005578855,2.489402452238237e-06,6.488477310995222e-09
2.0,80.0,10.0,ER,exp,0.0,l2,18.282996443449328,18.282996443449328,18.282999329090433,9.113194103467243e-06,7.596895557071548e-09
2.0,80.0,10.0,ER,gumbel,0.0,l2,25.97138348154416,25.97138348154416,25.97138836150045,1.5302701943619695e-05,3.124085878880578e-09
2.0,80.0,10.0,ER,uniform,0.0,l2,9.10214015790811,9.10214015790811,9.102140584992837,1.7296363947577966e-06,9.24212884001463e-09
5.0,80.0,80.0,ER,gauss,0.0,l2,35.90157592080685,35.90157592080685,35.901619248272155,0.00013658268754736987,9.308863013757218e-09
5.0,80.0,80.0,ER,exp,0.0,l2,21.218253950136045,21.218253950136045,21.304112874338347,0.2603558237527148,4.143885234952904e-09
5.0,80.0,80.0,ER,gumbel,0.0,l2,54.49629411565882,54.49629411565882,54.75384027419817,0.781198023238353,7.176993221946759e-09
5.0,80.0,80.0,ER,uniform,0.0,l2,13.963565860335576,13.963565860335576,13.964353409426211,0.002417434288887771,3.968750661442755e-09
5.0,80.0,10.0,ER,gauss,0.0,l2,8.166751062995388,8.166751062995388,8.166849269014746,0.00030838297987070503,4.4318397840470425e-09
5.0,80.0,10.0,ER,exp,0.0,l2,9.563642528075148,9.563642528075148,9.71664200986696,0.47215959609610236,5.531717306439532e-09
5.0,80.0,10.0,ER,gumbel,0.0,l2,18.698328497566262,18.698328497566262,18.7817522464991,0.2520431603337121,4.084697025064088e-09
5.0,80.0,10.0,ER,uniform,0.0,l2,3.6706731029166004,3.6706731029166004,3.7423996277024916,0.22108765009681675,3.787519631259784e-09
7.0,80.0,80.0,ER,gauss,0.0,l2,43.67778411103331,43.67778411103331,43.883872189412514,0.7824057690743756,6.42009467810567e-09
7.0,80.0,80.0,ER,exp,0.0,l2,37.981180852833646,37.981180852833646,38.308927236370494,1.068810976173747,8.096250780909031e-09
7.0,80.0,80.0,ER,gumbel,0.0,l2,55.63498132832264,55.63498132832264,56.306157863706076,2.304317172851773,1.1585996162466472e-08
7.0,80.0,80.0,ER,uniform,0.0,l2,8.112376747140813,8.112376747140813,8.133653614230195,0.1307674274201629,6.523322326756897e-09
