n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,80.0,80.0,ER,gauss,0.0,l2,64.2836251056311,64.2836251056311,64.28365744467672,0.00010163590420755663,2.5431887706872658e-09
2.0,80.0,80.0,ER,exp,0.0,l2,112.74477960834676,112.74477960834676,112.74479666458585,5.327258649932854e-05,1.846956365625374e-09
2.0,80.0,80.0,ER,gumbel,0.0,l2,139.9398753174259,139.9398753174259,139.93987903803279,1.1823052868301783e-05,2.727858827711316e-09
2.0,80.0,80.0,ER,uniform,0.0,l2,39.33388730435763,39.33388730435763,39.33390022652215,4.073927371209447e-05,1.6076171505119419e-09
2.0,80.0,10.0,ER,gauss,0.0,l2,23.597079825794793,23.597079825794793,23.59708155306771,5.47612887171028e-06,5.877538455933973e-09
2.0,80.0,10.0,ER,exp,0.0,l2,21.6328222230606,21.6328222230606,21.63282306219281,3.363707361801547e-06,4.096662564734288e-09
2.0,80.0,10.0,ER,gumbel,0.0,l2,24.04753003888114,24.04753003888114,24.047532813219323,8.730958524058583e-06,2.3555628558824537e-09
2.0,80.0,10.0,ER,uniform,0.0,l2,7.70042062575169,7.70042062575169,7.700422298379147,5.356215602325133e-06,5.7838178690872155e-09
5.0,80.0,80.0,ER,gauss,0.0,l2,25.560661715569353,25.560661715569353,25.674982119719697,0.34811259340006606,4.78163997286174e-09
5.0,80.0,80.0,ER,exp,0.0,l2,26.633678195978508,26.633678195978508,26.851375307847974,0.6693613068705679,6.598440904781455e-09
5.0,80.0,80.0,ER,gumbel,0.0,l2,57.06963003294541,57.06963003294541,57.4122123823103,1.0458687126812063,8.277467600237287e-09
5.0,80.0,80.0,ER,uniform,0.0,l2,19.444009888121503,19.444009888121503,19.44418575252328,0.0005454521707594272,5.930672841714113e-09
5.0,80.0,10.0,ER,gauss,0.0,l2,9.553268032382803,9.553268032382803,9.553540748511248,0.0008514310327777305,7.385338562926336e-09
5.0,80.0,10.0,ER,exp,0.0,l2,9.007828901679634,9.007828901679634,9.159891214450184,0.46996078571584743,5.514749545909581e-09
5.0,80.0,10.0,ER,gumbel,0.0,l2,16.449029749496642,16.449029749496642,16.44919197451752,0.0005055000175560244,5.696051630366128e-09
5.0,80.0,10.0,ER,uniform,0.0,l2,4.23838079038479,4.23838079038479,4.23846425651344,0.0002588251945755908,4.085734417458298e-09
7.0,80.0,80.0,ER,gauss,0.0,l2,36.13664231302694,36.13664231302694,36.394909032786295,0.9818256484246441,7.187026085375692e-09
7.0,80.0,80.0,ER,exp,0.0,l2,18.828982687348027,18.828982687348027,18.860493675513915,0.13945048745423738,7.938638191262726e-09
7.0,80.0,80.0,ER,gumbel,0.0,l2,37.67894438410075,37.67894438410075,38.12134143652778,1.6677540191417548,9.406349477103504e-09
7.0,80.0,80.0,ER,uniform,0.0,l2,11.802033211897264,11.802033211897264,11.831293060281286,0.13818593463847686,7.64981678003096e-09
7.0,80.0,10.0,ER,gauss,0.0,l2,10.57937277850108,10.57937277850108,10.619007528451851,0.18005201321479364,8.903342063604214e-09
7.0,80.0,10.0,ER,exp,0.0,l2,7.894101173762906,7.894101173762906,8.148847167190258,0.8507416433879669,7.137870738915808e-09
7.0,80.0,10.0,ER,gumbel,0.0,l2,17.278454601869715,17.278454601869715,17.664385144052552,1.280490634045514,8.78556249972462e-09
7.0,80.0,10.0,ER,uniform,0.0,l2,3.853620920510972,3.853620920510972,3.994225858130147,0.4792003581996269,5.30292254552478e-09
10.0,80.0,80.0,ER,gauss,0.0,l2,49.77261067484403,49.77261067484403,50.05147239434967,2.4889693571536804,7.468088369932957e-09
10.0,80.0,80.0,ER,exp,0.0,l2,59.43687512403437,59.43687512403437,59.46367618559762,0.6366275192942351,7.321347084143781e-09
10.0,80.0,80.0,ER,gumbel,0.0,l2,72.5516214540534,72.5516214540534,73.24763502874752,3.330465279238773,1.1798420018749312e-08
10.0,80.0,80.0,ER,uniform,0.0,l2,21.36634544946635,21.36634544946635,21.59545761742622,1.1100344867740635,6.769226956748753e-09
10.0,80.0,10.0,ER,gauss,0.0,l2,12.589813525983525,12.589813525983525,13.060187964264994,2.660491482196965,9.699220981929102e-09
10.0,80.0,10.0,ER,exp,0.0,l2,11.081013058965425,11.081013058965425,11.236405291606228,1.2189015007888384,5.5748046179360244e-09
10.0,80.0,10.0,ER,gumbel,0.0,l2,18.81255538427398,18.81255538427398,19.54580643294674,4.128262044300648,1.210992195410654e-08
10.0,80.0,10.0,ER,uniform,0.0,l2,4.606111063978788,4.606111063978788,5.00212208082436,1.6724226715515234,8.89956197624997e-09
12.0,80.0,80.0,ER,gauss,0.0,l2,26.36268752037413,26.36268752037413,26.53058457431483,1.928755756405674,5.794774438072636e-09
12.0,80.0,80.0,ER,exp,0.0,l2,39.437017496566426,39.437017496566426,41.4527773263331,8.38544998049498,2.0078644524801348e-08
12.0,80.0,80.0,ER,gumbel,0.0,l2,49.472792024132026,49.472792024132026,50.245737887614524,6.506832010326123,1.2433389429133967e-08
12.0,80.0,80.0,ER,uniform,0.0,l2,14.809387079505877,14.809387079505877,15.043592956106627,1.9499848557447201,6.844061317679007e-09
