n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
5.0,5.0,5.0,ER,gauss,0.1,l2,0.6761940653283532,1.3615268390455522,1.3615330812750839,1.2127703216058947,3.5333354020394836e-09
5.0,5.0,5.0,ER,exp,0.1,l2,0.835752825378029,1.4698515741033917,1.4698677170828987,1.4697931405380948,5.682073478396887e-09
5.0,5.0,5.0,ER,gumbel,0.1,l2,1.367132911644141,1.8927196608299872,1.8927407230797195,1.74095101596758,6.4903389329629135e-09
5.0,5.0,5.0,ER,uniform,0.1,l2,0.3603939748436215,0.5550818990133493,0.5550861850280726,0.5351888761216749,9.258525501820714e-09
10.0,5.0,5.0,ER,gauss,0.1,l2,2.115982563687813,2.636968767859544,2.637006639575558,2.5301342375728284,8.703070264459711e-09
10.0,5.0,5.0,ER,exp,0.1,l2,1.8680139582609003,2.4064468356846485,2.406482047920228,2.3846359947952056,8.391928929540882e-09
10.0,5.0,5.0,ER,gumbel,0.1,l2,4.231358843874605,5.124481700530488,5.124591638772347,3.9093245803441774,4.689098886956344e-09
10.0,5.0,5.0,ER,uniform,0.1,l2,0.6656762449500597,1.205912134827979,1.205936485609703,1.2058050179914344,6.978650546329845e-09
20.0,5.0,5.0,ER,gauss,0.1,l2,2.356278731365486,3.0776129027845185,3.0776455878510904,3.031258689098055,2.5567583605834443e-09
20.0,5.0,5.0,ER,exp,0.1,l2,2.1199766634013297,2.662301512377973,2.6623510578240643,2.4771365949156294,9.954440827186772e-09
20.0,5.0,5.0,ER,gumbel,0.1,l2,4.638737396024708,5.482046430519791,5.482152249005112,5.156523890990275,4.600401837251411e-09
20.0,5.0,5.0,ER,uniform,0.1,l2,0.9284393018227877,1.4584142197471084,1.4584262126707754,1.4297689249117083,4.89753482213473e-09
30.0,5.0,5.0,ER,gauss,0.1,l2,2.077213086925559,2.7251965091067722,2.725229043678999,2.701000069969712,8.06654476548374e-09
30.0,5.0,5.0,ER,exp,0.1,l2,1.5907381361891892,2.2627944690784463,2.262810934179789,2.245945437087078,5.7384843543673014e-09
30.0,5.0,5.0,ER,gumbel,0.1,l2,4.242282733421802,4.718379802827929,4.718407208356565,4.07442599402622,2.341176141840151e-09
30.0,5.0,5.0,ER,uniform,0.1,l2,0.8263103677189484,1.2778124669661124,1.2778219077247868,1.2483282781456748,4.345286797047265e-09
5.0,10.0,10.0,ER,gauss,0.1,l2,1.2322452886541284,2.42452060842842,2.424553613055268,2.1363954201774367,2.5692266092391947e-09
5.0,10.0,10.0,ER,exp,0.1,l2,4.914157905084124,6.540135364139358,6.540824165473545,5.286654774035368,3.711607021728014e-09
5.0,10.0,10.0,ER,gumbel,0.1,l2,1.385325144445582,3.219167228770355,3.2192767720489064,2.9592096457047914,4.680668297396551e-09
5.0,10.0,10.0,ER,uniform,0.1,l2,0.9223445829508577,1.717474352718551,1.7175094958523234,1.4991488652697582,2.651155739386013e-09
10.0,10.0,10.0,ER,gauss,0.1,l2,2.760863202983111,4.160563249384179,4.160587329210886,3.8121268156477695,2.194530779320303e-09
10.0,10.0,10.0,ER,exp,0.1,l2,3.2325302165830103,4.5423009630985876,4.542364837961794,3.7706888085625647,3.5742093729140834e-09
10.0,10.0,10.0,ER,gumbel,0.1,l2,3.181139051396899,4.82730722460474,4.827373251148701,4.270564860659004,3.6339109499294864e-09
10.0,10.0,10.0,ER,uniform,0.1,l2,1.9100025846189859,2.8065876758443844,2.8066320691707447,2.1610080402164593,2.979708924044644e-09
20.0,10.0,10.0,ER,gauss,0.1,l2,4.941903559764,6.362589364931263,6.3630805172143345,5.637496852904943,9.911127918371676e-09
20.0,10.0,10.0,ER,exp,0.1,l2,5.871527906643951,7.581220291997547,7.581349457155654,5.2443494516159515,5.0826205466592e-09
20.0,10.0,10.0,ER,gumbel,0.1,l2,6.131040352406107,7.673150137226154,7.673240599245613,6.974885102357825,4.2535166500101695e-09
20.0,10.0,10.0,ER,uniform,0.1,l2,1.751135007220733,2.6017318690936415,2.6017601894537075,2.5225254492357365,7.526002931967923e-09
30.0,10.0,10.0,ER,gauss,0.1,l2,5.016687480956358,6.231016470930717,6.231063983782306,5.726859904334624,3.082623933892137e-09
30.0,10.0,10.0,ER,exp,0.1,l2,4.787162324000508,6.15415398322524,6.154555673853189,4.87526845010167,8.96315377474366e-09
30.0,10.0,10.0,ER,gumbel,0.1,l2,6.577190077656921,8.117784730627836,8.11793794311972,7.1312921192982905,5.535566671710512e-09
30.0,10.0,10.0,ER,uniform,0.1,l2,2.578099490529527,3.394411186971161,3.394453905904101,2.5044980592864556,2.9229756393078787e-09
5.0,20.0,20.0,ER,gauss,0.1,l2,5.090753778748367,8.310390037013203,8.641643702517813,6.2887690523226905,8.139455331956924e-09
5.0,20.0,20.0,ER,exp,0.1,l2,7.501463987671574,10.269304668957489,10.269644318912809,4.110198586650752,2.6063382563279447e-09
5.0,20.0,20.0,ER,gumbel,0.1,l2,2.524919748515585,5.841867769550744,5.842157748837181,4.808238638005185,7.615501118607426e-09
5.0,20.0,20.0,ER,uniform,0.1,l2,1.8006133165730862,3.4524269785490707,3.4556869750369548,2.837488374566555,2.553427691509569e-09
10.0,20.0,20.0,ER,gauss,0.1,l2,5.394971178494315,8.994133136754355,8.994443298414517,6.5243832369738595,7.876060692524334e-09
10.0,20.0,20.0,ER,exp,0.1,l2,5.026014019681736,8.580251842619997,8.580408773981743,6.813093406001582,5.602345254374086e-09
10.0,20.0,20.0,ER,gumbel,0.1,l2,8.027300175449668,12.564446171180514,12.564934095147084,8.391595645255215,9.878501572302412e-09
10.0,20.0,20.0,ER,uniform,0.1,l2,3.1460047162322393,4.934915999347018,4.936478768397609,4.032563160520805,1.7679191444130993e-09
20.0,20.0,20.0,ER,gauss,0.1,l2,7.864714491222123,11.019287341532593,11.03055134912544,9.164338903425126,4.7463686314586084e-09
20.0,20.0,20.0,ER,exp,0.1,l2,6.515180441750797,9.365074965840995,9.366056501794123,7.6694747335663305,4.430656730392002e-09
20.0,20.0,20.0,ER,gumbel,0.1,l2,11.889881413891104,16.57775032314435,16.57888759257621,13.325513842781968,4.769212580413296e-09
20.0,20.0,20.0,ER,uniform,0.1,l2,3.79178858274957,5.8354423345762125,5.837923299605826,4.857499465434599,7.044096861363869e-09
30.0,20.0,20.0,ER,gauss,0.1,l2,8.816346881627144,11.585041146715268,11.586347793745954,10.220058352144093,5.112038792276508e-09
30.0,20.0,20.0,ER,exp,0.1,l2,12.112260387979257,15.31502995364797,15.315510035859338,11.095889478993497,3.0986520016540453e-09
30.0,20.0,20.0,ER,gumbel,0.1,l2,14.392740710698718,17.789463136989365,17.790206744341013,13.414965915135385,3.856442276628513e-09
30.0,20.0,20.0,ER,uniform,0.1,l2,4.088108827785744,6.016745511224485,6.016886382305415,5.257076297166083,5.307938977239246e-09
5.0,30.0,30.0,ER,gauss,0.1,l2,8.472007699076505,12.175759950046398,12.439811131105639,6.454154435563727,7.267065171845388e-09
5.0,30.0,30.0,ER,exp,0.1,l2,4.988674667608649,8.170351162370139,8.170727372872477,4.352956835580111,8.674220453031012e-09
5.0,30.0,30.0,ER,gumbel,0.1,l2,7.570667887514269,11.797297477199344,11.817680575137198,6.016847802583009,6.384841100270933e-09
