n,d,s0,graph_type,sem_type,lambda1,loss_type,loss_est,loss_l1,obj_aug,obj_dual,h
2.0,5.0,5.0,ER,gauss,0.01,l2,0.011934392416637792,0.09969139274386288,0.09969278201029111,0.09968703039739632,5.271179048804697e-09
2.0,5.0,5.0,ER,exp,0.01,l2,0.011649222187580466,0.08895190731903212,0.08895360913981065,0.08894586496722408,5.834073668609108e-09
2.0,5.0,5.0,ER,gumbel,0.01,l2,0.035371431097208104,0.08280463890642348,0.08280500206144373,0.058846038275950786,2.695013989750805e-09
2.0,5.0,5.0,ER,uniform,0.01,l2,0.013940607762681521,0.07203658341860811,0.07203844083091819,0.07202969179970535,6.094936111367133e-09
5.0,5.0,5.0,ER,gauss,0.01,l2,0.7569876790068903,0.8814241544349856,0.8814434020256454,0.7349211709615248,6.2044485105161584e-09
5.0,5.0,5.0,ER,exp,0.01,l2,0.580033310036742,0.6653669869295198,0.6653828880555185,0.6653214232262551,5.6393485436956325e-09
5.0,5.0,5.0,ER,gumbel,0.01,l2,4.551197852907925,4.672310518185042,4.6723497258515545,1.797872055219708,2.8002737906263064e-09
5.0,5.0,5.0,ER,uniform,0.01,l2,0.2713308573467914,0.3806176693191049,0.38062537330948343,0.3792900587506546,3.925300084972605e-09
7.0,5.0,5.0,ER,gauss,0.01,l2,2.1681133546911187,2.2699377902821927,2.2699670139411987,2.1903622323206684,7.645084565410798e-09
7.0,5.0,5.0,ER,exp,0.01,l2,0.6799339040974296,0.8002940264144803,0.8003022958284751,0.7846018983541536,4.066795789015032e-09
7.0,5.0,5.0,ER,gumbel,0.01,l2,2.818598712701963,2.9165728283465633,2.9166107174258755,2.802667600174427,8.705065113190358e-09
7.0,5.0,5.0,ER,uniform,0.01,l2,0.436830584415662,0.5210704060736976,0.521074837639571,0.5208509423209875,2.9771012322044044e-09
10.0,5.0,5.0,ER,gauss,0.01,l2,2.304913101194966,2.4015690532778864,2.401614968998391,2.122051776509569,9.582872273483645e-09
10.0,5.0,5.0,ER,exp,0.01,l2,2.1036666157044825,2.178321776674614,2.1783703386175226,1.676224053634711,9.855145144399557e-09
10.0,5.0,5.0,ER,gumbel,0.01,l2,5.024818356388517,5.100738423810532,5.100859681506709,5.037675881024993,4.924585184085117e-09
10.0,5.0,5.0,ER,uniform,0.01,l2,0.6015186481235149,0.6638303217542312,0.6638389926623663,0.6479098213495704,4.1643506420996346e-09
15.0,5.0,5.0,ER,gauss,0.01,l2,2.649580902326294,2.7170357557032925,2.7170823259008987,2.607484170339389,9.650927168536327e-09
15.0,5.0,5.0,ER,exp,0.01,l2,1.1875388955827368,1.2767828134644825,1.2768017599931787,1.2195643280242736,6.155733700552446e-09
15.0,5.0,5.0,ER,gumbel,0.01,l2,2.4643571491720873,2.5998032638980315,2.5998456578380105,2.599680695897489,9.208033446839181e-09
15.0,5.0,5.0,ER,uniform,0.01,l2,0.6728326291314198,0.7273460651802588,0.7273554537281637,0.6948220935893419,4.333254643995588e-09
20.0,5.0,5.0,ER,gauss,0.01,l2,2.3274249252261496,2.385007759003382,2.3850444109862203,2.2266746631364414,8.561773512383297e-09
20.0,5.0,5.0,ER,exp,0.01,l2,2.5683489450837333,2.6308460915158967,2.630885391360291,2.5624413763426652,2.8035636034928757e-09
20.0,5.0,5.0,ER,gumbel,0.01,l2,4.913921696138274,5.042372805352985,5.0424170452878485,5.0320975139253274,2.9745566010319635e-09
20.0,5.0,5.0,ER,uniform,0.01,l2,0.7777715443387805,0.8625077223741414,0.8625161139618436,0.7932978689241921,4.096727401758926e-09
2.0,10.0,10.0,ER,gauss,0.01,l2,0.05740098490153704,0.17499175932872332,0.17548544904507157,0.13393737694326543,9.936696798718003e-09
2.0,10.0,10.0,ER,exp,0.01,l2,0.3471928426693404,0.44877136049379673,0.45123414538392176,0.18536535977095647,2.219362471578279e-09
2.0,10.0,10.0,ER,gumbel,0.01,l2,0.06633169412978497,0.17704220838868956,0.17773749741201547,0.13387031295509402,3.729045516820406e-09
2.0,10.0,10.0,ER,uniform,0.01,l2,0.03986737519884302,0.1065604366698881,0.1065691114546798,0.08192481644124362,4.16528145308348e-09
5.0,10.0,10.0,ER,gauss,0.01,l2,1.354354536471381,1.6065918858681112,1.6066361116224113,1.0365348331632602,9.404866219142605e-09
5.0,10.0,10.0,ER,exp,0.01,l2,0.3877164917779288,0.6893489530979077,0.689356056184307,0.5669400362821613,3.7691076926194e-09
5.0,10.0,10.0,ER,gumbel,0.01,l2,1.3234174317480079,1.6516400060824923,1.6516639654905656,1.1358587360836243,6.922341810877697e-09
5.0,10.0,10.0,ER,uniform,0.01,l2,0.36917060856443035,0.5720354129768063,0.5720472161926277,0.45491666856598634,4.858645041849741e-09
7.0,10.0,10.0,ER,gauss,0.01,l2,0.9747161440794742,1.356469672681715,1.3564874732932108,1.3055902469060958,5.966676042135077e-09
7.0,10.0,10.0,ER,exp,0.01,l2,0.9888105781148846,1.278319397938231,1.2783447348862096,1.114173230634508,7.118559963714688e-09
7.0,10.0,10.0,ER,gumbel,0.01,l2,1.3071756263668668,1.7024384795822063,1.702456998205439,1.4926520728620365,6.08582340078101e-09
7.0,10.0,10.0,ER,uniform,0.01,l2,0.6334424597336588,0.8758264188453286,0.8758469287137635,0.795274446269398,6.4046652425986395e-09
10.0,10.0,10.0,ER,gauss,0.01,l2,2.412551513350022,2.8269512113082556,2.826999150332154,2.603353789653357,9.791733646125067e-09
10.0,10.0,10.0,ER,exp,0.01,l2,3.2387256926757155,3.5072391877847364,3.5072653517153873,3.274832243750917,2.287528388933424e-09
10.0,10.0,10.0,ER,gumbel,0.01,l2,3.0615079197237063,3.532094846386456,3.532135431505788,2.35202439774642,9.009452739405788e-09
10.0,10.0,10.0,ER,uniform,0.01,l2,1.0138064341636457,1.2472297899545892,1.2472498209391758,1.0813994344347464,6.3294525176615934e-09
15.0,10.0,10.0,ER,gauss,0.01,l2,3.341970069759882,3.655646344505716,3.655677848956963,3.1086650581550814,2.510157415258618e-09
15.0,10.0,10.0,ER,exp,0.01,l2,4.0983885946540815,4.325568166622361,4.325623415184232,3.5042462621183668,3.324110764424404e-09
15.0,10.0,10.0,ER,gumbel,0.01,l2,5.779894153964601,6.046862163135422,6.046933627911651,5.305106147498494,3.780602497727159e-09
15.0,10.0,10.0,ER,uniform,0.01,l2,1.3495438855088242,1.5501967732686983,1.550220533690805,1.244263416214124,6.893536408369982e-09
20.0,10.0,10.0,ER,gauss,0.01,l2,4.076562939933527,4.2986854158619705,4.29872084633598,3.354109058814747,2.661971976181121e-09
20.0,10.0,10.0,ER,exp,0.01,l2,3.370919136363601,3.684219903688045,3.684465344480933,3.593581819464835,7.006294211464592e-09
20.0,10.0,10.0,ER,gumbel,0.01,l2,6.7464737506339665,6.999035654414684,6.999132091232314,6.226271963255042,1.3887895278230644e-09
20.0,10.0,10.0,ER,uniform,0.01,l2,1.4679572482780774,1.6093775343028678,1.60958993255893,1.384853003887793,6.517641537584495e-09
2.0,20.0,20.0,ER,gauss,0.01,l2,2.934449115484532,3.0782420506021126,3.2027304721093546,0.5351309799262534,4.989757940165873e-09
2.0,20.0,20.0,ER,exp,0.01,l2,7.380995328753462,7.521074471652005,7.815688917931035,1.0667761853589672,7.676124624822478e-09
2.0,20.0,20.0,ER,gumbel,0.01,l2,0.9139413300435609,1.0423604303794907,1.1457311899412246,0.4715448753712409,4.54688375839396e-09
2.0,20.0,20.0,ER,uniform,0.01,l2,0.6655533020052737,0.7613623496478282,0.7613966354136879,0.14819029363070796,8.280792940240644e-09
5.0,20.0,20.0,ER,gauss,0.01,l2,1.9549965941766256,2.389986801761908,2.390012351208931,0.688216272101566,2.2605064486924675e-09
5.0,20.0,20.0,ER,exp,0.01,l2,2.8325452381542204,3.353750710131381,3.3537696713169427,0.7689130759154118,1.9473667123293126e-09
5.0,20.0,20.0,ER,gumbel,0.01,l2,3.0300926093317644,3.5159430979831363,3.5160088922182813,0.8559828029043688,3.6275125125939667e-09
5.0,20.0,20.0,ER,uniform,0.01,l2,1.8982496371303577,2.3264306172180564,2.326467818240202,0.6191115166076218,8.625661962469167e-09
7.0,20.0,20.0,ER,gauss,0.01,l2,5.392446789127762,5.9788837822728125,5.9789548299429525,1.7688056576117335,3.7695535581860895e-09
7.0,20.0,20.0,ER,exp,0.01,l2,4.110890896886622,4.875014426464703,4.875080086609224,1.420997898551244,3.6238141376543354e-09
7.0,20.0,20.0,ER,gumbel,0.01,l2,3.2139905340569754,3.9333066996340755,3.934816475171164,2.1670966197373813,1.737685551006507e-09
7.0,20.0,20.0,ER,uniform,0.01,l2,1.732409625797981,2.185813871164402,2.1858188016263007,0.8850717858986128,9.93021842532471e-09
10.0,20.0,20.0,ER,gauss,0.01,l2,6.693874807235243,7.5083034564479645,7.508416365641139,2.7635345265167857,4.752035209776295e-09
10.0,20.0,20.0,ER,exp,0.01,l2,3.123680579429367,3.8946535888522287,3.894692026339796,2.097791246466914,2.7726336782052385e-09
10.0,20.0,20.0,ER,gumbel,0.01,l2,4.323097039570572,5.079396794278366,5.0893672423889385,3.038385762569618,4.46552306243575e-09
10.0,20.0,20.0,ER,uniform,0.01,l2,2.8454097935004983,3.394483651195338,3.3945181055639635,1.2169126328532878,8.301128673338098e-09
15.0,20.0,20.0,ER,gauss,0.01,l2,5.092465598244791,6.001053929110443,6.001107161727095,4.022545185763681,3.26290106045235e-09
15.0,20.0,20.0,ER,exp,0.01,l2,3.2140605202701766,4.2771755400561595,4.2772226597540275,2.683641387125091,9.70769775676672e-09
15.0,20.0,20.0,ER,gumbel,0.01,l2,7.503763432037788,8.450636690830569,8.45076089436218,5.351879437962574,4.984045176570362e-09
15.0,20.0,20.0,ER,uniform,0.01,l2,3.3131938762972273,3.955650477625576,3.956049071254334,2.0303626161716823,8.928534356300588e-09
20.0,20.0,20.0,ER,gauss,0.01,l2,6.25826344300951,7.016750181261864,7.016825735984301,5.124578892149437,3.887279831360502e-09
20.0,20.0,20.0,ER,exp,0.01,l2,13.170673496636319,14.019825264634177,14.019944778469197,5.099314563795819,4.8890456127992366e-09
20.0,20.0,20.0,ER,gumbel,0.01,l2,11.619705753453822,12.63338556918074,12.633524575237345,8.994143393108759,5.272685399404509e-09
20.0,20.0,20.0,ER,uniform,0.01,l2,2.2754080973437616,2.839558532614927,2.8395851865975548,2.1635952930744287,2.3088517764335847e-09
2.0,5.0,5.0,ER,gauss,0.1,l2,0.13597279161306075,0.4232895535168201,0.42329352964323413,0.4056468192153491,8.91754048382154e-09
2.0,5.0,5.0,ER,exp,0.1,l2,0.18967574982585306,0.41794490724594113,0.4179512177576907,0.4178942627043767,3.5526079855685566e-09
2.0,5.0,5.0,ER,gumbel,0.1,l2,0.13739589594997687,0.8600029036102745,0.8600161909157135,0.8538808917568085,5.1550568258562635e-09
2.0,5.0,5.0,ER,uniform,0.1,l2,0.30367887878738814,0.6528790359629912,0.652888965906053,0.5459675282836127,4.456443214451156e-09
5.0,5.0,5.0,ER,gauss,0.1,l2,0.8002256559080578,1.3948612556849538,1.3948737067076433,1.302151734902008,4.990194923948366e-09
5.0,5.0,5.0,ER,exp,0.1,l2,1.2263754381937753,2.1303766902455763,2.1304034356844803,2.1302952803087036,2.3128094994717685e-09
5.0,5.0,5.0,ER,gumbel,0.1,l2,1.784269585522682,2.372246771251712,2.372286520460492,2.11858470433785,2.8195463741553795e-09
5.0,5.0,5.0,ER,uniform,0.1,l2,0.4128404296467911,0.49411872755976166,0.49412216015593574,0.44073915063801566,2.620151207111121e-09
7.0,5.0,5.0,ER,gauss,0.1,l2,1.874516153587204,2.7470297582046284,2.747078753400278,2.5477459049441817,9.899009612013288e-09
7.0,5.0,5.0,ER,exp,0.1,l2,1.320401499524909,1.8474918730346233,1.847528132116235,1.8312284705122326,2.6929196650371523e-09
7.0,5.0,5.0,ER,gumbel,0.1,l2,2.526698783858338,3.639482069326113,3.6395268359040136,3.6227668794429384,2.9922091471235035e-09
7.0,5.0,5.0,ER,uniform,0.1,l2,0.7020969874092797,1.0945858926467504,1.0945941549285043,0.9458510748578537,4.065041636636124e-09
10.0,5.0,5.0,ER,gauss,0.1,l2,1.327559377886896,2.029995860133283,2.0300208503080404,1.993054298516809,7.069678176208072e-09
10.0,5.0,5.0,ER,exp,0.1,l2,1.8061250760180636,2.490698498127256,2.4907289574324847,2.4501785769669344,7.805037505193013e-09
10.0,5.0,5.0,ER,gumbel,0.1,l2,1.7461345975999667,2.1529491241425305,2.1529962228649997,2.152732852151826,9.70553681867159e-09
10.0,5.0,5.0,ER,uniform,0.1,l2,0.8208967761580772,1.3134849386467455,1.3135018575316686,1.3120397930274623,1.83950454868409e-09
15.0,5.0,5.0,ER,gauss,0.1,l2,2.0638367072929955,2.6360386240163622,2.6360786314372175,2.5006878017713365,8.945101548363255e-09
15.0,5.0,5.0,ER,exp,0.1,l2,2.980424417177905,3.822615899470757,3.8226408231717213,3.790831130133592,2.2326531734506716e-09
15.0,5.0,5.0,ER,gumbel,0.1,l2,2.7561453982206303,3.3346125376276854,3.334677333226013,3.295540574321052,3.599877729243417e-09
15.0,5.0,5.0,ER,uniform,0.1,l2,0.7987845551689885,1.3858073151960983,1.385822439978778,1.3197468095461184,5.499960487043154e-09
20.0,5.0,5.0,ER,gauss,0.1,l2,2.1238876086570038,2.72907523568256,2.729114939513113,2.6322070975641063,8.911097637565035e-09
20.0,5.0,5.0,ER,exp,0.1,l2,3.33685559171291,3.9931001039769027,3.993127299801555,3.921803901961815,7.375069444037763e-10
20.0,5.0,5.0,ER,gumbel,0.1,l2,3.099318497754492,3.732709108256253,3.7327635073658847,3.67357625351099,3.298457507128205e-09
20.0,5.0,5.0,ER,uniform,0.1,l2,0.9177687984622452,1.2978820895976666,1.2978945713188286,1.1925578128024,4.99634289496953e-09
2.0,10.0,10.0,ER,gauss,0.1,l2,0.29320793879358814,0.8026359994767349,0.8026652560774848,0.7254312913202248,7.649392230746344e-09
2.0,10.0,10.0,ER,exp,0.1,l2,0.2947451163333731,1.0683863262127682,1.0685097326239843,0.9296900663050106,4.9680259905926505e-09
2.0,10.0,10.0,ER,gumbel,0.1,l2,0.3101881261185521,0.9121212414618465,0.9121963548979665,0.7958069501560905,3.87591114758834e-09
2.0,10.0,10.0,ER,uniform,0.1,l2,0.37236701421353546,0.9163920504055695,0.916413139653707,0.6801171455789147,6.4944973843239495e-09
5.0,10.0,10.0,ER,gauss,0.1,l2,1.4644227755497208,3.0409717914442242,3.0411745087141857,2.8121382947903677,6.36737418346911e-09
5.0,10.0,10.0,ER,exp,0.1,l2,1.1201015218529333,2.85036742808945,2.85039305762738,2.6673226276626467,2.2640467278733922e-09
5.0,10.0,10.0,ER,gumbel,0.1,l2,1.3307450701197723,3.211478973915395,3.2115172870442414,2.853216459813004,2.768144824472074e-09
5.0,10.0,10.0,ER,uniform,0.1,l2,1.1418512665901148,2.0104531220564854,2.0104978012930808,1.5994974277650535,9.452961080569366e-09
7.0,10.0,10.0,ER,gauss,0.1,l2,2.129448870119112,3.722632850128712,3.7226676479740095,3.469705939474606,2.638099516616421e-09
