loss_est,loss_l1,obj_aug,obj_dual,h
3.1274355882965867,0.0,0.0,0.0,0.0
1.2776676177982849,1.2776676177982849,1.2776875416759617,1.277761670661958,6.3125078497705545e-09
1.2776671696871744,1.2776671696871744,1.2776868492190636,1.277760480513214,6.273680241974944e-09
1.27770002442093,1.27770002442093,1.2777202368891458,1.2777954717292328,6.3580607445601345e-09
1.2777234849497812,1.2777234849497812,1.2777434126850082,1.2778177506920312,6.313118916523308e-09
1.2777676473452277,1.2777676473452277,1.2777875307635735,1.27786181508665,6.3060952015803196e-09
1.2582406344235262,1.2582406344235262,1.2582560343874059,1.2582961505186916,1.7549908193359443e-09
1.2777074213005015,1.2777074213005015,1.2777272620178453,1.2778014107684714,6.299320176594847e-09
1.2776434734263535,1.2776434734263535,1.2776635523475692,1.277737987563838,6.337021574154278e-09
1.2777827640348605,1.2777827640348605,1.277802719703606,1.2778772879461797,6.317542045053415e-09
1.2776636594264312,1.2776636594264312,1.2776833922864168,1.2777569502174473,6.282174780380956e-09
1.27767349776358,1.27767349776358,1.2776930588099,1.2777663305612479,6.25476559434901e-09
1.2777172848293825,1.2777172848293825,1.277737382058345,1.2778121729464327,6.339909930375143e-09
1.2776942579056583,1.2776942579056583,1.27771458553483,1.2777901947319703,6.376147609898908e-09
1.2777096451999506,1.2777096451999506,1.2777295462315432,1.2778038627123678,6.308887634531857e-09
1.2776588519934917,1.2776588519934917,1.2776791541011685,1.277754546881469,6.3721437015829e-09
1.2776901613933014,1.2776901613933014,1.2777096393090215,1.277782581540086,6.241460681621902e-09
1.2777554717259847,1.2777554717259847,1.2777758100259435,1.2778513700242085,6.377820938041623e-09
1.2777198042267373,1.2777198042267373,1.2777397533422508,1.2778140704996446,6.316504652659205e-09
1.2776587919476134,1.2776587919476134,1.2776784068734155,1.2777518276550495,6.2633738195927435e-09
1.2777953590316966,1.2777953590316966,1.277815428340746,1.277890363608897,6.33550456541343e-09
1.2776901975875012,1.2776901975875012,1.2777098912082998,1.2777835669348676,6.275925557019946e-09
1.2776942433571918,1.2776942433571918,1.277714092064886,1.2777882276892247,6.300588495378179e-09
1.2777574823265097,1.2777574823265097,1.2777777586346097,1.2778531874064465,6.368093607989067e-09
