loss_est,fro_dist
2.465623726894015,0.0
0.31724977728658854,12.85505276813348
0.3054857203050287,13.451073094655346
0.31406816149507355,12.944997052531548
0.30765961625145494,14.909566016436377
0.3088322710830113,13.029696077969067
0.3075450948725915,13.006504491198951
0.30675931338631085,13.302066747305577
0.3068642422031571,13.318331425199881
0.30898900930229484,13.137529553597885
0.31121052734314814,13.593621869834887
0.3112031921700682,12.971291438702494
0.3103495596402106,13.039815410188533
0.3080755952281417,13.186901771177743
0.3090747463908012,13.115713066623684
0.3114131805893292,12.987365752596476
0.31023650194751284,12.914648870908001
0.31507200388542067,12.898495574512726
0.31288697712105207,12.946053871715819
0.3077423236541454,13.640036475654263
0.3070422952016425,13.146850475020516
0.31003969758761485,13.0718110071869
0.30805793546609334,13.111749502923534
0.31245248237155515,11.653800526816957
0.309490344751263,13.523496108087675
0.31085509644114223,13.067125839840577
0.31089359058312954,13.491597043866658
0.3167847403829746,12.984901431888586
0.3116610671690264,13.048030280690858
0.30980652289666455,13.056543195804815
0.30857047549679095,13.120956437599618
0.3086994353163673,12.024478799159473
0.3196292584335259,12.934885581090892
0.3076542238289829,13.166048824142505
0.30849960096300744,13.109467293025642
0.3132579265793145,12.892891459867254
0.3114000306788809,12.940188364308767
0.3109489691340921,12.977959433323127
0.3126304321103507,11.883242245502881
0.3082084045260769,13.169354228575278
0.3185865216707614,12.812446146234745
0.3098882961152694,12.388712747332006
0.3076860479340976,12.904976820275833
0.31234982938486,13.006235704316532
0.31614027864458055,13.911883579505922
0.3162423837260311,12.562420268178366
0.31096793286270646,12.983327296258558
0.3117661584884295,12.856676483037287
0.30905427431428084,14.267156483338686
0.31242125048792635,12.795981550872398
0.31367757881212444,12.661597957780964
0.3129894214256984,12.941571022021057
0.31307352159315294,13.073922287530564
0.31031191537391445,13.082744800047628
0.3067516365713592,13.1650320467981
0.3122615446491987,12.978549014730564
0.3095588129973893,13.35965810639788
0.30949758918810355,13.09831084805647
0.31400265745554035,12.935561596575154
0.31508866609113584,13.158584875442159
0.31296996905510843,12.945172959680846
0.30867757183582845,13.24921861246725
0.3058397821869619,13.209021317505542
0.3105080559827254,14.25274057188753
0.30851473477520563,13.173131422487273
0.31083920839537205,13.024334250456988
0.3148221349109434,13.104635271997456
0.30996351525460275,12.834834634989026
0.3104069433687948,12.978438090969766
0.31542404576340144,12.918901864385843
0.311369524914715,14.172279693932905
0.309624561755623,13.034764394120385
0.3100030057701687,12.63625192856868
0.30757203418673495,13.591306655635059
0.3087600665562046,13.421758727170007
0.3130120301804444,14.090286675156568
0.3189995496379088,12.770978866852952
0.31237597543360895,12.826809789060587
0.3166955799605967,11.804368113953576
0.3109839144257436,12.761434045373958
0.3108312775450381,13.167583406914735
0.30797880496922536,13.170878242509684
0.31480821289885563,12.922892275556434
0.3161341630965704,12.900464687117115
0.309552064520135,12.054245388770779
0.3127748188026733,12.924652530537376
0.3106695995116201,13.015651066074492
0.30940289514895125,13.090309350310706
0.307864760748823,13.130564550883804
0.3074490304851335,13.153834250400712
0.31366270650428507,12.984969730612095
0.31548193174518113,12.885164912938803
0.31126822117901615,13.102932948666982
0.3059951748861239,13.241452050801682
0.31427286913386404,12.88818181161899
0.3148819646332312,12.912950937330773
0.31857423007605923,12.734533343681823
0.3111730188058618,12.960171090887718
0.31553422473187304,12.861731407934391
0.3132478061676671,12.970787201441803
0.31246846942022716,13.377148440807005
0.3110663605128654,13.111473826596646
