loss_est,loss_l1,obj_aug,obj_dual,h,fro_dist
22.921240181685594,0.0,0.0,0.0,0.0,0.0
8.580566139749335,8.580566139749335,8.580682445227003,8.581116917737274,4.822975796514584e-09,15.627487503299172
8.5805730230999,8.5805730230999,8.580690116731535,8.581127117828364,4.8392898577276355e-09,18.46739982476745
8.580419512338779,8.580419512338779,8.580534909575169,8.580966538992783,4.804107334166474e-09,18.433014152356105
8.548636192768468,8.548636192768468,8.548748249989611,8.549166979579013,4.73407268941628e-09,18.401265748858677
8.58073902962375,8.58073902962375,8.580856341359164,8.58129413554181,4.8437946986723546e-09,18.57752214552332
8.549055509439466,8.549055509439466,8.549168382000326,8.54959025698519,4.7512642709079955e-09,18.651686049243036
8.580707007899093,8.580707007899093,8.580824510900124,8.581262792255659,4.847741763569502e-09,18.8305671491587
8.580447678523212,8.580447678523212,8.580565595576132,8.581005290229921,4.856275381825981e-09,18.327070606071008
8.548597867873202,8.548597867873202,8.548709955706661,8.54912851968038,4.734719283305822e-09,18.510900085663376
8.548737012624512,8.548737012624512,8.548851730548343,8.549277906578938,4.789946217442775e-09,18.805072756519657
8.580554757016289,8.580554757016289,8.580672219547605,8.581110906233857,4.846906875854984e-09,18.225250620321074
8.548871323878512,8.548871323878512,8.548983637228055,8.549402267022131,4.739479919635414e-09,18.31844933152177
8.580397755729548,8.580397755729548,8.580513429797852,8.580946152298738,4.80986628303981e-09,18.436901446866333
8.580527578827173,8.580527578827173,8.580643807896847,8.581078181239766,4.821391286213839e-09,18.394082112914738
8.58047905446985,8.58047905446985,8.580597248422551,8.581036718337492,4.861973934566777e-09,18.415636330688706
8.580501302793458,8.580501302793458,8.58062145998531,8.581067247173587,4.90218710069712e-09,18.288709699890024
8.580465838234016,8.580465838234016,8.58058316081111,8.58102055367298,4.844018519634119e-09,18.550360624058804
8.58044597149845,8.58044597149845,8.580564512205523,8.581005524169157,4.8691006782064505e-09,18.051014091920408
8.580451594166222,8.580451594166222,8.580568024589043,8.581003338588202,4.825565724786429e-09,18.58522294231328
8.580435823998876,8.580435823998876,8.580553716898896,8.580993029113483,4.855778001910949e-09,18.31456515916431
8.549110865159173,8.549110865159173,8.549224113440747,8.54964605353068,4.759165506129648e-09,18.45498690540967
8.58032208743494,8.58032208743494,8.580437070982347,8.580867133368407,4.795488450781704e-09,17.97569955501117
8.580540289754364,8.580540289754364,8.580657464893156,8.581094499866563,4.840973844011387e-09,18.31856519885774
8.58045617996918,8.58045617996918,8.58057365369355,8.581012233535233,4.847137802244106e-09,18.54048945709197
8.580526317046239,8.580526317046239,8.580643914790873,8.581082819406925,4.849695756092842e-09,18.43671758371714
8.58055148298357,8.58055148298357,8.580668458016234,8.581105522732903,4.836838485289263e-09,17.966516560590684
8.580390689407043,8.580390689407043,8.58050955901383,8.580951376125427,4.8758508341961715e-09,18.528578191971988
8.580525647797668,8.580525647797668,8.580644528491113,8.581086311422958,4.876078207871615e-09,18.4346147175384
8.580421728071558,8.580421728071558,8.58054111722697,8.580984001346597,4.886494764377858e-09,18.47390671983836
8.580669514003539,8.580669514003539,8.580784835472148,8.581217784181211,4.802529929293087e-09,19.167590996438765
8.580485335452773,8.580485335452773,8.580601430098508,8.581035490486915,4.81860240597598e-09,18.51410840706251
8.580615469332251,8.580615469332251,8.580732097679183,8.581168354443212,4.829665556371765e-09,18.535106589417904
8.580482015979836,8.580482015979836,8.580599079010623,8.581034931287544,4.838657474692809e-09,18.541247985216383
8.580388016708149,8.580388016708149,8.580504316874135,8.58093935907506,4.822865662390541e-09,18.111809023310585
8.580597740849907,8.580597740849907,8.580715610979457,8.58115468684842,4.855309043705347e-09,17.773972319904203
8.580483093369995,8.580483093369995,8.580599145906527,8.581033112495954,4.817728438410995e-09,17.706230551442882
8.58056423267656,8.58056423267656,8.58068269728236,8.5811235604037,4.867537484187778e-09,18.602071671090634
8.580604043879589,8.580604043879589,8.58072118634333,8.58115895015305,4.840298828412415e-09,18.368481551203672
8.580339749046136,8.580339749046136,8.58045526698213,8.580887576632579,4.806619102737386e-09,18.391043635558955
8.548973363031102,8.548973363031102,8.549086622134023,8.549509283222928,4.759392879805091e-09,19.33732764087241
8.580496064579432,8.580496064579432,8.580612342985926,8.581047288003909,4.822414467753333e-09,18.353073736275153
8.580591014727638,8.580591014727638,8.58070814601412,8.581145437413117,4.840067902023293e-09,18.363018723983622
8.58041825086614,8.58041825086614,8.580535450428208,8.580971976295462,4.841478329353777e-09,18.363454473112544
8.580465462176763,8.580465462176763,8.580582143720859,8.581017666532155,4.830766897612193e-09,18.577603498302302
8.580637695582586,8.580637695582586,8.580752716614443,8.581183645911425,4.79627004779104e-09,18.126549481860973
8.580479626197407,8.580479626197407,8.580596885452415,8.581034120599348,4.8427111210003204e-09,17.77490058978773
8.580759656613491,8.580759656613491,8.5808775029399,8.581316939397112,4.8548187692176725e-09,18.445340063737323
8.580571890089258,8.580571890089258,8.580690506575959,8.58113194243032,4.870656766797765e-09,18.50591968940939
8.548852387032404,8.548852387032404,8.54896534400845,8.549386526835105,4.753040627747396e-09,18.31854530016859
8.580324945988883,8.580324945988883,8.580441627018109,8.580876923898792,4.830756239471157e-09,18.350958115279195
8.58097674720987,8.58097674720987,8.581096485388759,8.58154140181613,4.893632166158568e-09,18.420122094934367
8.5805214929228,8.5805214929228,8.580638121784485,8.581074348470786,4.829676214512801e-09,18.786486231001227
8.580393638941958,8.580393638941958,8.580511658327099,8.58094991074508,4.8583821410375094e-09,18.608304606522285
8.548911929318916,8.548911929318916,8.549024857421417,8.549445369634206,4.752433113708321e-09,18.52800590277563
8.580704571875994,8.580704571875994,8.580821176888644,8.581257481015854,4.829182387311448e-09,18.42342805100889
