loss_est,fro_dist
92.0956268536464,0.0
23.408308927454037,90.63484711640096
23.389901811913386,91.49813336263648
23.49065364083958,91.65895275225205
23.305423547008907,91.78608670706267
23.387442988116046,92.10159094951601
23.387458943825592,91.28212745918779
23.482075956229146,91.51009952647894
23.35125217503664,91.5407740071351
23.484479751981663,92.27038310581221
23.422820919820023,91.22567723021494
23.37729333955641,91.6734206309009
23.601262413857487,91.98293262580763
23.353460615609084,91.45555978967518
23.38577060202386,91.43309088994972
23.40334964081778,91.19478061017368
23.323401865955866,92.14718652112171
23.326241922506817,91.3504430479175
23.429388745681543,90.94423431965075
23.519113528866363,91.24361380372967
23.492992125965124,90.81190943479352
23.375118323213176,91.38700715175082
23.45289444581367,91.80487125156843
23.422875186007445,91.47543027358157
23.48031822678732,91.26843341981208
23.433075140658648,91.54703737583041
23.36246707761142,91.57524451250382
23.501474882300798,91.1218207643718
23.425770536163064,91.27328499417334
23.45730236414957,91.48677999882324
23.469876078723743,92.04937741078831
23.4357430082711,91.15745332549916
23.35153885671238,91.67966015748982
23.345159369941012,92.1511864197646
23.382054042897142,91.62280048451436
23.586623503879352,91.2686417325958
23.3004164981223,91.91479057995343
23.3997901349873,91.67003644306494
23.295265062877974,91.97674171557902
23.260451036725264,91.8878798027066
23.414322886660834,90.82243995345681
23.59382725163573,90.97779734459488
23.358975622036812,91.63841310962559
23.4724717481914,91.78267209595536
23.40739178028985,92.04810773675595
23.34331146527889,91.46658151122463
23.41144942607,91.8112785548566
23.31336018901714,91.86947265988229
23.29065323263269,91.58446057870958
23.528493604787563,91.07449437016174
23.525912980239042,91.84801757249696
23.32744598407188,91.52314275425977
23.512146119135707,90.99527464531678
23.326398511343555,91.49545699040968
23.39251981921588,91.09534560448819
23.57073112535484,91.21296377823708
23.419909478417587,90.81288936761786
23.251875650922095,91.3505042907289
23.47456442156772,91.82957510535577
23.35904615262079,91.64238477386805
23.28071135682498,92.39549763469502
23.360575368008284,91.1800538933959
23.53549974998907,91.29012594584673
23.372298865997926,90.44920577219573
23.371243815942254,92.16046013247897
23.423932686475414,91.41834967788726
23.37469118009232,92.11819092646846
23.306236909300672,91.54781248268637
23.371777628511552,91.37321996775476
23.48212972733762,90.9120191372954
23.335049859108096,91.18516293239566
23.40345319672995,91.43758422829126
23.29295592553824,91.84443343988748
23.458041474998172,91.5349217893658
23.343507178304694,91.3875104842454
23.441938459929865,91.20991117539413
23.37473271612079,91.0209054617115
23.342182971820304,92.06772128918003
23.551427595959648,90.99823060678204
23.37635799290907,91.5606575285191
23.389477273102866,91.9527187342196
23.41987586550893,90.69898503220918
23.337766007270517,91.50586536349057
23.35350133908943,90.91140018684499
23.321727292329207,93.09403192739511
23.425830730366567,92.1178328010124
23.42857126527292,91.67267686282231
23.333026727462702,91.3998164216862
23.3129147737407,91.36306966871393
23.276942222702772,91.87817425897846
23.583355986453647,91.16606875498678
23.291524704656183,91.72876601023687
23.400339346463046,91.57386024818092
23.363869680139974,91.6510590879541
23.4674249769564,91.60371565167011
23.504947788036922,91.7901872422466
23.40287246784234,92.15470146086417
23.359859150725292,91.35142088381598
23.457084875139937,91.08124388246078
23.353216396283177,91.88685338075871
23.372659357909704,91.3920015941365
23.48967273207542,91.1074630881585
23.302096808421787,92.79257485515313
23.410755511333328,92.08912232775832
23.33673612283333,91.47197313920383
23.45049779478485,91.13211405855945
23.536236018519418,91.71685168318511
23.290338487588663,91.79052687751071
23.356835562274398,91.93364933957197
23.464967181661763,91.84691181901823
23.438972462484593,91.2585666505347
23.500032339952682,92.28709547997431
23.38670422676433,92.35713465602814
23.43442701531533,91.02028091238223
23.362790393219665,91.90918635013087
23.428022942771918,91.34177768494057
23.43368114719236,91.57924921828477
23.444551871391173,91.28767437446895
23.413038159161555,91.67788622682541
23.41743182661194,91.26249921999315
23.351648492593327,91.89300637242296
23.453799071337556,89.58993427062002
23.406377440289766,91.42047126858286
23.58725506753335,91.27793847177828
23.355420271917914,91.61461443486303
23.305803884138385,91.37118080934745
23.380891212092983,91.70669243229416
23.513688003570167,91.48768397575776
23.563082245480558,90.97698005550004
23.293402776448264,91.39555385375647
23.273461794266538,91.92298023557215
23.478438198902076,91.00913713445128
23.477968821438132,91.11484625190505
23.315295568918835,91.93756354693667
23.346554144356293,91.59117523032735
23.38863830640085,91.55052211127214
23.43717105154591,91.9100014072592
23.37188531017774,91.5946542887035
23.394843408988972,92.47459187859471
23.39384128299237,91.61508149012322
23.336240688206708,91.32399535293271
23.376073398925683,91.49011712304817
23.374132319899815,91.49458824785867
23.476135450971796,91.95610810090122
23.325218308809184,91.84907624740478
23.37753835175464,91.555319725962
23.521485049636922,91.19104509404707
23.359682408906036,91.2043962119395
23.502518921563222,91.2892582506461
23.278159964953385,91.82249829245909
23.38461793067711,91.64893677274982
23.310448633109644,91.50991954108252
23.350203197131435,91.43848733727945
23.45387798506374,89.71915284602439
23.345361758444866,91.34348204271723
23.46622010159946,91.0337433244611
23.36700441587186,91.52535912062403
23.360883394207246,91.89298744566078
23.561097892639392,91.1161718191167
23.458815436303137,90.84966818470055
23.373302690567538,91.7104298314319
23.397507469286225,91.21091189903845
23.456312691367156,91.483481680421
23.42751514937496,91.53612317089907
23.373932109018885,92.31873655751289
23.25764628927594,91.00818790998935
23.34471703949153,91.55326292644638
