loss_est,fro_dist
9.034902281077168,0.0
4.321624373823002,24.92174284672271
4.289132406867076,25.578993670135848
4.22582228442269,26.407663047649546
4.232890674825892,26.352453496482347
4.352396740290321,24.509445688733805
4.304239735270642,24.738723178394967
4.385133891951743,25.33568593876087
4.2950174219834585,25.483402660144556
4.1904597853442995,28.817888469014008
4.294568655235077,27.591079972242696
4.2833736339846125,27.024837943785503
3.5391936519194056,68.82735518094583
3.556470776920364,66.81480419877113
4.192070272779528,26.823805915550636
3.524908549460962,71.25065169890394
4.245897380332161,28.94307565170878
3.993521625280839,36.84148468011165
3.5424412226612274,68.9998403770712
4.120938385377383,30.826619006180444
3.91035464508405,40.935279508560804
4.152164367788182,32.92382414828081
3.6666623195963703,53.81614986574954
3.5473749477332643,68.52594971770219
3.52402725687275,71.30308302272965
3.536614504301913,69.82039276182556
3.6910532639553173,52.68490053740226
3.5303293145000936,71.52223042888143
3.5317045624426795,70.74900962414115
4.0352958084659605,39.141609961948944
4.255484875135724,28.99173262048999
4.18695187341414,30.27520920411224
3.5333044687709725,71.1443115952584
3.5340405999009787,70.4843389461145
3.555571748542621,68.36409549503107
3.5468100846078627,69.00554759208272
3.5362052880383326,69.7462192226849
3.705828877435435,52.2025929649665
3.848067196022339,50.35331323348613
3.5372031266775963,70.24832745708166
3.5341388983256707,70.02800598673417
3.520828193466503,72.67376726026828
3.5510160104221744,69.50488089261259
3.8495492032288547,42.650357438845774
4.168266872312667,32.406897847248096
3.5210685020731143,72.4696927284419
3.6488320372644774,56.09874690554424
3.5513943015476506,69.5818716129288
3.5486659697509535,70.4726917957032
3.5196878601241757,72.94830339419218
3.6882274513321716,52.98078177856324
3.6683008647909685,54.91278347933156
3.5206626919260318,73.15559756962006
4.109776487342628,31.385045514135612
3.553745108131091,69.79196629046177
3.6987042028850543,52.9061534356003
3.9179088290060893,38.29448880187251
3.5270829268278945,72.34755080735452
3.5131554456599887,75.07555078575379
3.5345043377300653,71.44272379782898
3.5234598419185628,73.24821559310556
3.5308271771581117,71.19565624488817
3.5520293352925334,70.05815389618012
3.529207795770068,72.41636107855254
3.5318269011102865,70.37334590299977
3.51913521407529,73.66860502919035
3.532585898335509,70.8557335366331
3.5266508602630147,72.98693103808492
3.600787896126674,61.37942606758228
3.528027579583853,72.15122825433522
3.532172392874362,70.58270832952563
4.063029069811844,33.35172979507032
3.858730085724415,41.88219684825191
3.700690186237823,52.500836709406485
3.524892110485397,73.30158057985916
3.5157719116359947,74.40305246023675
3.5290361170215148,72.24956529499386
3.52332752730082,73.297099200413
3.671295942072169,54.75020521517632
3.6573200710053,55.73704052943337
3.553033014014235,71.03039763844447
3.53400607699223,71.04700554541927
3.555315233795085,70.02095867244256
3.8748083897677628,51.957976615904194
3.682069263538003,54.38317223745286
3.5173884225501664,74.10136379396116
3.5329295047892857,71.74081543349536
3.5484562447319314,71.25920524258261
3.5324021003019395,71.8151887648924
4.034908626180878,39.07522382378422
3.6740793176706736,54.723432450504056
3.5258698298206026,73.28642655316621
3.5342309301172583,71.24192517319527
3.518383605213982,73.7081679955663
3.5232987679078756,73.76376826034452
3.533834980351616,71.37829400238518
3.684921462326135,53.545038796449894
3.5158706138707023,74.74494652909014
3.5576837768641063,69.79228994077825
3.703747589064002,52.97208693499419
3.5343825994313947,71.22198792981335
3.5321093339252108,71.68101835647735
