loss_est,loss_l1,obj_aug,obj_dual,h,fro_dist
7.7002547509346835,0.0,0.0,0.0,0.0,0.0
1.2413236569830775,1.2413236569830775,1.2413432469890255,1.2414163738079549,6.259393892094067e-09,5.4254662977334505
1.2413343976174083,1.2413343976174083,1.2413539765449222,1.2414270744908025,6.257623752503605e-09,5.970124745109515
1.241306974181494,1.241306974181494,1.2413264916148936,1.2413993735924587,6.2477889528622654e-09,6.478218750284847
1.2413306965305904,1.2413306965305904,1.2413503449432042,1.2414236433517678,6.268717989144079e-09,6.222769063855278
1.241296593726809,1.241296593726809,1.24131606777888,1.2413887933937533,6.240841621263371e-09,5.943712267555078
1.2413000132052878,1.2413000132052878,1.2413194930391167,1.241392240458447,6.241767991355118e-09,6.952247355780555
1.2413391311731476,1.2413391311731476,1.2413587823920025,1.2414320999483455,6.269165631067608e-09,6.063505599261688
1.2413375711600896,1.2413375711600896,1.2413571477700336,1.2414302524469611,6.25725338210259e-09,6.116101824099191
1.241331091185372,1.241331091185372,1.2413506196575943,1.2414235601118222,6.249555539739049e-09,6.360905778200921
1.24132064362366,1.24132064362366,1.2413402428427138,1.241413385708235,6.26086560373551e-09,6.849395311592673
1.2412964572821725,1.2412964572821725,1.2413159301813204,1.2413886510726502,6.2406568801520734e-09,5.944427073581641
1.2413216239196918,1.2413216239196918,1.2413412365869834,1.241414421895191,6.263013219154345e-09,5.425197925580367
1.2413440480488123,1.2413440480488123,1.2413637198918892,1.2414371115918723,6.272454555755758e-09,6.582919405483479
1.2412964294509299,1.2412964294509299,1.241315903120537,1.2413886254551496,6.240780336952412e-09,6.7641023584088185
1.2413535924052712,1.2413535924052712,1.2413731887550752,1.2414463789609316,6.260407303670945e-09,5.414126661480973
1.2413314743282844,1.2413314743282844,1.2413510677645687,1.2414242135977684,6.259941898179022e-09,6.220052477075269
1.2413000132052878,1.2413000132052878,1.2413194930391167,1.241392240458447,6.241767991355118e-09,6.952247355780555
1.2413324624356368,1.2413324624356368,1.2413520682169434,1.2414252519852722,6.2619136542707565e-09,5.420764665286383
1.2413420169585743,1.2413420169585743,1.241361667938,1.241434999959058,6.269127439395561e-09,5.417794479358795
1.2412965499663986,1.2412965499663986,1.2413160192517976,1.2413887258218845,6.240077787822429e-09,5.295662120499093
1.2413327325533445,1.2413327325533445,1.2413523149435748,1.2414254142369558,6.258177087659078e-09,6.2241491420054125
1.2413216239196918,1.2413216239196918,1.2413412365869834,1.241414421895191,6.263013219154345e-09,5.425197925580367
1.241298947591841,1.241298947591841,1.241318439967772,1.2413912244423195,6.24377705094048e-09,5.974434943898868
1.2413000132052878,1.2413000132052878,1.2413194930391167,1.241392240458447,6.241767991355118e-09,6.952247355780555
1.2413375711600896,1.2413375711600896,1.2413571477700336,1.2414302524469611,6.25725338210259e-09,6.116101824099191
1.241344718417283,1.241344718417283,1.2413643919762836,1.2414377934244079,6.272728114709025e-09,7.163356171909616
1.2413428582885386,1.2413428582885386,1.2413623969032435,1.2414353867374706,6.251178241711841e-09,6.282869989789893
1.241336441618893,1.241336441618893,1.241356099581341,1.2414294373764534,6.270241215133865e-09,6.240335456275248
1.2413287750105275,1.2413287750105275,1.241348408688097,1.2414216642078584,6.266366980867133e-09,5.829516219695723
1.2413326404953762,1.2413326404953762,1.2413522818375962,1.2414255717612563,6.26759000255106e-09,5.695723964445358
