loss_est,loss_l1,obj_aug,obj_dual,h,fro_dist
24.135838457559196,0.0,0.0,0.0,0.0,0.0
13.257726714575645,13.257726714575645,315.9366743036809,981.8307140695374,2.460402193094069e-07,41.19861260374414
13.267275216401973,13.267275216401973,1703.6375660005176,5084.413652595641,5.814413626126225e-07,40.03631923635246
13.256112634796516,13.256112634796516,16432.87493872278,49272.116457711316,1.8121599723031068e-06,41.61228414539325
13.27185117530621,13.27185117530621,3386.8466334556224,10133.999082166183,8.214103459636135e-07,41.398156259354785
13.258626289545923,13.258626289545923,2317.0945596043866,6925.230160571826,6.78798340203457e-07,42.16251050936454
13.25773674099446,13.25773674099446,3014.5558908878675,9017.160904075598,7.747642420952161e-07,41.981106061981194
13.258105813259325,13.258105813259325,9496.63269868372,28463.403815064274,1.3771982132482208e-06,41.563021806529065
13.24070640550544,13.24070640550544,52665.12769650811,157968.9137555596,3.245054298162131e-06,41.16753607229343
13.249757560975757,13.249757560975757,1196.3940344787502,3562.70756636251,4.864451206287868e-07,41.676679255443226
13.213807507403247,13.213807507403247,371122.6741298722,1113341.5972287399,8.615212827578489e-06,41.443015005480184
13.27269095822944,13.27269095822944,1078.0577504938672,3207.8422111104874,4.6147265564400186e-07,41.105018802279545
13.256422064313599,13.256422064313599,46804.701730761655,140387.60280647821,3.0591320765438468e-06,42.36989933816625
13.247064148828153,13.247064148828153,31907.763443159478,95696.80340238474,2.5256490800984466e-06,42.28796697532078
13.25823295247311,13.25823295247311,713.3464406152424,2113.527572580635,3.741893124242779e-07,41.85607930972713
13.256189340565932,13.256189340565932,80263.55733220461,240764.16580794594,4.006252641630681e-06,40.53857213456134
13.239381573965197,13.239381573965197,322577.4656707063,967705.986017761,8.03198887311396e-06,40.845577473088504
13.248405847818894,13.248405847818894,19567.605522119702,58676.431193152646,1.977592329893696e-06,41.71802962433136
13.265528194297591,13.265528194297591,11447.088499633417,34314.96444841869,1.5122052090532634e-06,41.31683601590868
13.25239627638132,13.25239627638132,119.15839458900564,330.9727604790603,1.455376228420846e-07,42.180254536621945
13.25389851076495,13.25389851076495,38.101602389673715,87.79838003585584,7.049496986155646e-08,41.75623355131343
13.24754992292936,13.24754992292936,38390.325056893984,115152.17461120941,2.7704540244144482e-06,40.66361190834706
13.259703442440536,13.259703442440536,13740.854720296897,41196.04808430159,1.6569607730332336e-06,42.277231778299054
13.242257003498507,13.242257003498507,189054.29674559608,567136.4583925129,6.148838174624416e-06,41.853042948120425
13.248639804028038,13.248639804028038,92.78628766183988,251.86221678786097,1.261250552886395e-07,42.32470815774427
13.261796160543787,13.261796160543787,225.98477115805497,651.435400881712,2.0626341168394902e-07,40.93696943083402
13.247355096199064,13.247355096199064,31327.834674843052,93957.01639111314,2.502582159280564e-06,42.16068241028849
13.26311937474257,13.26311937474257,1647.4797521486084,4915.918358909829,5.717021309692427e-07,41.39315993207997
13.256835656853058,13.256835656853058,27528.20742793387,82563.9641694446,2.3458452886870873e-06,42.280173203714135
13.23297396320377,13.23297396320377,413602.4157719471,1240780.7844579425,9.094934664943821e-06,42.7052620246968
13.249003158780148,13.249003158780148,19620.81331365662,58835.94727720821,1.9802810058422438e-06,41.47434089129218
13.253559813937466,13.253559813937466,66191.34841282116,198547.54186271722,3.6380790220391646e-06,42.76672176651818
13.256538105552343,13.256538105552343,12600.737852162716,37775.727444168166,1.5866619875737342e-06,41.79534533944376
13.256924884938956,13.256924884938956,111067.48770913825,333175.9731610038,4.71283843950232e-06,42.03821840271807
13.255719917998626,13.255719917998626,749.0992587073055,2220.7893315287956,3.836257391753861e-07,40.92419072623928
13.268090633564121,13.268090633564121,9628.788386859294,28859.83169564431,1.3867602746131524e-06,42.28162269429752
13.250317980398554,13.250317980398554,14.05532381015028,15.667114576780428,1.2688623485246353e-08,41.1505664182741
13.256884684589147,13.256884684589147,4373.968171760383,13095.392735071768,9.338855697649251e-07,40.87924594968126
13.249909603153156,13.249909603153156,69.84805487175396,183.04492475220925,1.0639374536935975e-07,41.34136620853774
13.26277416274518,13.26277416274518,2534.678032377396,7577.514183052997,7.101288979072251e-07,42.17447923552463
13.255678024831823,13.255678024831823,1956.987223882723,5844.84129105164,6.234952358852297e-07,42.585518527295434
13.23666340371455,13.23666340371455,40500.21845996769,121482.3305613776,2.845592444344902e-06,40.67590008476069
13.246146404325255,13.246146404325255,148219.9065817377,444633.2619284048,5.444385372754823e-06,41.51327928509416
13.249981522410527,13.249981522410527,15100.370101630728,45274.61416218804,1.7370734077815086e-06,40.921828687517
13.25233568880211,13.25233568880211,41744.31892804933,125206.46140967993,2.8889813634691563e-06,41.74530999764162
13.228581743331924,13.228581743331924,237977.33060700045,713906.0133901071,6.8987549894927724e-06,42.335116784377874
13.26654716116498,13.26654716116498,1469.0128492789233,4380.536029146701,5.395824871357036e-07,41.520951158849094
13.247261837708749,13.247261837708749,148.29007174281173,418.3786437078508,1.6434281846500198e-07,42.8515573282143
13.26213457995453,13.26213457995453,17959.3906975806,53851.68678783551,1.8945251945012842e-06,40.55121187802459
13.26491568153303,13.26491568153303,646.3762816840388,1912.6126135904829,3.55840235499727e-07,40.09383694023328
13.24846905731669,13.24846905731669,9742.251776509773,29200.260722441686,1.3949195896145739e-06,42.56306468299776
13.25418373869697,13.25418373869697,690.1454157620436,2043.9295294817139,3.679378295373681e-07,41.577821590894985
13.240183351978523,13.240183351978523,83.08994912288276,222.92931433093997,1.1819455636441489e-07,42.44471023722823
13.252675738159104,13.252675738159104,2607.193138527074,7795.079734138997,7.202694582986169e-07,41.58934745621909
13.272105694289543,13.272105694289543,3222.2372010265276,9640.176755509985,8.011198531221453e-07,42.02185537217078
13.27224359571002,13.27224359571002,23211.547838989285,69608.5653691468,2.153985867892061e-06,42.22540690903701
13.24369309976666,13.24369309976666,138.34558117869295,388.5745644797925,1.581783095616629e-07,41.22513982171829
13.256485019709643,13.256485019709643,1025.4182475403281,3051.767240837423,4.499248298373004e-07,42.039867946634054
13.243963385233844,13.243963385233844,137688.071075243,413037.75476260186,5.247377004025111e-06,40.475395210114385
13.263526432110234,13.263526432110234,10743.224579363785,32203.362786632286,1.4649205475336657e-06,41.91138163173377
13.255903427838716,13.255903427838716,34.325931448159075,76.47052601840181,6.491537263286773e-08,41.25522573494512
13.248101268806884,13.248101268806884,104266.69187811782,312773.5864681401,4.56625544131839e-06,41.671865432948856
13.261339354515115,13.261339354515115,23.445674714009378,45.85133982218604,4.513166373953936e-08,40.95501312720928
13.258833384821067,13.258833384821067,1888.0672112011123,5641.44247602657,6.12341143124695e-07,41.647516760979904
13.251316455451237,13.251316455451237,14.691795961267523,17.60179285058388,1.6973388028418412e-08,40.93573979373747
13.247225354739365,13.247225354739365,15.723726694311571,20.682029484930112,2.225534245781091e-08,41.216223524935536
13.264769052804676,13.264769052804676,1913.523404207309,5714.046624462358,6.164833550315052e-07,42.27867983545921
13.220391926051086,13.220391926051086,43215.377696888005,129619.71179265529,2.939461083428796e-06,41.86241288493439
13.2511899284553,13.2511899284553,42.186215764027104,100.06241609088343,7.6072367960478e-08,41.308897473159554
13.269532965245878,13.269532965245878,2457.819922634605,7346.927180775173,6.992210508371954e-07,41.12211881488848
13.242680422150054,13.242680422150054,2789.83144154194,8343.067158872343,7.451964521010268e-07,41.66003494624186
13.232031746795306,13.232031746795306,1250521.2232988381,3751537.232762534,1.5814600793362388e-05,41.804292652980386
13.249136016135878,13.249136016135878,31337.62020751124,93986.38211754017,2.5029730750247836e-06,40.83386881292618
13.255813978835842,13.255813978835842,360.98601730384894,1056.4542683280179,2.6371583317086333e-07,41.880562407371514
13.255769596159864,13.255769596159864,404.90313218102216,1188.198973739709,2.798740297293989e-07,41.701567384417274
13.255289970457719,13.255289970457719,1651.0681025639813,4926.72706046802,5.723308156291296e-07,41.97438011855351
13.260568587507896,13.260568587507896,603.5965582288995,1784.270536817643,3.436090771913314e-07,41.92472304911657
13.257087551888324,13.257087551888324,46.79339586606445,113.87290681963972,8.189787337187227e-08,41.32456654818636
13.251123782646303,13.251123782646303,1636.0031136749867,4881.833742342942,5.69693249019565e-07,42.50134088743314
13.25914653695026,13.25914653695026,59123.85127187738,177345.04883792705,3.438330761440511e-06,41.647669364684745
13.270561523638076,13.270561523638076,1920.08530238037,5737.554384613587,6.175459077439882e-07,42.34383610755052
13.258121408580015,13.258121408580015,5351.950792213017,16029.353257678915,1.0333143443119752e-06,40.74816308596167
13.23299424866247,13.23299424866247,1832507.0435227782,5497494.703345322,1.9144157388240046e-05,40.41661194549129
13.266882764622126,13.266882764622126,3848.7890791357404,11519.842111585795,8.758449858703443e-07,41.189374465678505
13.256487914895905,13.256487914895905,11397.94409188155,34167.54873210719,1.5089524580957914e-06,42.092924381737824
13.261820224853702,13.261820224853702,783.3731202332677,2323.6119565920444,3.9245669825049845e-07,41.504422950921246
13.249701010767224,13.249701010767224,961.2831428918123,2857.3522479933563,4.354385012561579e-07,41.09551269678472
13.252684380462641,13.252684380462641,54.90384251149179,138.2071473442911,9.127010258680457e-08,41.220572581832606
13.249778648801689,13.249778648801689,1652.6001678782861,4931.304612040818,5.725994043359606e-07,41.79301484189171
13.252918750224381,13.252918750224381,10697.705805204945,32280.623401683588,1.4618107186947782e-06,40.26673415240445
13.238578210725919,13.238578210725919,46467.94442640347,139470.7151141395,3.04810452078641e-06,41.557541842728696
13.270164674508838,13.270164674508838,2905.438287691235,8689.781243393183,7.605482394978935e-07,41.70668938656175
13.2478507495292,13.2478507495292,590.5609875387073,1745.1886999484682,3.3979792135596654e-07,39.92989674783002
13.246531295388095,13.246531295388095,196.37763825384815,562.6438190103235,1.9137978313210624e-07,41.72646972413305
13.256547525071996,13.256547525071996,2039.5547506880812,6092.167220831336,6.366000633306612e-07,41.21461615198817
13.249512960643257,13.249512960643257,5694.985461420953,17058.469508628805,1.065995867577385e-06,41.38916033314862
13.247159529166064,13.247159529166064,932.0647024892559,2769.701968584583,4.2867646143918137e-07,42.415046651804495
13.247451373580875,13.247451373580875,13273.048259887319,39792.679138313484,1.6284840071989493e-06,41.404099213631355
13.249434582714562,13.249434582714562,6127.96793017875,18357.408298884326,1.1058678488495843e-06,41.764736868467445
13.248066609158421,13.248066609158421,661.1759903874162,1957.0337686983385,3.599799782705304e-07,41.700961698797954
13.273997680076121,13.273997680076121,1802.556780407664,5381.126569265352,5.982111304092541e-07,41.342828192376324
13.25844070949404,13.25844070949404,29.255235004926504,61.25224097584952,5.6562875272447855e-08,40.59368159190086
13.234426109943467,13.234426109943467,507065.6730569537,1521170.5668479523,1.007027744037714e-05,41.118717878390214
13.270259945260786,13.270259945260786,16177.321360411659,48505.45838917394,1.7980017297247741e-06,41.06738250155956
13.249786282711971,13.249786282711971,8078.604307376893,24209.330898366505,1.2700672833432236e-06,41.85738130973502
