loss_est,loss_l1,obj_aug,obj_dual,h
6.634067736381278,0.0,0.0,0.0,0.0
2.2476271594555444,2.2476271594555444,2.247656772926645,2.247764044572981,2.4336586079698463e-09
2.2479779153197397,2.2479779153197397,2.2480276513554243,2.248266167140516,9.973568637633434e-09
2.2228523025971905,2.2228523025971905,2.2228825832859074,2.222992136959647,2.4609221327409614e-09
2.2308330404965715,2.2308330404965715,2.231140484985155,2.2318326619318163,7.841485683002247e-09
2.238168644699842,2.238168644699842,2.238351806268374,2.2387641767636155,1.9139569928938727e-09
2.233065241905669,2.233065241905669,2.2333691067381536,2.23403626184363,2.465217363578631e-09
2.2281866664572143,2.2281866664572143,2.228591156373151,2.2295007988132487,8.994330613631973e-09
2.233759268157677,2.233759268157677,2.236484028059077,2.2422036804636676,2.334420656779912e-09
2.2340978283054236,2.2340978283054236,2.235090744638237,2.237192228004241,4.456268243302475e-09
2.2331127206182764,2.2331127206182764,2.2333846685667464,2.2339993324625533,2.332157578166516e-09
2.2395090316728683,2.2395090316728683,2.2399068907194484,2.2407786541408115,2.82084755554024e-09
2.2318288757610025,2.2318288757610025,2.231994849987766,2.232373831604528,1.8219452613266185e-09
2.2338336783206136,2.2338336783206136,2.237177456344707,2.2439374962709215,2.586030944939921e-09
2.2323159469935265,2.2323159469935265,2.232358638623766,2.232521366331182,9.240306297897405e-09
2.2326494662533314,2.2326494662533314,2.232790162390199,2.233238817078346,5.304642058945319e-09
2.2224609178039625,2.2224609178039625,2.2224876678444447,2.222585703987209,2.3130084514377813e-09
2.2296202249464967,2.2296202249464967,2.229952415137219,2.230693618082877,2.577557722815982e-09
2.2323530611365983,2.2323530611365983,3.1835998734923825,5.088156079471057,1.3793091113711853e-08
2.2323360669274988,2.2323360669274988,2.232417876929146,2.2326043748099833,1.2791403491974052e-09
2.22241158060063,2.22241158060063,2.22243803824567,2.222536716593756,2.300332369031821e-09
2.223432462480281,2.223432462480281,2.223458982517643,2.2235564003135355,2.303043089568746e-09
2.2391585403797594,2.2391585403797594,2.714072421636638,3.664978358051824,9.745910745095898e-09
2.2319016182939437,2.2319016182939437,2.2383230090835244,2.2512442719406436,3.583682683938605e-09
2.2183184585924303,2.2183184585924303,2.218343018600337,2.218434238440047,2.2163035851008317e-09
2.2321061014451047,2.2321061014451047,2.2328917453916497,2.2345575430135316,3.9639473925490165e-09
2.228578830756513,2.228578830756513,2.2287181419429016,2.229047138577591,5.278469217273596e-09
2.224224439825307,2.224224439825307,2.224273383811647,2.2244597961147736,9.893835084540115e-09
2.231032310755319,2.231032310755319,2.2322099514438514,2.2346929285929,4.853124124792885e-09
2.2321669230528234,2.2321669230528234,2.2324443752825385,2.233067147819704,2.3556410155833873e-09
2.228282686845387,2.228282686845387,2.2285480121191314,2.2291514814807325,7.284576497568196e-09
2.2241845748171856,2.2241845748171856,2.2242141836195803,2.224320082634758,2.433466761431191e-09
2.234416557200947,2.234416557200947,2.234468864426172,2.234601456978121,1.022812057271949e-09
2.223270890369192,2.223270890369192,2.223296670097751,2.2233933259275913,2.2706707625275158e-09
2.230206052472121,2.230206052472121,2.2303323713456678,2.2307518185433204,5.026308258493373e-09
2.22341634056563,2.22341634056563,2.2234399352792886,2.2235002635110757,6.869456115055073e-10
2.22845692590423,2.22845692590423,2.2307305116909455,2.2353408598260014,2.1324098042896367e-09
2.2322392264106345,2.2322392264106345,2.23255211782743,2.233236114153877,2.501565177226439e-09
2.2247286550892014,2.2247286550892014,2.2247607377735568,2.224876009893161,2.533088405698436e-09
2.233076522670992,2.233076522670992,2.233414733364615,2.2341694037682718,2.600810233843731e-09
2.229442229109402,2.229442229109402,2.2295674713647857,2.2298632928877997,5.00484276244606e-09
2.223283976270575,2.223283976270575,2.223309603677019,2.223404852558941,2.263952580960904e-09
2.229879033503286,2.229879033503286,2.2307198111499997,2.23252376190481,4.100677131191333e-09
2.2212529456533847,2.2212529456533847,2.2212799564085492,2.2213782226366665,2.324252790231185e-09
2.223337929422723,2.223337929422723,2.2233603883231012,2.2234498415673047,2.1193820032294752e-09
2.2238163216369164,2.2238163216369164,2.2238525539832112,2.223979910329231,2.6919266815639276e-09
2.222453518805366,2.222453518805366,2.222481510788137,2.222583225635924,2.3660930992264184e-09
2.2290571482539656,2.2290571482539656,2.827913549447641,4.026962474098269,1.0944006589852506e-08
2.23343616824138,2.23343616824138,2.2345439377557903,2.236881923119378,4.706951273192317e-09
2.2306616661965863,2.2306616661965863,2.613046524598995,3.378806209658488,8.745111301777797e-09
2.2393915438684187,2.2393915438684187,2.239530982603639,2.239857744146589,5.28088506257518e-09
2.2329101168014045,2.2329101168014045,2.233517840832883,2.2348441493022113,3.4863276709984348e-09
2.2226031959502124,2.2226031959502124,2.222629707724345,2.2227297397335417,2.302684265487187e-09
2.2217532175831445,2.2217532175831445,2.221803162717052,2.221992560326066,9.994511884769963e-09
2.2255498345960523,2.2255498345960523,2.225585232591943,2.225708191526616,2.660751619032453e-09
2.233435801547847,2.233435801547847,2.2337868930905773,2.2345671702678964,8.379636540212232e-09
2.239218597891226,2.239218597891226,2.239611287202521,2.2404830523494916,8.862159006639558e-09
2.223280371637153,2.223280371637153,2.2233039666839187,2.2233944353241593,2.172328095184639e-09
2.2328427854861213,2.2328427854861213,2.233483861899916,2.2348581420459763,3.5807161680168065e-09
2.2333329584433277,2.2333329584433277,2.233472154242176,2.233791374105728,1.6685071102529037e-09
2.223196755070104,2.223196755070104,2.2232281548680164,2.2233399112465895,2.505984753042867e-09
2.222931836882744,2.222931836882744,2.2229607296452794,2.223065395203451,2.4038619983457465e-09
2.2223973214271218,2.2223973214271218,2.222427037529645,2.222534131444471,2.4378721263929037e-09
2.232395287131302,2.232395287131302,2.2328678504024504,2.233908757366022,3.0742910439585103e-09
2.232751732906599,2.232751732906599,2.2331690826145874,2.23408907241591,2.8891165015920706e-09
2.233736289001318,2.233736289001318,2.2347627755908834,2.2369545041384864,4.530974706540292e-09
2.2238377683514186,2.2238377683514186,2.223934266606776,2.2241551987664847,1.389231840676075e-09
2.212112268586462,2.212112268586462,2.212160967708837,2.2123420297396907,9.869054906630481e-09
