loss_est,loss_l1,obj_aug,obj_dual,h
10.0,0.0,0.0,0.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
10.0,10.0,10.0,10.0,0.0
