loss_est,loss_l1,obj_aug,obj_dual,h
20.097013261557326,0.0,0.0,0.0,0.0
8.917710913025136,8.917710913025136,7494.181713664921,22464.71132500047,1.223541090666913e-06
8.906190020244628,8.906190020244628,99077.11900828696,297213.5468338429,4.451251797377154e-06
8.913099575105143,8.913099575105143,106911.21123452217,320715.8099158428,4.623900910161183e-06
8.908394709123879,8.908394709123879,262461.3890016906,787366.3511688306,7.2450325134809646e-06
8.914926630765349,8.914926630765349,16804.048049853707,50394.314430559694,1.8327647488547427e-06
8.916219622178646,8.916219622178646,71066.45483803509,213181.54643237742,3.7698153434462256e-06
8.907659058161094,8.907659058161094,6329.363288931754,18970.274751632416,1.1243180715325707e-06
8.911951080307169,8.911951080307169,1245578.6214467213,3736718.0432214364,1.5783343812358908e-05
8.91734987513209,8.91734987513209,4354.5498570825785,13054.506758972524,9.322695433411354e-07
8.912764780738621,8.912764780738621,422.22554305173406,1248.8520555547013,2.8751096614598737e-07
8.908739824200733,8.908739824200733,40176.545695073255,120511.82054045529,2.834347789359981e-06
8.917512147253392,8.917512147253392,1782.482622837187,5329.616652416703,5.955778892285934e-07
8.907645226810422,8.907645226810422,57724.23270294517,173154.88411881123,3.397508647751124e-06
8.910324448389924,8.910324448389924,276608.01927868655,829806.2430982629,7.437729612647104e-06
8.9131636668763,8.9131636668763,6668.862777742479,19988.775591140657,1.1541186779595591e-06
8.913250572130218,8.913250572130218,77934.47481897935,233785.61370468128,3.947798413506121e-06
8.910886988759495,8.910886988759495,2885.8968158817806,8645.62270134045,7.585493957407152e-07
8.907565259089194,8.907565259089194,4689055.768961635,14067149.501850214,3.062367339623506e-05
8.915010613741776,8.915010613741776,59791.52220106313,179476.3024319255,3.4578203305102306e-06
8.90549579484247,8.90549579484247,850939.526548311,2552800.7865328826,1.3045540395495436e-05
8.909225323006414,8.909225323006414,521788.85993270297,1565348.7723531309,1.0215477969310882e-05
8.918312120185183,8.918312120185183,8118.157644956485,24352.854877739966,1.2735179097944638e-06
8.905950140251695,8.905950140251695,4957848.99063535,14873529.170631327,3.1489173011323146e-05
8.913949201083629,8.913949201083629,2139402.801371649,6418190.580967084,2.0685230902373064e-05
8.911487382048703,8.911487382048703,112473.88174945577,337403.82275557274,4.742677941038664e-06
8.902581953203025,8.902581953203025,828039.5429658858,2484100.825662756,1.2868804454058136e-05
8.910866832845187,8.910866832845187,17474.067210964306,52404.38034817397,1.8689652936387802e-06
8.913470248100111,8.913470248100111,16118.311410404744,48337.110784689576,1.7949594948163394e-06
8.913714171175208,8.913714171175208,10020.80151188893,30044.597338597796,1.4150539069390788e-06
8.915353428462053,8.915353428462053,649184.6527075367,1947536.258040566,1.1394522696051013e-05
8.909400777308003,8.909400777308003,599409.4311108286,1798210.5950077574,1.0948977319458209e-05
8.903087421553021,8.903087421553021,2069734.6836373126,6209186.286595244,2.03456421896675e-05
8.916388703141868,8.916388703141868,112730.47234371539,338173.58676290757,4.748085002503899e-06
8.914302952607809,8.914302952607809,257974.55320774595,773905.8319342845,7.182835636498908e-06
8.919545805471138,8.919545805471138,201734.41719321004,605185.4169697838,6.351779241242639e-06
8.908792686468672,8.908792686468672,656472.3659547331,1969399.281857233,1.145830229276612e-05
8.913004157690473,8.913004157690473,3740.180651588266,11202.716958029196,8.638596700194512e-07
8.909853292528028,8.909853292528028,5871.748180301085,17597.425124427013,1.0828516359140394e-06
8.909772173640173,8.909772173640173,67412.04578585754,202218.31923949072,3.671597363918977e-06
8.900714971063888,8.900714971063888,162482.8906591794,487431.1974211257,5.7004208606770135e-06
8.913937448492659,8.913937448492659,5553.3482344089425,16642.217047418962,1.0530369696226671e-06
8.90926892333111,8.90926892333111,27038.608217038964,81098.00632882351,2.3250676957076166e-06
8.919338616129346,8.919338616129346,25211.061771338187,75615.3517684218,2.2450898615744563e-06
8.909467447387426,8.909467447387426,54350.53589538552,163033.7900185373,3.2967143166473534e-06
8.90792535691999,8.90792535691999,101962.16453762123,305868.6800546091,4.515600881660475e-06
8.9166913541434,8.9166913541434,20342.7007841574,65077.025989053036,2.0166201473159617e-06
8.91499612880291,8.91499612880291,73839.43184780782,221500.48048606375,3.842668782283454e-06
8.913331831789181,8.913331831789181,359412.4261441423,1078219.4529383588,8.47824879102177e-06
8.916771422677861,8.916771422677861,73430.1380929313,220272.58116699726,3.832002644088561e-06
8.91347128732577,8.91347128732577,29720.497733707496,89143.72578119907,2.4376867830966376e-06
8.912305731909422,8.912305731909422,1848.5078514128995,5527.7357988699605,6.065633595397912e-07
8.910000821483598,8.910000821483598,397.83448523154544,1175.6835700415154,2.788994386548893e-07
8.90991139060411,8.90991139060411,2756248.877948828,8268728.819992954,2.34786710358037e-05
8.906580844320787,8.906580844320787,20928.742899073895,62768.457602655646,2.045474825962401e-06
8.91442387179225,8.91442387179225,88587.06065967624,265743.5304656364,4.20899385211726e-06
8.912565696500204,8.912565696500204,2371.682044193044,7097.221167583539,6.874255564781606e-07
8.904775999524155,8.904775999524155,72394.2346041467,217179.37209787243,3.804873974999623e-06
8.91115672967598,8.91115672967598,4403.576744756508,13192.908056625936,9.375143292800203e-07
8.901733448137385,8.901733448137385,76656.74598891492,229952.43627336968,3.915299330969901e-06
8.909798223860836,8.909798223860836,1028414.8327803374,3085226.67939556,1.4341589333000115e-05
8.934960427764006,8.934960427764006,15210647.19220499,45631924.01242585,5.515548614098975e-05
8.908000658501754,8.908000658501754,79070.45361104277,237193.54661197728,3.976469429289864e-06
8.912019397163881,8.912019397163881,1260.308104010474,3763.1029634143833,5.002791390040784e-07
8.899982753952665,8.899982753952665,3022332.745935761,9066980.444409555,2.458586523168549e-05
8.911798592146583,8.911798592146583,75.16702512250716,207.67893383022357,1.1511318476209453e-07
8.914999628373964,8.914999628373964,121964.97423930658,365877.09538565285,4.938745979288228e-06
8.916626673188505,8.916626673188505,66881.8363505038,200627.67730811238,3.6571278272390373e-06
8.91458453880318,8.91458453880318,2119.317523203006,6340.1658324624805,6.496772950725926e-07
8.90341747554236,8.90341747554236,329335.51767954015,987988.7465054032,8.115745366410465e-06
8.912758692485072,8.912758692485072,1012093.1020753919,3036261.4829876823,1.4227327151061786e-05
8.911176337031987,8.911176337031987,869542.5655687074,2608627.2660530335,1.3187370127454301e-05
8.922738824528512,8.922738824528512,16.668916754920698,32.16251778831475,3.936033010631945e-08
8.908435555733062,8.908435555733062,19394.185855539545,58164.744664060585,1.969023992742791e-06
8.915445935870318,8.915445935870318,1358.778690447405,4058.5055126581715,5.195889229980821e-07
8.903601251721328,8.903601251721328,256787.09705664736,770343.4922026225,7.166284859749794e-06
8.909913897711684,8.909913897711684,20495.482366966906,61468.62801674902,2.024182425230947e-06
8.912887886184889,8.912887886184889,93207.59694904977,279604.9654826578,4.31737614903227e-06
8.908275040793232,8.908275040793232,1351715.7935168312,4055129.5670572147,1.644206121653724e-05
8.913343450839779,8.913343450839779,36533.66678186373,109583.17452463874,2.702767227802383e-06
8.911391272415328,8.911391272415328,718.3709151695451,2137.2901660264697,3.7668541885693685e-07
8.913267201952136,8.913267201952136,1296648.436792364,3889927.486721609,1.6103661220512322e-05
8.913378035347828,8.913378035347828,308.1177962443723,906.5273277872532,2.44623963752133e-07
8.917332532036703,8.917332532036703,598.2499610528913,1894.782523068015,3.433169464273078e-07
8.918856138483436,8.918856138483436,108817.20512223605,326433.780025081,4.664939147858149e-06
8.910687529371039,8.910687529371039,3377990.978618686,10133955.121751007,2.599223756405422e-05
8.905544167578944,8.905544167578944,3525736.445638098,10577191.533505864,2.6554576027848498e-05
8.913458550611962,8.913458550611962,7609.618839250251,22811.0312878711,1.232940013196071e-06
8.911167032038753,8.911167032038753,9377.704365661326,28115.29285908913,1.368853038030693e-06
8.911678183884677,8.911678183884677,6122.6446856687635,18350.11211149526,1.1057787308033085e-06
8.915765380707741,8.915765380707741,931969.0402834162,2795889.29143735,1.3652546462239457e-05
8.912563662414447,8.912563662414447,28463.83517127863,85374.24982892882,2.3855784458959306e-06
8.910685104102756,8.910685104102756,129371.23274833313,388095.87735558336,5.086498246598126e-06
8.908305095017992,8.908305095017992,87668.02760252319,262986.4461190053,4.187102083719196e-06
8.909004795404455,8.909004795404455,803907.8145256062,2411705.627432867,1.2679896730816154e-05
8.9173789126689,8.9173789126689,1040458.3607155096,3121357.249927655,1.4425321094080346e-05
8.910829348673717,8.910829348673717,211880.72769660337,635624.362269526,6.509559383971464e-06
8.904892664630669,8.904892664630669,84412.4854460737,253219.6471214042,4.108614865216964e-06
8.911187431054035,8.911187431054035,31198.636715080273,93578.08854852697,2.497587857419603e-06
8.909391608685851,8.909391608685851,32321.931895680587,96947.97766253998,2.542165317365175e-06
8.90838917665179,8.90838917665179,834.8824639124707,2486.830963361649,4.0644165011372024e-07
8.913642826910438,8.913642826910438,2802.028108884878,8388.257739371988,7.474107928118201e-07
