loss_est
13.22256208658329
-3.5875985622406006
-4.173175811767578
-2.0576791763305664
-3.1678640842437744
-2.393831253051758
-1.7028019428253174
-1.104697823524475
-2.748534917831421
-2.336991786956787
0.44032955169677734
-1.3800705671310425
-3.355985164642334
-0.5537928938865662
-1.6106725931167603
-1.3540430068969727
-1.5300709009170532
-2.530191659927368
-1.9478676319122314
-1.0958857536315918
-2.68774151802063
-1.4848988056182861
-0.5759544968605042
-0.9027803540229797
-2.8498306274414062
-0.9295881986618042
-4.0840044021606445
-1.7938884496688843
-3.4714629650115967
-0.6148842573165894
-3.274650812149048
-0.7231135368347168
-2.721588134765625
-1.8889679908752441
-1.9548004865646362
-3.409736156463623
0.9032267332077026
-2.6564536094665527
0.42537617683410645
-1.1397043466567993
-4.100858688354492
-0.8841680288314819
-1.3585999011993408
-1.1474239826202393
-1.7612249851226807
-1.0098048448562622
-4.275179386138916
-0.6372138857841492
-1.0268634557724
-0.8740630149841309
-0.7141933441162109
-1.2366396188735962
-3.777514696121216
-2.5735933780670166
-1.6717575788497925
-2.296915292739868
-2.3429629802703857
-3.235548496246338
-1.1440249681472778
-1.3326691389083862
-3.690124034881592
-1.2685348987579346
-1.7607882022857666
-3.51926589012146
-2.880147933959961
-2.2216739654541016
-2.2139499187469482
-2.770695447921753
-1.8483978509902954
-1.7289458513259888
-0.36732614040374756
-0.21026375889778137
-2.0260558128356934
-1.4770259857177734
-2.7418103218078613
-2.0935208797454834
-0.9187888503074646
-0.332680344581604
-2.594810962677002
-3.80047607421875
-0.1349496841430664
-1.5177693367004395
-3.332953453063965
-2.7430341243743896
-2.06115984916687
-1.8316115140914917
-2.244269847869873
-3.6584408283233643
-1.7926303148269653
-0.6290038824081421
-2.233952283859253
-2.3009846210479736
-0.29711294174194336
-2.1434669494628906
-1.5091307163238525
-1.767891526222229
-1.8708271980285645
-1.2952200174331665
-0.6641355752944946
-2.657907485961914
-1.2921099662780762
-1.4009549617767334
