loss_est
40.215650461301266
25.373374938964844
26.67436408996582
28.3927001953125
25.338518142700195
22.903507232666016
27.72188377380371
22.27187156677246
26.433740615844727
23.255857467651367
23.527875900268555
23.228641510009766
23.87074089050293
21.680973052978516
21.202547073364258
22.275068283081055
26.061630249023438
29.126651763916016
25.484703063964844
24.48992347717285
22.502403259277344
23.117521286010742
27.0390625
25.244836807250977
22.57718276977539
25.295818328857422
23.935102462768555
23.287572860717773
24.320823669433594
22.491655349731445
25.59311866760254
28.98392105102539
24.132795333862305
27.46544075012207
24.184925079345703
25.32047462463379
27.20248794555664
23.789764404296875
22.961044311523438
25.763025283813477
23.2257080078125
26.004337310791016
25.03995132446289
26.363475799560547
24.62220001220703
21.83316421508789
25.2674560546875
24.592260360717773
24.066743850708008
24.82247543334961
24.09041404724121
29.36301612854004
26.898788452148438
27.627117156982422
24.734878540039062
26.64577293395996
22.396142959594727
24.469152450561523
26.819385528564453
25.201589584350586
23.05564308166504
21.894506454467773
23.004085540771484
23.606748580932617
24.408937454223633
25.0212459564209
23.407039642333984
23.774749755859375
26.62798500061035
28.877845764160156
24.013294219970703
22.7263240814209
24.988521575927734
22.42682456970215
25.896699905395508
22.349525451660156
26.067745208740234
22.4892578125
24.35371208190918
22.92792320251465
22.43462371826172
23.942340850830078
22.703319549560547
23.35738754272461
22.882274627685547
25.470457077026367
27.32495880126953
23.64266586303711
22.511682510375977
28.09006118774414
22.34085464477539
27.367877960205078
26.39773941040039
24.54122543334961
24.524497985839844
25.225156784057617
23.94243812561035
25.241060256958008
24.502880096435547
26.024837493896484
28.96562957763672
23.836576461791992
