loss_est,loss_l1,obj_aug,obj_dual,h
12.622249361402655,0.0,0.0,0.0,0.0
2.9833466481150195,2.9833466481150195,2.983371551474614,2.9834651490439352,2.2317419023920593e-09
2.995738580118506,2.995738580118506,2.995766263571436,2.995869421826642,2.353017336531593e-09
2.983433296434925,2.983433296434925,2.9834591399728954,2.983555244605181,2.2734791826906076e-09
2.995639280603359,2.995639280603359,2.995666555992775,2.995768667120639,2.33561081586231e-09
2.9961575811604186,2.9961575811604186,2.996185100424252,2.9962881386397653,2.3460291487253926e-09
2.991476441078328,2.991476441078328,2.991501663993648,2.991596853815686,2.2460149295966403e-09
2.9924485696479914,2.9924485696479914,2.9924765859715703,2.9925804261580042,2.367121609836431e-09
2.9834815763399702,2.9834815763399702,2.9835072583886704,2.98360330978211,2.2663648735488096e-09
2.98324613028558,2.98324613028558,2.983272597656696,2.9833705430636135,2.3007551419595984e-09
2.983438138971615,2.983438138971615,2.983464319727722,2.9835617148247024,2.288263800664936e-09
2.9958180838725568,2.9958180838725568,2.995846050180731,2.995950089585366,2.365007745197545e-09
2.983071931945581,2.983071931945581,2.9830980999398564,2.9831951439706974,2.287706024617364e-09
2.9833350819861093,2.9833350819861093,2.9833619947323746,2.9834612459300245,2.32003216638077e-09
2.9920626871814173,2.9920626871814173,2.9920893460038513,2.992189353432539,2.309061386540634e-09
2.983087205264205,2.983087205264205,2.983113087909739,2.983209355223027,2.275198696111147e-09
2.9843177203787516,2.9843177203787516,2.9843450172635904,2.9844455268551133,2.3365309687051194e-09
2.9919885604032492,2.9919885604032492,2.992014893850979,2.9921141380429455,2.294926915169526e-09
2.9835033440435126,2.9835033440435126,2.9835296224857735,2.983627344231478,2.292528833436336e-09
2.983051261341979,2.983051261341979,2.9830773752752626,2.9831743365734558,2.2853416936641224e-09
2.995900211871739,2.995900211871739,2.995927941237877,2.9960314307519575,2.3549677763412546e-09
2.9962346432646516,2.9962346432646516,2.99626226100839,2.996365382802038,2.3502231272232166e-09
2.996038935153317,2.996038935153317,2.996067022836579,2.996171566605573,2.370134311036054e-09
2.9912573779391303,2.9912573779391303,2.9912834785586817,2.9913810981197373,2.284759048620799e-09
2.9832206761068916,2.9832206761068916,2.9832469317896497,2.983344574768309,2.291535849963111e-09
2.9910137092036364,2.9910137092036364,2.991039698615942,2.9911366928002834,2.2798865018103243e-09
2.983503243695238,2.983503243695238,2.9835300431865557,2.9836290522982303,2.31514540871558e-09
2.9911253671550764,2.9911253671550764,2.991151473659853,2.9912487545511843,2.285016620362512e-09
