loss_est,loss_l1,obj_aug,obj_dual,h
28.949700421598866,0.0,0.0,0.0,0.0
9.30493278559134,9.30493278559134,9.308697109767445,9.31675446352391,8.676778406879748e-09
9.322514179617542,9.322514179617542,9.322632473940326,9.322939295198646,1.538143834522998e-09
9.323244389840678,9.323244389840678,9.323446998429107,9.324155278772293,6.365667104546446e-09
9.30679644551867,9.30679644551867,9.307092379723315,9.307845355516458,7.6932984427458e-09
9.333113001586897,9.333113001586897,9.333264047976776,9.333821810391548,5.496296751061891e-09
9.31267703180018,9.31267703180018,9.312849987189766,9.313470047748353,5.881418019271223e-09
9.305053309110658,9.305053309110658,9.30520608208178,9.30576432251787,5.527621027567875e-09
9.312422480912238,9.312422480912238,9.312634161747493,9.31315289155654,2.057575443359383e-09
9.31837530766466,9.31837530766466,9.318525876027516,9.319087890098292,5.48759260254883e-09
9.324460808072612,9.324460808072612,9.3247921755299,9.325575670851585,2.57436383321874e-09
9.319036593659412,9.319036593659412,9.319225999247179,9.319898125272783,6.1547638097181334e-09
9.334877501532317,9.334877501532317,9.335026940093773,9.335591887515315,5.466965546929714e-09
9.331344995981569,9.331344995981569,10.51250962411404,12.877549809227077,1.5369870709491806e-08
9.316099484048646,9.316099484048646,9.316230634726994,9.316569275411931,1.6195720320411056e-09
9.321964583520176,9.321964583520176,9.322146275115747,9.3227881136808,6.0281273306372896e-09
9.32931549191774,9.32931549191774,9.329787067257902,9.330879961838052,3.071075838079196e-09
9.330163107380123,9.330163107380123,9.330297633201031,9.330801446711769,5.187018814467592e-09
9.318407312337522,9.318407312337522,9.318591300537824,9.319247521729642,6.066105839863667e-09
9.333919521246326,9.333919521246326,9.33429907941992,9.335257052216901,8.71272831659553e-09
9.3365936564217,9.3365936564217,9.336774174382896,9.337428156962353,6.008626485254354e-09
9.298876921061057,9.298876921061057,9.298996148381503,9.299305990974036,1.5441976586316741e-09
9.319130590263022,9.319130590263022,9.319309570903346,9.31994299533742,5.98298655063445e-09
9.339875342323165,9.339875342323165,9.340046919727223,9.34066271667385,5.857941687281709e-09
9.326323048581894,9.326323048581894,9.326473163698228,9.326857077879826,1.7327153045698651e-09
9.31542383752068,9.31542383752068,9.315634567252818,9.31635861506319,6.491990944823556e-09
9.308920900294606,9.308920900294606,9.309151531206,9.309709821554598,2.147700683963194e-09
9.319634245461787,9.319634245461787,9.319750463147253,9.320060025983576,1.5245831264110166e-09
9.328039774711865,9.328039774711865,9.32819240318109,9.328760716036665,5.525006230300278e-09
9.307067565312952,9.307067565312952,9.30733577989087,9.308029893669268,7.324132411667961e-09
9.316159583891231,9.316159583891231,9.316258661692668,9.316526099859324,1.4076775300964073e-09
9.324093904592655,9.324093904592655,9.32426972276084,9.324706625688778,1.875196886658159e-09
9.316264680947798,9.316264680947798,9.316461583489408,9.317149913044332,6.275389097254447e-09
9.286725551454387,9.286725551454387,9.287147048719632,9.288177377758133,9.181473359376469e-09
9.322313844927002,9.322313844927002,9.32279581035531,9.32390954303216,3.1047235893311154e-09
9.295542442155934,9.295542442155934,9.29570876060778,9.29632795199591,5.767468280737376e-09
9.342195057724462,9.342195057724462,9.342354382185253,9.34293959821084,5.644899658818758e-09
9.325638267113478,9.325638267113478,9.325841941153172,9.326550668130894,6.382382622405203e-09
9.333127610324128,9.333127610324128,9.333739703263335,9.335149971973552,3.4988367758614913e-09
9.308189150155458,9.308189150155458,9.30835809363391,9.308955722105399,5.812804459992549e-09
9.331106451106878,9.331106451106878,9.331235468149002,9.331737879349427,5.079705545085744e-09
9.324720678116238,9.324720678116238,9.324864176123926,9.325403120823267,5.357200905109494e-09
9.324808050040767,9.324808050040767,9.324998104075535,9.325664602818616,6.165290500348419e-09
9.338035271566662,9.338035271566662,9.338271543198177,9.338845433097736,2.17380602407502e-09
9.341605608527122,9.341605608527122,9.34178894353009,9.342247999389295,1.914862934881967e-09
9.313262066044869,9.313262066044869,9.31343881227458,9.314072736981608,5.945523184891499e-09
9.32024665023835,9.32024665023835,9.320403694075178,9.32099716632015,5.604352537602608e-09
9.304987038231966,9.304987038231966,9.305116329565612,9.305448326662587,1.6080505815807555e-09
9.332871914694001,9.332871914694001,9.333019476169742,9.333573888569655,5.432521987813743e-09
9.322102723553423,9.322102723553423,9.322237954485225,9.322588139719361,1.6445724781988247e-09
9.317054581617278,9.317054581617278,9.31723769609667,9.317882282580767,6.051685375041416e-09
9.342581203204368,9.342581203204368,9.342724129662326,9.343273870623324,5.3465214477910195e-09
9.32326717530886,9.32326717530886,9.323485836774296,9.324024403223728,2.0912267473249813e-09
9.327787152881854,9.327787152881854,9.32790450643793,9.328367562766724,4.844658008096303e-09
9.335192017255563,9.335192017255563,9.335349236952725,9.335927424140216,5.607489583780989e-09
9.309465483934517,9.309465483934517,9.30963811998718,9.310248248615817,5.875985920056337e-09
9.318685083395705,9.318685083395705,9.318825689086916,9.31935229261775,5.302936756379495e-09
9.326922401635601,9.326922401635601,9.327038540254973,9.327341341886179,1.5240644302139117e-09
9.30663191403837,9.30663191403837,9.306842550140319,9.307399147676739,6.490548543069963e-09
9.327979868619051,9.327979868619051,9.328139130916298,9.32872724576122,5.64379831757833e-09
9.310474635185036,9.310474635185036,9.310593792519258,9.31105882902422,4.88174833890298e-09
9.334567260699325,9.334567260699325,9.334709681869807,9.335073467909405,1.6877272912552144e-09
9.347254727755129,9.347254727755129,9.34741660949816,9.347824373703364,1.7993428969020897e-09
9.341157098934135,9.341157098934135,9.341293068015933,9.341815034112146,5.214769061012703e-09
9.335461356270708,9.335461356270708,9.335658575970003,9.336362230169367,6.280441056105701e-09
9.309690428129167,9.309690428129167,9.311031443878814,9.313960330560645,5.178833362151636e-09
9.318146904441022,9.318146904441022,9.31831540441599,9.318914174658392,5.8051696782968065e-09
9.298592543238385,9.298592543238385,9.777099941384586,10.735473811809312,9.782713306094593e-09
9.332082851164264,9.332082851164264,9.795362695242392,10.723280307378245,9.625797048329332e-09
9.346790865143873,9.346790865143873,9.34698061506062,9.347653852582281,6.160355781048565e-09
9.334150895630264,9.334150895630264,9.334327159534835,9.334962819422126,5.93740523413544e-09
9.336535612438864,9.336535612438864,9.336656270409428,9.336967751897816,1.5534347141965554e-09
9.329509176271298,9.329509176271298,9.329665355585712,9.33023442480227,5.588905338527184e-09
9.31524779055387,9.31524779055387,9.315413719920434,9.31601914980519,5.760718124747655e-09
9.318767283881423,9.318767283881423,9.318896532205837,9.319400936648188,5.084256571308288e-09
9.309466074918364,9.309466074918364,9.30964839733961,9.310292838372007,6.0385829669939994e-09
9.321945970432685,9.321945970432685,9.322106962572596,9.322713994590984,5.67436586607073e-09
9.322738420676938,9.322738420676938,9.322873498428342,9.323388986122016,5.197648533794563e-09
9.310840023074212,9.310840023074212,9.31101248152041,9.3116176270761,5.872962560715678e-09
9.308706165750428,9.308706165750428,9.308950939766603,9.309538478251897,2.212573235738091e-09
9.323238025249777,9.323238025249777,9.323409856232619,9.324031372189074,5.862268892542488e-09
9.339695097742704,9.339695097742704,9.339803802712902,9.340087698792892,1.474482758112572e-09
9.333351458800747,9.333351458800747,9.333531081091206,9.334166859575447,5.993701535089713e-09
9.32473672050374,9.32473672050374,9.324887085009104,9.325438388353932,5.4838764640408044e-09
9.331412684365695,9.331412684365695,9.331565801196048,9.332136587442404,5.533838276505776e-09
9.336183664664068,9.336183664664068,9.336592073633431,9.337615559389768,9.037798065492098e-09
9.312357933000184,9.312357933000184,9.31252322178072,9.313106474530603,5.749587472791973e-09
9.300283114364701,9.300283114364701,9.30043715168602,9.300994850749193,5.550447212954168e-09
